Query	Hit	Score
KPDPCDFG_00019	MER0005767	135.0
KPDPCDFG_00065	MER0195774	130.0
KPDPCDFG_00066	MER0237414	63.9
KPDPCDFG_00092	MER0073084	184.0
KPDPCDFG_00096	MER0012158	202.0
KPDPCDFG_00103	MER0014135	251.0
KPDPCDFG_00106	MER0003380	68.9
KPDPCDFG_00121	MER0001244	187.0
KPDPCDFG_00122	MER0036072	62.8
KPDPCDFG_00142	MER0000410	371.0
KPDPCDFG_00151	MER0003380	145.0
KPDPCDFG_00164	MER0001313	47.8
KPDPCDFG_00177	MER0059846	169.0
KPDPCDFG_00208	MER0003338	160.0
KPDPCDFG_00226	MER0011781	55.8
KPDPCDFG_00251	MER0031565	73.2
KPDPCDFG_00267	MER0005694	304.0
KPDPCDFG_00280	MER0195774	121.0
KPDPCDFG_00297	MER0000488	51.6
KPDPCDFG_00324	MER0004090	158.0
KPDPCDFG_00325	MER0001322	70.9
KPDPCDFG_00335	MER0000332	120.0
KPDPCDFG_00336	MER0002755	71.2
KPDPCDFG_00338	MER0001297	128.0
KPDPCDFG_00351	MER0192051	62.4
KPDPCDFG_00365	MER0069741	87.0
KPDPCDFG_00403	MER0005300	52.4
KPDPCDFG_00421	MER0281397	76.3
KPDPCDFG_00425	MER0004923	115.0
KPDPCDFG_00468	MER0004469	68.6
KPDPCDFG_00476	MER0005149	83.2
KPDPCDFG_00513	MER0004925	328.0
KPDPCDFG_00518	MER0045479	43.5
KPDPCDFG_00571	MER0015112	45.8
KPDPCDFG_00609	MER0002516	161.0
KPDPCDFG_00612	MER0044622	152.0
KPDPCDFG_00663	MER0001297	127.0
KPDPCDFG_00779	MER0001421	457.0
KPDPCDFG_00847	MER0034539	112.0
KPDPCDFG_00863	MER0005768	93.2
KPDPCDFG_00884	MER0001423	314.0
KPDPCDFG_00889	MER0002443	89.0
KPDPCDFG_00893	MER0001295	157.0
KPDPCDFG_00945	MER0069741	62.8
KPDPCDFG_00985	MER0065588	179.0
KPDPCDFG_00993	MER0014188	64.3
KPDPCDFG_01010	MER0003280	70.1
KPDPCDFG_01011	MER0031431	63.5
KPDPCDFG_01052	MER0004923	129.0
KPDPCDFG_01058	MER0005742	57.0
KPDPCDFG_01122	MER0065554	269.0
KPDPCDFG_01132	MER0045886	187.0
KPDPCDFG_01137	MER0037222	47.8
KPDPCDFG_01139	MER0195774	117.0
KPDPCDFG_01152	MER0004893	79.7
KPDPCDFG_01178	MER0034539	99.4
KPDPCDFG_01205	MER0033186	202.0
KPDPCDFG_01216	MER0168983	55.8
