Query	Hit	Score
CPKCPDNE_00014	MER0044357	60.5
CPKCPDNE_00064	MER0005767	132.0
CPKCPDNE_00071	MER0019759	53.9
CPKCPDNE_00075	MER0000310	152.0
CPKCPDNE_00081	MER0019096	53.5
CPKCPDNE_00083	MER0025086	122.0
CPKCPDNE_00084	MER0025086	108.0
CPKCPDNE_00085	MER0025086	116.0
CPKCPDNE_00131	MER0001709	66.6
CPKCPDNE_00132	MER0026262	110.0
CPKCPDNE_00146	MER0002031	82.4
CPKCPDNE_00158	MER0005694	187.0
CPKCPDNE_00185	MER0000315	86.7
CPKCPDNE_00187	MER0492485	102.0
CPKCPDNE_00188	MER0005196	328.0
CPKCPDNE_00199	MER0001158	734.0
CPKCPDNE_00225	MER0026262	132.0
CPKCPDNE_00226	MER0011907	90.1
CPKCPDNE_00337	MER0210990	58.5
CPKCPDNE_00375	MER0069741	105.0
CPKCPDNE_00402	MER0001423	431.0
CPKCPDNE_00420	MER0012158	194.0
CPKCPDNE_00445	MER0013450	203.0
CPKCPDNE_00447	MER0001269	162.0
CPKCPDNE_00495	MER0034539	239.0
CPKCPDNE_00500	MER0492485	50.8
CPKCPDNE_00502	MER0000459	114.0
CPKCPDNE_00509	MER0047723	414.0
CPKCPDNE_00515	MER0237414	58.2
CPKCPDNE_00516	MER0195774	137.0
CPKCPDNE_00524	MER0033237	65.9
CPKCPDNE_00528	MER0045479	58.9
CPKCPDNE_00554	MER0031431	81.3
CPKCPDNE_00604	MER0039993	444.0
CPKCPDNE_00607	MER0195774	75.5
CPKCPDNE_00688	MER0036114	96.7
CPKCPDNE_00697	MER0000589	59.3
CPKCPDNE_00699	MER0002565	115.0
CPKCPDNE_00715	MER0033186	165.0
CPKCPDNE_00751	MER0004775	502.0
CPKCPDNE_00752	MER0004775	487.0
CPKCPDNE_00762	MER0033259	68.9
CPKCPDNE_00848	MER0492485	49.7
CPKCPDNE_00855	MER1143079	112.0
CPKCPDNE_00873	MER0000474	218.0
CPKCPDNE_00879	MER0000410	370.0
CPKCPDNE_00890	MER0001289	77.4
CPKCPDNE_00911	MER0036027	58.2
CPKCPDNE_00912	MER1143079	162.0
CPKCPDNE_00951	MER0056022	58.2
CPKCPDNE_00983	MER0001400	167.0
CPKCPDNE_00985	MER0037236	68.9
CPKCPDNE_01000	MER0003802	128.0
CPKCPDNE_01008	MER0003336	273.0
CPKCPDNE_01014	MER0000471	132.0
CPKCPDNE_01015	MER0002060	89.0
CPKCPDNE_01054	MER0045094	155.0
CPKCPDNE_01074	MER0001978	475.0
CPKCPDNE_01140	MER0045886	209.0
CPKCPDNE_01160	MER0000310	90.5
CPKCPDNE_01202	MER0028025	164.0
CPKCPDNE_01206	MER0060647	267.0
CPKCPDNE_01208	MER0002455	41.6
CPKCPDNE_01209	MER0000319	66.6
CPKCPDNE_01218	MER0066178	43.9
CPKCPDNE_01272	MER0014065	60.5
CPKCPDNE_01279	MER0004725	44.3
CPKCPDNE_01296	MER0011700	77.0
CPKCPDNE_01306	MER0016185	95.9
CPKCPDNE_01333	MER0195376	58.5
CPKCPDNE_01347	MER0011369	137.0
CPKCPDNE_01405	MER0017069	143.0
CPKCPDNE_01430	MER0005169	176.0
CPKCPDNE_01443	MER0005244	119.0
CPKCPDNE_01444	MER0005244	112.0
CPKCPDNE_01445	MER0005244	94.0
CPKCPDNE_01492	MER0001243	188.0
CPKCPDNE_01500	MER0004925	319.0
CPKCPDNE_01534	MER0005139	73.6
CPKCPDNE_01569	MER0031619	48.5
CPKCPDNE_01570	MER0000432	179.0
CPKCPDNE_01709	MER0002443	105.0
CPKCPDNE_01724	MER0065588	169.0
CPKCPDNE_01737	MER0001289	89.0
CPKCPDNE_01738	MER0001289	87.0
CPKCPDNE_01739	MER0001289	86.7
CPKCPDNE_01742	MER0026339	365.0
CPKCPDNE_01759	MER0013425	72.4
CPKCPDNE_01787	MER0011806	162.0
CPKCPDNE_01857	MER0034548	110.0
CPKCPDNE_01864	MER0043126	45.4
CPKCPDNE_01917	MER0001423	194.0
CPKCPDNE_01918	MER0001244	161.0
CPKCPDNE_01983	MER0001920	251.0
CPKCPDNE_02049	MER0002459	54.3
CPKCPDNE_02064	MER0026494	259.0
CPKCPDNE_02071	MER0050859	219.0
CPKCPDNE_02119	MER0066178	46.6
CPKCPDNE_02120	MER0001236	216.0
CPKCPDNE_02129	MER0005768	129.0
CPKCPDNE_02130	MER0003338	77.4
CPKCPDNE_02175	MER0031431	93.6
CPKCPDNE_02177	MER0168983	66.2
CPKCPDNE_02178	MER0073084	105.0
CPKCPDNE_02180	MER0000472	124.0
CPKCPDNE_02182	MER0002251	184.0
CPKCPDNE_02211	MER0015473	57.4
CPKCPDNE_02232	MER0002601	124.0
CPKCPDNE_02247	MER0492485	50.4
CPKCPDNE_02262	MER0015691	78.2
CPKCPDNE_02265	MER0011345	47.8
CPKCPDNE_02374	MER0156574	154.0
CPKCPDNE_02401	MER0192051	50.8
CPKCPDNE_02422	MER0001920	191.0
CPKCPDNE_02431	MER0033259	71.6
CPKCPDNE_02440	MER0214982	50.4
CPKCPDNE_02454	MER0001425	45.1
CPKCPDNE_02481	MER0003380	66.6
CPKCPDNE_02492	MER0004154	114.0
CPKCPDNE_02509	MER0025086	91.7
CPKCPDNE_02536	MER0018254	106.0
CPKCPDNE_02574	MER0001423	66.2
CPKCPDNE_02672	MER0061102	114.0
CPKCPDNE_02741	MER0002299	68.6
CPKCPDNE_02753	MER0004954	100.0
CPKCPDNE_02836	MER0033259	48.1
CPKCPDNE_02838	MER0002489	103.0
CPKCPDNE_02859	MER0095620	277.0
CPKCPDNE_02875	MER0073084	100.0
CPKCPDNE_02880	MER0034615	296.0
CPKCPDNE_02912	MER0034665	101.0
CPKCPDNE_02913	MER0031433	62.8
CPKCPDNE_02917	MER0004775	532.0
CPKCPDNE_02930	MER0004146	62.8
CPKCPDNE_02951	MER0000459	75.5
CPKCPDNE_02960	MER0003105	208.0
CPKCPDNE_02973	MER0004801	479.0
CPKCPDNE_02979	MER0026262	129.0
CPKCPDNE_02994	MER0000436	56.6
CPKCPDNE_03015	MER0034582	78.2
