Query	Hit	Score
BKGFCHHG_00026	MER0005139	66.2
BKGFCHHG_00065	MER0056525	257.0
BKGFCHHG_00072	MER0006121	51.6
BKGFCHHG_00073	MER0042827	111.0
BKGFCHHG_00074	MER0001299	269.0
BKGFCHHG_00172	MER0017177	61.2
BKGFCHHG_00179	MER0013876	338.0
BKGFCHHG_00272	MER0017142	57.8
BKGFCHHG_00284	MER0001295	148.0
BKGFCHHG_00288	MER0004035	85.5
BKGFCHHG_00311	MER0019280	100.0
BKGFCHHG_00318	MER0005169	179.0
BKGFCHHG_00333	MER0198917	318.0
BKGFCHHG_00392	MER0002031	81.3
BKGFCHHG_00398	MER0001161	470.0
BKGFCHHG_00407	MER0001400	178.0
BKGFCHHG_00408	MER0001026	207.0
BKGFCHHG_00535	MER0001236	242.0
BKGFCHHG_00556	MER0001978	474.0
BKGFCHHG_00559	MER0001012	105.0
BKGFCHHG_00579	MER0000485	238.0
BKGFCHHG_00666	MER0037236	89.0
BKGFCHHG_00671	MER0014135	239.0
BKGFCHHG_00685	MER0001244	188.0
BKGFCHHG_00771	MER0015121	52.0
BKGFCHHG_00781	MER0065588	174.0
BKGFCHHG_00824	MER0000576	119.0
BKGFCHHG_00874	MER0044622	150.0
BKGFCHHG_00971	MER0100667	76.6
BKGFCHHG_00992	MER0014366	487.0
BKGFCHHG_01013	MER0001423	359.0
BKGFCHHG_01075	MER0013623	181.0
BKGFCHHG_01098	MER0005196	311.0
BKGFCHHG_01180	MER0012158	194.0
BKGFCHHG_01187	MER0002060	82.8
BKGFCHHG_01188	MER0004480	85.9
BKGFCHHG_01206	MER0011461	94.0
BKGFCHHG_01281	MER0015475	60.8
BKGFCHHG_01289	MER0003380	59.7
BKGFCHHG_01300	MER0034539	107.0
BKGFCHHG_01330	MER0095620	224.0
BKGFCHHG_01350	MER0003242	307.0
BKGFCHHG_01397	MER0034539	107.0
BKGFCHHG_01398	MER0065588	138.0
BKGFCHHG_01418	MER0001243	193.0
BKGFCHHG_01447	MER0060647	229.0
BKGFCHHG_01553	MER0022664	41.6
BKGFCHHG_01587	MER0034582	116.0
BKGFCHHG_01600	MER0061102	45.4
BKGFCHHG_01671	MER0005767	73.2
BKGFCHHG_01680	MER0003413	124.0
BKGFCHHG_01742	MER0031569	46.6
BKGFCHHG_01784	MER0044350	47.8
BKGFCHHG_01820	MER0002746	64.3
BKGFCHHG_01841	MER0002639	149.0
BKGFCHHG_01863	MER0237414	70.5
BKGFCHHG_01864	MER0195774	124.0
BKGFCHHG_01885	MER0005300	52.8
BKGFCHHG_01920	MER0000474	224.0
BKGFCHHG_01957	MER0013626	58.5
BKGFCHHG_02014	MER0168983	66.2
BKGFCHHG_02015	MER0001297	50.4
BKGFCHHG_02027	MER0044357	83.2
BKGFCHHG_02031	MER0003339	111.0
BKGFCHHG_02055	MER0061059	58.5
BKGFCHHG_02076	MER0001978	473.0
BKGFCHHG_02124	MER0005767	135.0
BKGFCHHG_02127	MER0004123	53.5
BKGFCHHG_02175	MER0000332	118.0
BKGFCHHG_02185	MER0034541	248.0
BKGFCHHG_02198	MER0001421	437.0
BKGFCHHG_02216	MER0004123	47.4
BKGFCHHG_02256	MER0000485	55.1
BKGFCHHG_02274	MER0000332	152.0
BKGFCHHG_02298	MER0001346	117.0
BKGFCHHG_02347	MER0035017	138.0
BKGFCHHG_02494	MER0069741	120.0
BKGFCHHG_02507	MER0001297	121.0
BKGFCHHG_02545	MER0004775	469.0
BKGFCHHG_02593	MER0011440	49.7
BKGFCHHG_02614	MER0003380	138.0
BKGFCHHG_02636	MER0017248	58.2
BKGFCHHG_02647	MER0002251	191.0
BKGFCHHG_02651	MER0001009	56.2
BKGFCHHG_02654	MER0039993	481.0
BKGFCHHG_02655	MER0047723	406.0
BKGFCHHG_02664	MER0152590	52.8
BKGFCHHG_02679	MER0026494	232.0
BKGFCHHG_02739	MER0065554	238.0
BKGFCHHG_02751	MER0001322	68.6
BKGFCHHG_02756	MER0027775	82.4
BKGFCHHG_02758	MER0045886	172.0
BKGFCHHG_02771	MER0094384	53.9
BKGFCHHG_02803	MER0005925	204.0
BKGFCHHG_02827	MER0031610	138.0
BKGFCHHG_02848	MER0033186	207.0
BKGFCHHG_02881	MER0011781	55.8
BKGFCHHG_02923	MER0034539	147.0
BKGFCHHG_02932	MER0025086	145.0
BKGFCHHG_02966	MER0016191	128.0
BKGFCHHG_03041	MER0028025	154.0
