Query	Hit	Score
EFLHDBFM_00010	MER0013623	174.0
EFLHDBFM_00018	MER0005900	52.0
EFLHDBFM_00064	MER0029657	48.9
EFLHDBFM_00066	MER0001421	442.0
EFLHDBFM_00075	MER0003817	48.5
EFLHDBFM_00130	MER0000589	79.3
EFLHDBFM_00135	MER0030047	57.8
EFLHDBFM_00144	MER0003339	105.0
EFLHDBFM_00210	MER0003376	47.4
EFLHDBFM_00223	MER0019280	84.0
EFLHDBFM_00229	MER0065554	251.0
EFLHDBFM_00262	MER0047723	428.0
EFLHDBFM_00270	MER0002646	174.0
EFLHDBFM_00324	MER0002959	133.0
EFLHDBFM_00330	MER0005244	127.0
EFLHDBFM_00350	MER0028047	203.0
EFLHDBFM_00380	MER0014140	45.8
EFLHDBFM_00401	MER0039464	74.3
EFLHDBFM_00407	MER0039461	52.4
EFLHDBFM_00408	MER0039458	52.4
EFLHDBFM_00463	MER0002959	113.0
EFLHDBFM_00464	MER0034539	268.0
EFLHDBFM_00500	MER0015472	51.6
EFLHDBFM_00506	MER0056525	263.0
EFLHDBFM_00514	MER0078640	225.0
EFLHDBFM_00551	MER0015475	79.7
EFLHDBFM_00561	MER0031234	80.9
EFLHDBFM_00585	MER0001161	483.0
EFLHDBFM_00613	MER0001284	76.6
EFLHDBFM_00620	MER0034582	110.0
EFLHDBFM_00661	MER0017244	108.0
EFLHDBFM_00662	MER0035185	82.0
EFLHDBFM_00762	MER0005994	110.0
EFLHDBFM_00768	MER0001185	61.6
EFLHDBFM_00781	MER0002968	57.4
EFLHDBFM_00785	MER0001313	57.8
EFLHDBFM_00854	MER0000474	220.0
EFLHDBFM_00858	MER0031610	154.0
EFLHDBFM_00934	MER0003336	176.0
EFLHDBFM_00943	MER0005768	153.0
EFLHDBFM_00945	MER0003338	164.0
EFLHDBFM_00995	MER0019038	39.7
EFLHDBFM_01013	MER0001400	174.0
EFLHDBFM_01039	MER0001297	122.0
EFLHDBFM_01141	MER0003338	153.0
EFLHDBFM_01147	MER0034541	228.0
EFLHDBFM_01161	MER0237414	57.4
EFLHDBFM_01162	MER0195774	118.0
EFLHDBFM_01166	MER0001284	70.9
EFLHDBFM_01176	MER0001244	181.0
EFLHDBFM_01179	MER0026262	119.0
EFLHDBFM_01180	MER0036054	69.7
EFLHDBFM_01216	MER0004101	53.5
EFLHDBFM_01222	MER0036038	88.2
EFLHDBFM_01245	MER0005694	306.0
EFLHDBFM_01290	MER0037181	43.1
EFLHDBFM_01303	MER0000332	118.0
EFLHDBFM_01304	MER0011345	55.5
EFLHDBFM_01306	MER0003514	129.0
EFLHDBFM_01339	MER0003380	83.6
EFLHDBFM_01392	MER0013541	41.2
EFLHDBFM_01414	MER0013471	294.0
EFLHDBFM_01418	MER0281397	67.8
EFLHDBFM_01477	MER0004468	72.4
EFLHDBFM_01484	MER0004775	509.0
EFLHDBFM_01508	MER0100794	66.6
EFLHDBFM_01547	MER0016191	125.0
EFLHDBFM_01549	MER0017069	129.0
EFLHDBFM_01599	MER0012158	215.0
EFLHDBFM_01607	MER0014135	229.0
EFLHDBFM_01612	MER0001313	43.9
EFLHDBFM_01623	MER0003380	147.0
EFLHDBFM_01696	MER0005767	123.0
EFLHDBFM_01721	MER0002489	94.4
EFLHDBFM_01781	MER0014137	45.4
EFLHDBFM_01786	MER0026494	238.0
EFLHDBFM_01807	MER0036038	70.5
EFLHDBFM_01821	MER0472834	59.7
EFLHDBFM_01870	MER0044357	77.8
EFLHDBFM_01882	MER0198917	319.0
EFLHDBFM_01885	MER0028025	151.0
EFLHDBFM_01940	MER0001423	343.0
EFLHDBFM_01944	MER0002443	95.9
EFLHDBFM_01948	MER0001295	158.0
EFLHDBFM_01951	MER0037236	86.7
EFLHDBFM_02051	MER0001243	186.0
EFLHDBFM_02055	MER0042387	100.0
EFLHDBFM_02057	MER0002251	210.0
EFLHDBFM_02061	MER0011401	45.8
EFLHDBFM_02071	MER0026471	128.0
EFLHDBFM_02157	MER0017193	43.9
EFLHDBFM_02161	MER0000332	180.0
EFLHDBFM_02168	MER0005900	70.5
EFLHDBFM_02169	MER0000222	55.5
EFLHDBFM_02179	MER0066178	50.8
EFLHDBFM_02183	MER0038141	159.0
EFLHDBFM_02201	MER0026262	84.3
EFLHDBFM_02229	MER0026262	112.0
EFLHDBFM_02230	MER0026262	133.0
EFLHDBFM_02267	MER0069741	108.0
EFLHDBFM_02283	MER0061102	62.8
EFLHDBFM_02295	MER0044622	152.0
EFLHDBFM_02335	MER0002489	150.0
EFLHDBFM_02344	MER0036052	62.8
EFLHDBFM_02355	MER0017248	49.7
EFLHDBFM_02498	MER0031565	45.8
EFLHDBFM_02500	MER0001602	120.0
EFLHDBFM_02520	MER0011700	148.0
EFLHDBFM_02523	MER1143079	144.0
EFLHDBFM_02564	MER0195774	122.0
EFLHDBFM_02565	MER0011256	47.4
EFLHDBFM_02571	MER0045886	179.0
EFLHDBFM_02581	MER0168983	58.2
EFLHDBFM_02583	MER0001284	69.3
EFLHDBFM_02593	MER0042827	108.0
EFLHDBFM_02639	MER0195376	102.0
EFLHDBFM_02660	MER0250360	65.9
EFLHDBFM_02661	MER0066178	56.6
EFLHDBFM_02762	MER0005139	77.4
EFLHDBFM_02763	MER0001284	73.9
EFLHDBFM_02777	MER0005742	53.9
EFLHDBFM_02792	MER0015166	94.7
EFLHDBFM_02796	MER0002007	291.0
EFLHDBFM_02801	MER0031570	59.7
EFLHDBFM_02811	MER0057728	109.0
EFLHDBFM_02814	MER0013829	179.0
EFLHDBFM_02837	MER0039993	480.0
EFLHDBFM_02875	MER0002959	140.0
EFLHDBFM_02876	MER0001978	468.0
EFLHDBFM_02881	MER0015473	71.2
EFLHDBFM_02893	MER0066178	46.2
EFLHDBFM_02911	MER0069741	66.6
EFLHDBFM_02929	MER0026545	108.0
EFLHDBFM_02936	MER0000485	242.0
EFLHDBFM_02976	MER0033226	55.1
EFLHDBFM_02989	MER0004154	71.2
EFLHDBFM_03002	MER0000410	367.0
EFLHDBFM_03025	MER0209507	46.2
EFLHDBFM_03027	MER0005767	73.2
EFLHDBFM_03030	MER0073084	85.5
EFLHDBFM_03031	MER0005778	58.5
EFLHDBFM_03044	MER0035017	126.0
EFLHDBFM_03059	MER0000431	58.9
EFLHDBFM_03062	MER1143079	140.0
EFLHDBFM_03078	MER0038688	63.5
EFLHDBFM_03096	MER0000277	100.0
EFLHDBFM_03126	MER0002489	128.0
EFLHDBFM_03141	MER0000459	45.8
EFLHDBFM_03151	MER0003558	75.5
EFLHDBFM_03152	MER0001978	243.0
EFLHDBFM_03153	MER0001423	46.2
EFLHDBFM_03185	MER0066182	72.4
EFLHDBFM_03187	MER0002968	47.0
EFLHDBFM_03216	MER0065588	157.0
EFLHDBFM_03249	MER0034539	106.0
EFLHDBFM_03262	MER0015121	60.5
EFLHDBFM_03296	MER0033186	192.0
EFLHDBFM_03315	MER0140154	67.0
EFLHDBFM_03316	MER0000459	43.9
EFLHDBFM_03345	MER0001322	69.7
EFLHDBFM_03386	MER0020029	201.0
EFLHDBFM_03446	MER0059846	162.0
EFLHDBFM_03458	MER0002489	122.0
EFLHDBFM_03464	MER0026262	109.0
EFLHDBFM_03503	MER0264123	47.4
EFLHDBFM_03512	MER0000443	226.0
EFLHDBFM_03516	MER0015415	46.2
