Query	Hit	Score
LCIICMNL_00101	MER0028025	163.0
LCIICMNL_00111	MER0011440	51.2
LCIICMNL_00176	MER0043146	100.0
LCIICMNL_00182	MER0034659	66.6
LCIICMNL_00235	MER0031562	90.5
LCIICMNL_00261	MER0048181	65.5
LCIICMNL_00266	MER0001978	479.0
LCIICMNL_00304	MER0031614	51.2
LCIICMNL_00311	MER0002639	150.0
LCIICMNL_00326	MER0015458	54.7
LCIICMNL_00327	MER0035036	55.8
LCIICMNL_00330	MER0000589	88.6
LCIICMNL_00381	MER0036044	50.1
LCIICMNL_00397	MER0003380	57.0
LCIICMNL_00418	MER0003352	49.7
LCIICMNL_00423	MER0195376	108.0
LCIICMNL_00488	MER0031562	99.0
LCIICMNL_00497	MER0034961	62.0
LCIICMNL_00509	MER0031562	90.5
LCIICMNL_00588	MER0001243	197.0
LCIICMNL_00602	MER0013876	342.0
LCIICMNL_00612	MER0492485	80.9
LCIICMNL_00632	MER0001299	259.0
LCIICMNL_00633	MER0045479	53.1
LCIICMNL_00647	MER0000474	222.0
LCIICMNL_00650	MER0031610	140.0
LCIICMNL_00713	MER0031617	88.2
LCIICMNL_00748	MER0026339	353.0
LCIICMNL_00776	MER0002031	75.1
LCIICMNL_00814	MER0033186	216.0
LCIICMNL_00843	MER0025086	144.0
LCIICMNL_00847	MER0027775	87.8
LCIICMNL_00853	MER0059846	132.0
LCIICMNL_00865	MER0001322	72.8
LCIICMNL_00877	MER0036067	58.2
LCIICMNL_00880	MER0066178	56.2
LCIICMNL_00885	MER0198917	317.0
LCIICMNL_00919	MER0001423	187.0
LCIICMNL_00945	MER0021822	60.8
LCIICMNL_00947	MER0001495	272.0
LCIICMNL_00950	MER0001380	177.0
LCIICMNL_00960	MER0003336	236.0
LCIICMNL_01029	MER0026262	105.0
LCIICMNL_01051	MER0001421	438.0
LCIICMNL_01058	MER0034548	70.5
LCIICMNL_01061	MER0017193	223.0
LCIICMNL_01067	MER0011907	90.5
LCIICMNL_01158	MER0031617	61.2
LCIICMNL_01225	MER0003802	82.8
LCIICMNL_01244	MER0001025	187.0
LCIICMNL_01255	MER0214730	76.3
LCIICMNL_01260	MER0002601	97.4
LCIICMNL_01268	MER0004801	481.0
LCIICMNL_01282	MER0001297	50.8
LCIICMNL_01301	MER0020159	85.1
LCIICMNL_01315	MER0002968	93.2
LCIICMNL_01351	MER0491616	134.0
LCIICMNL_01370	MER0065588	173.0
LCIICMNL_01376	MER0168983	60.1
LCIICMNL_01421	MER0001284	60.1
LCIICMNL_01434	MER0015121	50.1
LCIICMNL_01456	MER0001284	79.3
LCIICMNL_01535	MER0014140	51.2
LCIICMNL_01541	MER0016191	136.0
LCIICMNL_01550	MER0000485	239.0
LCIICMNL_01558	MER0026545	116.0
LCIICMNL_01563	MER0035032	45.4
LCIICMNL_01594	MER0005244	125.0
LCIICMNL_01598	MER0031557	45.4
LCIICMNL_01621	MER0011509	63.9
LCIICMNL_01669	MER0037236	90.1
LCIICMNL_01690	MER0011175	51.2
LCIICMNL_01695	MER0002251	210.0
LCIICMNL_01698	MER0013829	179.0
LCIICMNL_01709	MER0004923	120.0
LCIICMNL_01782	MER0006198	103.0
LCIICMNL_01784	MER1143079	170.0
LCIICMNL_01785	MER0000459	45.8
LCIICMNL_01816	MER0006121	48.5
