Query	Hit	Score
INHGHBFE_00010	MER0031616	47.8
INHGHBFE_00047	MER0016301	72.0
INHGHBFE_00048	MER0028087	90.1
INHGHBFE_00097	MER0036044	55.1
INHGHBFE_00162	MER0000485	225.0
INHGHBFE_00168	MER0026545	120.0
INHGHBFE_00179	MER0014418	173.0
INHGHBFE_00197	MER0005239	178.0
INHGHBFE_00205	MER0065554	271.0
INHGHBFE_00211	MER0045886	175.0
INHGHBFE_00217	MER0011253	52.0
INHGHBFE_00223	MER0281397	50.8
INHGHBFE_00240	MER0028941	57.4
INHGHBFE_00297	MER0492485	51.2
INHGHBFE_00299	MER0045094	154.0
INHGHBFE_00306	MER0026471	142.0
INHGHBFE_00326	MER0056525	252.0
INHGHBFE_00357	MER0000474	178.0
INHGHBFE_00369	MER0001009	46.2
INHGHBFE_00383	MER0014188	61.6
INHGHBFE_00436	MER0001920	187.0
INHGHBFE_00439	MER0002959	80.9
INHGHBFE_00444	MER0000169	142.0
INHGHBFE_00452	MER0005767	59.3
INHGHBFE_00454	MER0209507	48.1
INHGHBFE_00476	MER0000410	368.0
INHGHBFE_00579	MER0004090	136.0
INHGHBFE_00612	MER0056022	57.0
INHGHBFE_00625	MER0000589	58.5
INHGHBFE_00628	MER0035036	54.7
INHGHBFE_00629	MER0035036	60.5
INHGHBFE_00643	MER0047723	414.0
INHGHBFE_00658	MER0173063	173.0
INHGHBFE_00678	MER0069741	67.4
INHGHBFE_00706	MER0000436	55.1
INHGHBFE_00708	MER0002655	162.0
INHGHBFE_00731	MER0167712	110.0
INHGHBFE_00735	MER0000472	76.3
INHGHBFE_00744	MER0017193	254.0
INHGHBFE_00746	MER0011583	150.0
INHGHBFE_00749	MER0011422	191.0
INHGHBFE_00750	MER0002959	125.0
INHGHBFE_00751	MER0001289	67.8
INHGHBFE_00773	MER1143079	122.0
INHGHBFE_00877	MER0015215	69.7
INHGHBFE_00896	MER0034615	47.8
INHGHBFE_00904	MER0031562	68.6
INHGHBFE_00917	MER0013479	176.0
INHGHBFE_00920	MER0030136	47.0
INHGHBFE_00932	MER0031562	78.6
INHGHBFE_00933	MER0027775	82.8
INHGHBFE_01012	MER0036027	59.3
INHGHBFE_01014	MER0061102	64.3
INHGHBFE_01029	MER0002565	131.0
INHGHBFE_01030	MER0002755	62.4
INHGHBFE_01032	MER0003514	120.0
INHGHBFE_01034	MER0010959	51.2
INHGHBFE_01036	MER0001322	79.3
INHGHBFE_01074	MER0069741	82.4
INHGHBFE_01102	MER0003850	181.0
INHGHBFE_01151	MER0281397	59.3
INHGHBFE_01153	MER0002455	128.0
INHGHBFE_01162	MER0100667	62.0
INHGHBFE_01163	MER0002161	85.1
INHGHBFE_01164	MER0001244	191.0
INHGHBFE_01184	MER0015424	157.0
INHGHBFE_01197	MER0035017	152.0
INHGHBFE_01203	MER0002968	57.8
INHGHBFE_01233	MER0001297	133.0
INHGHBFE_01288	MER0004480	78.2
INHGHBFE_01349	MER0003229	303.0
INHGHBFE_01350	MER0001149	278.0
INHGHBFE_01361	MER0005239	58.9
INHGHBFE_01403	MER0003339	125.0
INHGHBFE_01421	MER0026262	108.0
INHGHBFE_01429	MER0002746	94.4
INHGHBFE_01434	MER0002007	297.0
INHGHBFE_01557	MER0003798	100.0
INHGHBFE_01626	MER0030934	221.0
INHGHBFE_01631	MER0005900	145.0
INHGHBFE_01696	MER0001295	165.0
INHGHBFE_01700	MER0004035	87.0
INHGHBFE_01703	MER0001423	331.0
INHGHBFE_01756	MER0028025	151.0
INHGHBFE_01788	MER0013425	97.4
INHGHBFE_01791	MER0006198	131.0
INHGHBFE_01830	MER0005767	122.0
INHGHBFE_01887	MER0195774	126.0
INHGHBFE_01888	MER0237414	82.8
INHGHBFE_01912	MER0073084	169.0
INHGHBFE_01920	MER0012158	202.0
INHGHBFE_01928	MER0014135	233.0
INHGHBFE_01949	MER0003380	133.0
INHGHBFE_01972	MER0059846	160.0
INHGHBFE_01987	MER0001367	61.6
INHGHBFE_02043	MER0011781	60.8
INHGHBFE_02058	MER0026262	100.0
INHGHBFE_02093	MER0005694	301.0
INHGHBFE_02197	MER0003817	47.0
INHGHBFE_02211	MER0069741	43.5
INHGHBFE_02232	MER0031562	45.4
INHGHBFE_02266	MER0011369	142.0
INHGHBFE_02277	MER0001421	434.0
INHGHBFE_02295	MER0005244	135.0
INHGHBFE_02324	MER0031614	65.1
INHGHBFE_02341	MER0066178	58.2
INHGHBFE_02347	MER0017123	172.0
INHGHBFE_02360	MER0140154	161.0
INHGHBFE_02450	MER0036075	82.8
INHGHBFE_02484	MER0000589	71.2
INHGHBFE_02507	MER0014418	166.0
INHGHBFE_02523	MER0033176	77.8
INHGHBFE_02530	MER0005139	75.9
INHGHBFE_02534	MER0005778	58.9
INHGHBFE_02568	MER0015121	52.4
INHGHBFE_02595	MER0065588	177.0
INHGHBFE_02632	MER0006319	191.0
INHGHBFE_02672	MER0281397	53.5
INHGHBFE_02677	MER0015121	53.5
INHGHBFE_02749	MER0044553	52.8
INHGHBFE_02781	MER0001244	130.0
INHGHBFE_02827	MER0002489	61.2
INHGHBFE_02880	MER0048181	67.8
INHGHBFE_02884	MER0001978	448.0
INHGHBFE_02894	MER0014065	67.4
INHGHBFE_02895	MER0003280	73.6
INHGHBFE_02898	MER0036069	45.4
INHGHBFE_02983	MER0003850	171.0
INHGHBFE_02995	MER0005169	172.0
INHGHBFE_03013	MER0017193	72.0
INHGHBFE_03036	MER0195376	73.9
INHGHBFE_03037	MER0195376	76.6
INHGHBFE_03071	MER0014418	108.0
INHGHBFE_03073	MER0042827	112.0
INHGHBFE_03088	MER0001284	73.9
INHGHBFE_03091	MER0168983	67.8
INHGHBFE_03099	MER0005900	121.0
INHGHBFE_03131	MER0028284	56.2
INHGHBFE_03133	MER0281397	84.3
INHGHBFE_03151	MER0015475	67.4
INHGHBFE_03189	MER0078640	233.0
INHGHBFE_03212	MER0036115	54.3
INHGHBFE_03222	MER0001266	94.4
INHGHBFE_03299	MER0034539	270.0
INHGHBFE_03426	MER0048191	59.7
INHGHBFE_03427	MER0789282	193.0
INHGHBFE_03490	MER0033186	160.0
INHGHBFE_03515	MER0014140	49.3
INHGHBFE_03518	MER0026494	241.0
INHGHBFE_03533	MER0031570	82.0
INHGHBFE_03541	MER0031565	75.9
INHGHBFE_03554	MER0005900	159.0
INHGHBFE_03575	MER0073084	87.8
INHGHBFE_03589	MER0003336	185.0
INHGHBFE_03659	MER0001299	283.0
INHGHBFE_03666	MER0000474	222.0
INHGHBFE_03669	MER0031610	154.0
INHGHBFE_03688	MER0001161	498.0
INHGHBFE_03695	MER0472834	63.2
INHGHBFE_03697	MER0004775	505.0
INHGHBFE_03726	MER0001333	55.5
INHGHBFE_03727	MER0031491	92.0
INHGHBFE_03731	MER0001243	197.0
INHGHBFE_03785	MER0037236	78.6
INHGHBFE_03798	MER0217243	52.8
INHGHBFE_03834	MER0011700	150.0
INHGHBFE_03851	MER0044357	72.4
INHGHBFE_03891	MER0100667	69.3
INHGHBFE_03914	MER0198917	313.0
INHGHBFE_03941	MER0003380	106.0
INHGHBFE_04031	MER0011464	108.0
INHGHBFE_04042	MER0005244	78.6
INHGHBFE_04043	MER0026469	192.0
INHGHBFE_04065	MER0006204	107.0
