Query	Hit	Score
KCOCJOFJ_00008	MER0192051	45.1
KCOCJOFJ_00040	MER0281397	63.9
KCOCJOFJ_00048	MER0065588	176.0
KCOCJOFJ_00073	MER0015121	49.3
KCOCJOFJ_00088	MER0031614	69.3
KCOCJOFJ_00176	MER0069741	79.3
KCOCJOFJ_00216	MER0004469	63.9
KCOCJOFJ_00235	MER0001299	255.0
KCOCJOFJ_00259	MER0015473	64.3
KCOCJOFJ_00282	MER0015424	127.0
KCOCJOFJ_00320	MER0078640	211.0
KCOCJOFJ_00341	MER0042827	114.0
KCOCJOFJ_00356	MER0034582	112.0
KCOCJOFJ_00370	MER0001333	54.7
KCOCJOFJ_00374	MER0001243	186.0
KCOCJOFJ_00419	MER0004146	65.1
KCOCJOFJ_00439	MER0044357	80.5
KCOCJOFJ_00474	MER0044622	139.0
KCOCJOFJ_00490	MER0005496	248.0
KCOCJOFJ_00521	MER0005767	52.4
KCOCJOFJ_00522	MER0200434	43.9
KCOCJOFJ_00597	MER0001978	443.0
KCOCJOFJ_00609	MER0031610	152.0
KCOCJOFJ_00627	MER0000410	353.0
KCOCJOFJ_00630	MER0003338	135.0
KCOCJOFJ_00677	MER0017368	43.9
KCOCJOFJ_00707	MER0013623	164.0
KCOCJOFJ_00722	MER0003327	191.0
KCOCJOFJ_00741	MER0013541	50.1
KCOCJOFJ_00752	MER0000474	225.0
KCOCJOFJ_00767	MER0026494	238.0
KCOCJOFJ_00795	MER0005767	139.0
KCOCJOFJ_00835	MER0002161	72.8
KCOCJOFJ_00845	MER0437468	241.0
KCOCJOFJ_00847	MER0045886	186.0
KCOCJOFJ_00859	MER0003380	81.3
KCOCJOFJ_00889	MER0003380	146.0
KCOCJOFJ_00904	MER0003850	82.0
KCOCJOFJ_00923	MER0014333	201.0
KCOCJOFJ_00949	MER0000576	112.0
KCOCJOFJ_00985	MER0011806	52.4
KCOCJOFJ_01003	MER0011345	62.0
KCOCJOFJ_01016	MER0073084	79.3
KCOCJOFJ_01055	MER0003807	58.2
KCOCJOFJ_01066	MER0001244	192.0
KCOCJOFJ_01133	MER0005169	177.0
KCOCJOFJ_01145	MER0001423	175.0
KCOCJOFJ_01151	MER0069741	112.0
KCOCJOFJ_01162	MER0000485	220.0
KCOCJOFJ_01171	MER0034539	248.0
KCOCJOFJ_01185	MER0281397	62.4
KCOCJOFJ_01188	MER0198917	323.0
KCOCJOFJ_01198	MER0005244	126.0
KCOCJOFJ_01222	MER0001295	162.0
KCOCJOFJ_01226	MER0004035	97.1
KCOCJOFJ_01245	MER0001244	190.0
KCOCJOFJ_01258	MER0014135	229.0
KCOCJOFJ_01316	MER0195376	88.6
KCOCJOFJ_01357	MER0000589	60.5
