Query	Hit	Score
PFEMEAHN_00051	MER0015691	196.0
PFEMEAHN_00058	MER0015473	62.4
PFEMEAHN_00062	MER0001978	462.0
PFEMEAHN_00074	MER0002007	278.0
PFEMEAHN_00085	MER0005837	45.4
PFEMEAHN_00086	MER0006198	114.0
PFEMEAHN_00094	MER0002565	129.0
PFEMEAHN_00106	MER0198917	314.0
PFEMEAHN_00129	MER0037236	75.5
PFEMEAHN_00151	MER0011781	55.5
PFEMEAHN_00173	MER0014418	190.0
PFEMEAHN_00185	MER0000485	226.0
PFEMEAHN_00206	MER0001244	189.0
PFEMEAHN_00215	MER0001322	57.0
PFEMEAHN_00237	MER0003380	45.4
PFEMEAHN_00267	MER0005244	91.3
PFEMEAHN_00269	MER0015121	57.0
PFEMEAHN_00279	MER0006319	188.0
PFEMEAHN_00284	MER0237414	88.6
PFEMEAHN_00285	MER0195774	139.0
PFEMEAHN_00291	MER0065588	172.0
PFEMEAHN_00313	MER0013471	46.6
PFEMEAHN_00332	MER0005764	56.6
PFEMEAHN_00334	MER0005767	67.4
PFEMEAHN_00352	MER0000410	349.0
PFEMEAHN_00446	MER0012158	61.6
PFEMEAHN_00449	MER0054450	37.4
PFEMEAHN_00451	MER0004468	53.1
PFEMEAHN_00468	MER0192051	52.4
PFEMEAHN_00481	MER0069741	76.3
PFEMEAHN_00530	MER0005169	182.0
PFEMEAHN_00567	MER0034539	268.0
PFEMEAHN_00598	MER0005900	157.0
PFEMEAHN_00618	MER0003336	186.0
PFEMEAHN_00693	MER0001243	186.0
PFEMEAHN_00717	MER0014418	166.0
PFEMEAHN_00733	MER0005139	73.2
PFEMEAHN_00759	MER0237414	88.2
PFEMEAHN_00760	MER0195774	135.0
PFEMEAHN_00790	MER0005767	119.0
PFEMEAHN_00808	MER0006198	132.0
PFEMEAHN_00828	MER0028025	162.0
PFEMEAHN_00862	MER0001295	170.0
PFEMEAHN_00887	MER0001283	379.0
PFEMEAHN_00906	MER0069741	56.6
PFEMEAHN_00943	MER0000268	171.0
PFEMEAHN_00952	MER0002251	181.0
PFEMEAHN_00956	MER0001009	49.7
PFEMEAHN_00962	MER0000474	175.0
PFEMEAHN_00985	MER0056525	254.0
PFEMEAHN_00996	MER0026494	149.0
PFEMEAHN_01003	MER0045094	157.0
PFEMEAHN_01005	MER0492485	42.7
PFEMEAHN_01060	MER0015112	51.2
PFEMEAHN_01086	MER0016172	115.0
PFEMEAHN_01088	MER0011251	45.1
PFEMEAHN_01092	MER0045886	189.0
PFEMEAHN_01096	MER0437468	246.0
PFEMEAHN_01104	MER0003380	133.0
PFEMEAHN_01129	MER0000576	111.0
PFEMEAHN_01140	MER0001284	71.6
PFEMEAHN_01147	MER0042827	110.0
PFEMEAHN_01171	MER0195376	87.0
PFEMEAHN_01222	MER0014418	98.2
PFEMEAHN_01238	MER0004893	108.0
PFEMEAHN_01260	MER0026494	237.0
PFEMEAHN_01280	MER0036635	40.8
PFEMEAHN_01299	MER0001161	478.0
PFEMEAHN_01311	MER0033186	208.0
PFEMEAHN_01352	MER0044357	84.3
PFEMEAHN_01391	MER0014135	244.0
PFEMEAHN_01430	MER0000472	63.2
PFEMEAHN_01470	MER0000589	64.7
PFEMEAHN_01473	MER0048181	49.7
PFEMEAHN_01474	MER0035036	63.2
PFEMEAHN_01494	MER0031610	157.0
PFEMEAHN_01496	MER0000474	217.0
PFEMEAHN_01501	MER0001299	266.0
PFEMEAHN_01511	MER0036115	53.9
PFEMEAHN_01519	MER0001266	91.7
PFEMEAHN_01522	MER0078640	224.0
PFEMEAHN_01546	MER0003817	48.9
PFEMEAHN_01553	MER0005244	120.0
PFEMEAHN_01571	MER0031614	77.0
