Query	Hit	Score
OJIMAACP_00017	MER0056022	53.5
OJIMAACP_00022	MER0003380	131.0
OJIMAACP_00076	MER0033186	158.0
OJIMAACP_00077	MER0004090	129.0
OJIMAACP_00086	MER0056525	256.0
OJIMAACP_00140	MER0003380	68.2
OJIMAACP_00226	MER0003514	129.0
OJIMAACP_00229	MER0011369	137.0
OJIMAACP_00251	MER0000392	308.0
OJIMAACP_00261	MER0036036	48.1
OJIMAACP_00263	MER0011343	191.0
OJIMAACP_00294	MER0036052	119.0
OJIMAACP_00296	MER0014418	170.0
OJIMAACP_00307	MER0036063	43.1
OJIMAACP_00318	MER0168983	53.9
OJIMAACP_00322	MER0003376	43.1
OJIMAACP_00328	MER0002601	125.0
OJIMAACP_00334	MER0000332	136.0
OJIMAACP_00337	MER0230379	57.8
OJIMAACP_00345	MER0005244	119.0
OJIMAACP_00362	MER0001423	135.0
OJIMAACP_00402	MER0025086	149.0
OJIMAACP_00430	MER0005767	129.0
OJIMAACP_00462	MER0059846	164.0
OJIMAACP_00499	MER0002489	112.0
OJIMAACP_00508	MER0026262	88.6
OJIMAACP_00590	MER0078640	218.0
OJIMAACP_00605	MER0001284	70.1
OJIMAACP_00617	MER0390687	74.7
OJIMAACP_00698	MER0168983	67.8
OJIMAACP_00749	MER0004914	130.0
OJIMAACP_00780	MER0004923	129.0
OJIMAACP_00781	MER0002959	162.0
OJIMAACP_00799	MER0039482	44.7
OJIMAACP_00847	MER0000589	62.4
OJIMAACP_00881	MER0492485	87.4
OJIMAACP_00899	MER0003376	79.0
OJIMAACP_00922	MER0000408	66.2
OJIMAACP_00939	MER0001313	45.1
OJIMAACP_00952	MER0005163	56.6
OJIMAACP_00972	MER0073084	202.0
OJIMAACP_00979	MER0001322	68.6
OJIMAACP_00984	MER0036115	59.3
OJIMAACP_00989	MER0030934	170.0
OJIMAACP_01017	MER0005239	181.0
OJIMAACP_01109	MER0198917	327.0
OJIMAACP_01122	MER0015473	65.5
OJIMAACP_01127	MER0001978	473.0
OJIMAACP_01253	MER0003338	160.0
OJIMAACP_01273	MER0017193	55.1
OJIMAACP_01281	MER0004514	66.6
OJIMAACP_01293	MER0014333	55.1
OJIMAACP_01314	MER0073084	157.0
OJIMAACP_01319	MER0012158	197.0
OJIMAACP_01346	MER0005900	48.9
OJIMAACP_01347	MER0005778	51.2
OJIMAACP_01364	MER0001243	193.0
OJIMAACP_01373	MER0015473	55.8
OJIMAACP_01374	MER0015473	54.7
OJIMAACP_01399	MER0004466	42.4
OJIMAACP_01444	MER0001421	427.0
OJIMAACP_01486	MER0034541	249.0
OJIMAACP_01510	MER0031570	62.0
OJIMAACP_01542	MER0031562	92.4
OJIMAACP_01590	MER0001423	353.0
OJIMAACP_01596	MER0000268	171.0
OJIMAACP_01607	MER0027775	84.7
OJIMAACP_01609	MER0001244	183.0
OJIMAACP_01616	MER0014135	245.0
OJIMAACP_01639	MER0031610	163.0
OJIMAACP_01677	MER0002251	202.0
OJIMAACP_01679	MER0013829	182.0
OJIMAACP_01704	MER0036027	65.9
OJIMAACP_01719	MER0016191	107.0
OJIMAACP_01774	MER0061102	102.0
OJIMAACP_01779	MER0004925	294.0
OJIMAACP_01806	MER0195774	62.8
OJIMAACP_01810	MER0000576	80.9
OJIMAACP_01819	MER0004468	83.6
OJIMAACP_01829	MER0045886	187.0
OJIMAACP_01846	MER0029616	61.6
OJIMAACP_01872	MER0001423	179.0
OJIMAACP_01888	MER0018471	104.0
OJIMAACP_01894	MER0042387	113.0
OJIMAACP_01923	MER0005900	149.0
OJIMAACP_01962	MER0005300	44.7
OJIMAACP_01963	MER0014418	194.0
OJIMAACP_01991	MER0061102	58.5
OJIMAACP_02102	MER0017069	40.0
OJIMAACP_02162	MER0028025	91.7
OJIMAACP_02186	MER0237414	60.1
