Query	Hit	Score
DIFLNHME_00039	MER0039993	495.0
DIFLNHME_00047	MER0001290	61.6
DIFLNHME_00053	MER0001244	186.0
DIFLNHME_00062	MER0036053	62.8
DIFLNHME_00077	MER0017069	140.0
DIFLNHME_00081	MER0025086	139.0
DIFLNHME_00119	MER0015166	103.0
DIFLNHME_00187	MER0013471	288.0
DIFLNHME_00228	MER0026262	102.0
DIFLNHME_00240	MER0195376	98.6
DIFLNHME_00282	MER0042827	107.0
DIFLNHME_00291	MER0168983	58.9
DIFLNHME_00361	MER0001421	427.0
DIFLNHME_00365	MER0354941	43.5
DIFLNHME_00399	MER0005694	188.0
DIFLNHME_00470	MER0037236	80.5
DIFLNHME_00473	MER0001295	161.0
DIFLNHME_00477	MER0002443	94.0
DIFLNHME_00482	MER0001423	347.0
DIFLNHME_00538	MER0034962	71.2
DIFLNHME_00543	MER0031431	84.7
DIFLNHME_00572	MER0026494	234.0
DIFLNHME_00574	MER0004514	77.8
DIFLNHME_00576	MER0014140	54.7
DIFLNHME_00580	MER0001350	172.0
DIFLNHME_00581	MER0004931	150.0
DIFLNHME_00582	MER0001244	216.0
DIFLNHME_00597	MER0014137	48.9
DIFLNHME_00633	MER0005767	127.0
DIFLNHME_00683	MER0017177	81.6
DIFLNHME_00686	MER0031611	71.2
DIFLNHME_00692	MER0195774	121.0
DIFLNHME_00693	MER0237414	81.6
DIFLNHME_00719	MER0034539	267.0
DIFLNHME_00733	MER0017248	44.7
DIFLNHME_00764	MER0023544	249.0
DIFLNHME_00785	MER0078640	234.0
DIFLNHME_00825	MER0015475	78.6
DIFLNHME_00835	MER0018473	53.1
DIFLNHME_00837	MER0016067	62.0
DIFLNHME_00839	MER0016067	54.3
DIFLNHME_00845	MER0001161	496.0
DIFLNHME_00866	MER0002031	92.4
DIFLNHME_00914	MER0000313	86.7
DIFLNHME_00921	MER0002251	202.0
DIFLNHME_00956	MER0034582	125.0
DIFLNHME_00963	MER0001284	66.6
DIFLNHME_00965	MER0042387	100.0
DIFLNHME_00978	MER0043394	155.0
DIFLNHME_00996	MER0472834	53.9
DIFLNHME_01089	MER0000485	237.0
DIFLNHME_01098	MER0026545	112.0
DIFLNHME_01114	MER0069741	67.8
DIFLNHME_01160	MER0005169	172.0
DIFLNHME_01170	MER0057728	119.0
DIFLNHME_01192	MER0000437	166.0
DIFLNHME_01205	MER0492485	45.1
DIFLNHME_01210	MER0004154	107.0
DIFLNHME_01280	MER0217243	67.8
DIFLNHME_01290	MER0048181	67.4
DIFLNHME_01294	MER0001978	479.0
DIFLNHME_01329	MER1143079	159.0
DIFLNHME_01343	MER0059846	174.0
DIFLNHME_01350	MER0036114	129.0
DIFLNHME_01362	MER0001297	44.7
DIFLNHME_01455	MER0031565	71.2
DIFLNHME_01459	MER0002161	76.3
DIFLNHME_01460	MER0005139	73.9
DIFLNHME_01548	MER0003850	171.0
DIFLNHME_01619	MER0044357	85.5
DIFLNHME_01630	MER0198917	326.0
DIFLNHME_01633	MER0028025	154.0
DIFLNHME_01650	MER0005244	82.0
DIFLNHME_01673	MER0036114	67.0
DIFLNHME_01707	MER0001313	53.5
DIFLNHME_01733	MER0000474	221.0
DIFLNHME_01736	MER0031610	151.0
DIFLNHME_01820	MER0005768	147.0
DIFLNHME_01822	MER0003338	164.0
DIFLNHME_01919	MER0003514	125.0
DIFLNHME_01926	MER0050859	260.0
DIFLNHME_01928	MER0025086	98.2
DIFLNHME_01960	MER0016191	115.0
DIFLNHME_01984	MER0050859	258.0
DIFLNHME_01990	MER0011464	103.0
DIFLNHME_01992	MER0004775	513.0
DIFLNHME_02061	MER0004468	87.4
DIFLNHME_02062	MER0001009	93.6
DIFLNHME_02107	MER0281397	75.1
DIFLNHME_02109	MER0025086	132.0
DIFLNHME_02189	MER0069741	82.0
DIFLNHME_02206	MER0192051	56.2
DIFLNHME_02229	MER0001297	129.0
DIFLNHME_02231	MER0036308	63.2
DIFLNHME_02232	MER0002565	123.0
DIFLNHME_02242	MER0100667	73.6
DIFLNHME_02264	MER0000392	303.0
DIFLNHME_02290	MER0031565	53.5
DIFLNHME_02296	MER0011781	52.8
DIFLNHME_02307	MER0003280	76.3
DIFLNHME_02308	MER0031617	65.9
DIFLNHME_02320	MER0034541	241.0
DIFLNHME_02357	MER0001423	129.0
DIFLNHME_02365	MER0031611	114.0
DIFLNHME_02394	MER0003537	83.2
DIFLNHME_02401	MER0073084	177.0
DIFLNHME_02403	MER0000576	104.0
DIFLNHME_02408	MER0003327	202.0
DIFLNHME_02414	MER0014135	239.0
DIFLNHME_02421	MER0001313	41.2
DIFLNHME_02422	MER0003380	57.4
DIFLNHME_02433	MER0003380	138.0
DIFLNHME_02533	MER0036027	90.1
DIFLNHME_02537	MER0003558	60.1
DIFLNHME_02604	MER0003380	105.0
DIFLNHME_02644	MER0001289	83.6
DIFLNHME_02645	MER0492485	67.0
DIFLNHME_02646	MER0492485	64.7
DIFLNHME_02659	MER0005244	61.6
DIFLNHME_02693	MER0036027	55.8
DIFLNHME_02738	MER0033186	41.6
DIFLNHME_02739	MER0033186	155.0
DIFLNHME_02752	MER0000410	370.0
DIFLNHME_02788	MER0005767	67.4
DIFLNHME_02791	MER0073084	95.9
DIFLNHME_02819	MER0013471	54.7
DIFLNHME_02835	MER0034539	115.0
DIFLNHME_02840	MER0034539	90.9
DIFLNHME_02870	MER0065588	173.0
DIFLNHME_02891	MER0195774	109.0
DIFLNHME_02943	MER0044553	67.8
DIFLNHME_02976	MER0013623	127.0
DIFLNHME_03049	MER0000410	358.0
DIFLNHME_03066	MER0004893	110.0
DIFLNHME_03072	MER0011785	55.8
DIFLNHME_03087	MER0035017	37.7
DIFLNHME_03088	MER0004090	96.3
DIFLNHME_03102	MER0005900	66.6
DIFLNHME_03126	MER0001322	70.5
DIFLNHME_03140	MER0011343	196.0
DIFLNHME_03153	MER0034582	45.4
DIFLNHME_03184	MER0001333	51.6
DIFLNHME_03185	MER0031491	96.3
DIFLNHME_03191	MER0001243	194.0
DIFLNHME_03207	MER0025086	103.0
DIFLNHME_03304	MER0045479	45.4
DIFLNHME_03306	MER0001602	100.0
DIFLNHME_03316	MER0472834	65.1
DIFLNHME_03320	MER0000443	228.0
DIFLNHME_03326	MER0005742	48.9
DIFLNHME_03370	MER0045886	164.0
DIFLNHME_03376	MER0065554	265.0
DIFLNHME_03431	MER0033254	87.0
DIFLNHME_03475	MER0001158	393.0
DIFLNHME_03529	MER0039456	111.0
DIFLNHME_03534	MER0000589	51.2
DIFLNHME_03538	MER0035036	53.9
DIFLNHME_03539	MER0030047	44.7
DIFLNHME_03540	MER0015459	48.5
DIFLNHME_03551	MER0001026	130.0
DIFLNHME_03556	MER0047723	425.0
DIFLNHME_03562	MER0173063	179.0
DIFLNHME_03611	MER0005244	123.0
DIFLNHME_03637	MER0001400	252.0
DIFLNHME_03644	MER0028047	213.0
DIFLNHME_03695	MER0003850	46.2
