Query	Hit	Score
JGBOIFKE_00014	MER1143079	131.0
JGBOIFKE_00021	MER0034582	121.0
JGBOIFKE_00045	MER0001161	522.0
JGBOIFKE_00054	MER0039993	503.0
JGBOIFKE_00061	MER0015475	62.8
JGBOIFKE_00097	MER0060647	223.0
JGBOIFKE_00165	MER0030932	71.2
JGBOIFKE_00187	MER0036115	54.7
JGBOIFKE_00190	MER0004035	93.2
JGBOIFKE_00192	MER0013623	181.0
JGBOIFKE_00265	MER0017033	57.0
JGBOIFKE_00278	MER0034539	147.0
JGBOIFKE_00292	MER0044622	162.0
JGBOIFKE_00330	MER0011781	59.7
JGBOIFKE_00365	MER0003380	141.0
JGBOIFKE_00368	MER0025086	97.4
JGBOIFKE_00393	MER0044357	79.3
JGBOIFKE_00408	MER0015121	57.4
JGBOIFKE_00427	MER0048181	72.4
JGBOIFKE_00435	MER0000410	368.0
JGBOIFKE_00451	MER0003413	56.2
JGBOIFKE_00456	MER0195774	66.6
JGBOIFKE_00463	MER0003339	119.0
JGBOIFKE_00519	MER0013876	352.0
JGBOIFKE_00523	MER0002084	84.3
JGBOIFKE_00538	MER0001012	92.0
JGBOIFKE_00540	MER0028934	57.0
JGBOIFKE_00542	MER0168983	65.5
JGBOIFKE_00588	MER0065588	177.0
JGBOIFKE_00634	MER0073084	97.8
JGBOIFKE_00644	MER0026552	53.1
JGBOIFKE_00653	MER0001297	119.0
JGBOIFKE_00704	MER0002084	348.0
JGBOIFKE_00707	MER0033186	198.0
JGBOIFKE_00805	MER0014664	79.7
JGBOIFKE_00811	MER0001158	649.0
JGBOIFKE_00816	MER0019759	54.3
JGBOIFKE_00822	MER0045886	173.0
JGBOIFKE_00827	MER0437468	252.0
JGBOIFKE_00846	MER0001421	428.0
JGBOIFKE_00929	MER0027775	83.2
JGBOIFKE_00933	MER0025086	135.0
JGBOIFKE_00950	MER0056037	45.1
JGBOIFKE_01044	MER0026262	97.1
JGBOIFKE_01046	MER0005244	127.0
JGBOIFKE_01053	MER0005767	141.0
JGBOIFKE_01063	MER0017177	66.2
JGBOIFKE_01064	MER0001244	185.0
JGBOIFKE_01067	MER0026494	229.0
JGBOIFKE_01104	MER0012158	205.0
JGBOIFKE_01111	MER0014135	248.0
JGBOIFKE_01127	MER0004775	495.0
JGBOIFKE_01131	MER0011440	75.1
JGBOIFKE_01132	MER0004469	71.2
JGBOIFKE_01155	MER0016191	120.0
JGBOIFKE_01191	MER0003242	55.5
JGBOIFKE_01214	MER0192051	58.5
JGBOIFKE_01272	MER0208880	43.5
JGBOIFKE_01316	MER0001299	50.4
JGBOIFKE_01356	MER0001322	72.0
JGBOIFKE_01361	MER0031431	60.8
JGBOIFKE_01367	MER0004090	128.0
JGBOIFKE_01430	MER0042827	111.0
JGBOIFKE_01473	MER0001243	198.0
JGBOIFKE_01477	MER0002036	88.2
JGBOIFKE_01499	MER0001299	283.0
JGBOIFKE_01508	MER0000576	75.5
JGBOIFKE_01517	MER0014366	496.0
JGBOIFKE_01559	MER0016185	103.0
JGBOIFKE_01571	MER0001009	50.1
JGBOIFKE_01574	MER0002251	195.0
JGBOIFKE_01699	MER0005496	250.0
JGBOIFKE_01729	MER0042581	215.0
JGBOIFKE_01860	MER0034539	122.0
JGBOIFKE_01916	MER0069741	113.0
JGBOIFKE_01929	MER0047723	420.0
JGBOIFKE_01951	MER0002639	154.0
JGBOIFKE_01962	MER0026262	124.0
JGBOIFKE_01974	MER0031610	156.0
JGBOIFKE_01977	MER0000474	218.0
JGBOIFKE_01996	MER0037236	93.2
JGBOIFKE_02045	MER0005169	175.0
JGBOIFKE_02061	MER0005767	80.1
JGBOIFKE_02063	MER0209507	46.6
JGBOIFKE_02077	MER0013976	74.7
JGBOIFKE_02078	MER0005768	122.0
JGBOIFKE_02080	MER0005196	301.0
JGBOIFKE_02094	MER0013626	58.9
JGBOIFKE_02110	MER0069741	68.6
JGBOIFKE_02115	MER0035036	55.8
JGBOIFKE_02165	MER0001295	162.0
JGBOIFKE_02171	MER0001423	350.0
JGBOIFKE_02177	MER0003514	129.0
JGBOIFKE_02185	MER0036115	43.5
JGBOIFKE_02200	MER0034615	327.0
JGBOIFKE_02201	MER0095620	289.0
JGBOIFKE_02222	MER0281397	44.7
JGBOIFKE_02229	MER0028365	113.0
JGBOIFKE_02230	MER0001009	72.0
JGBOIFKE_02306	MER0000485	238.0
JGBOIFKE_02309	MER0026545	120.0
JGBOIFKE_02310	MER0004146	48.5
JGBOIFKE_02314	MER0001978	481.0
JGBOIFKE_02349	MER0066178	53.1
JGBOIFKE_02356	MER0001521	107.0
JGBOIFKE_02376	MER0034541	279.0
JGBOIFKE_02407	MER0001400	167.0
JGBOIFKE_02408	MER0001400	166.0
JGBOIFKE_02456	MER0000431	45.1
JGBOIFKE_02496	MER0005139	74.3
