Query	Hit	Score
NNDAEMPL_00020	MER0016191	125.0
NNDAEMPL_00022	MER0011253	50.1
NNDAEMPL_00025	MER0045886	188.0
NNDAEMPL_00038	MER0065554	265.0
NNDAEMPL_00062	MER0014418	186.0
NNDAEMPL_00077	MER0026545	119.0
NNDAEMPL_00083	MER0000485	232.0
NNDAEMPL_00088	MER0002007	157.0
NNDAEMPL_00117	MER0001244	204.0
NNDAEMPL_00126	MER0001322	60.5
NNDAEMPL_00169	MER0042387	76.3
NNDAEMPL_00190	MER0066192	167.0
NNDAEMPL_00255	MER0001495	54.7
NNDAEMPL_00326	MER0014333	162.0
NNDAEMPL_00327	MER0018254	113.0
NNDAEMPL_00337	MER0034960	75.9
NNDAEMPL_00340	MER0033274	63.2
NNDAEMPL_00471	MER0000436	68.6
NNDAEMPL_00472	MER0026339	44.7
NNDAEMPL_00479	MER0026339	192.0
NNDAEMPL_00484	MER0214939	99.4
NNDAEMPL_00496	MER0036115	57.8
NNDAEMPL_00501	MER0005900	50.1
NNDAEMPL_00516	MER0066192	114.0
NNDAEMPL_00542	MER0014065	113.0
NNDAEMPL_00562	MER0006319	137.0
NNDAEMPL_00581	MER0000459	48.9
NNDAEMPL_00582	MER0017069	159.0
NNDAEMPL_00583	MER0369336	54.7
NNDAEMPL_00592	MER0209507	47.0
NNDAEMPL_00593	MER0027775	89.7
NNDAEMPL_00594	MER0031562	83.6
NNDAEMPL_00613	MER0004090	140.0
NNDAEMPL_00625	MER0034539	115.0
NNDAEMPL_00639	MER0034539	94.4
NNDAEMPL_00687	MER0014418	169.0
NNDAEMPL_00704	MER0005139	80.9
NNDAEMPL_00741	MER0000410	364.0
NNDAEMPL_00769	MER0200434	50.4
NNDAEMPL_00771	MER0005767	67.8
NNDAEMPL_00781	MER0005778	54.7
NNDAEMPL_00810	MER0015121	58.9
NNDAEMPL_00836	MER0065588	180.0
NNDAEMPL_00845	MER0017243	84.7
NNDAEMPL_00846	MER0017246	98.6
NNDAEMPL_00855	MER0026262	111.0
NNDAEMPL_00864	MER0006319	202.0
NNDAEMPL_00877	MER0281397	48.5
NNDAEMPL_00881	MER0003817	52.4
NNDAEMPL_00923	MER0005239	187.0
NNDAEMPL_00962	MER0002455	42.0
NNDAEMPL_00974	MER0011700	85.9
NNDAEMPL_00975	MER0472834	60.5
NNDAEMPL_00981	MER0005239	62.0
NNDAEMPL_00983	MER0026262	168.0
NNDAEMPL_00995	MER0048181	65.5
NNDAEMPL_01001	MER0001978	464.0
NNDAEMPL_01021	MER0002007	283.0
NNDAEMPL_01026	MER0015166	103.0
NNDAEMPL_01048	MER0001269	217.0
NNDAEMPL_01050	MER0003339	114.0
NNDAEMPL_01166	MER0003850	171.0
NNDAEMPL_01180	MER0013829	178.0
NNDAEMPL_01212	MER0195376	67.8
NNDAEMPL_01226	MER0011583	152.0
NNDAEMPL_01263	MER0014418	105.0
NNDAEMPL_01264	MER0042827	110.0
NNDAEMPL_01277	MER0001284	67.4
NNDAEMPL_01278	MER0168983	68.9
NNDAEMPL_01281	MER0005900	128.0
NNDAEMPL_01284	MER0045479	76.3
NNDAEMPL_01321	MER0000472	57.4
NNDAEMPL_01335	MER0001322	68.9
NNDAEMPL_01383	MER0000268	95.9
NNDAEMPL_01424	MER0000589	61.2
NNDAEMPL_01428	MER0048181	50.8
NNDAEMPL_01429	MER0015458	60.1
NNDAEMPL_01448	MER0173063	194.0
NNDAEMPL_01464	MER0069741	63.2
NNDAEMPL_01491	MER0003817	52.8
NNDAEMPL_01547	MER0001421	439.0
NNDAEMPL_01558	MER0003428	46.6
NNDAEMPL_01578	MER0005244	126.0
NNDAEMPL_01667	MER0034539	266.0
NNDAEMPL_01713	MER0192051	62.4
NNDAEMPL_01769	MER0004775	438.0
NNDAEMPL_01778	MER0001266	99.0
NNDAEMPL_01790	MER0036049	44.3
NNDAEMPL_01815	MER0078640	235.0
NNDAEMPL_01857	MER0015475	62.0
NNDAEMPL_01873	MER0001920	185.0
NNDAEMPL_01880	MER0001161	527.0
NNDAEMPL_01897	MER0100667	77.4
NNDAEMPL_01935	MER0198917	328.0
NNDAEMPL_01995	MER0069741	107.0
NNDAEMPL_02001	MER0034541	247.0
NNDAEMPL_02023	MER0066192	144.0
NNDAEMPL_02076	MER0001295	160.0
NNDAEMPL_02080	MER0002443	90.1
NNDAEMPL_02083	MER0001423	330.0
NNDAEMPL_02155	MER0028025	159.0
NNDAEMPL_02157	MER0002746	93.6
NNDAEMPL_02188	MER0006198	132.0
NNDAEMPL_02210	MER0005767	133.0
NNDAEMPL_02255	MER0073084	101.0
NNDAEMPL_02264	MER0195774	137.0
NNDAEMPL_02265	MER0237414	80.1
NNDAEMPL_02281	MER0073084	172.0
NNDAEMPL_02286	MER0003327	196.0
NNDAEMPL_02293	MER0014135	244.0
NNDAEMPL_02345	MER0003380	132.0
NNDAEMPL_02370	MER0059846	184.0
NNDAEMPL_02420	MER0026469	178.0
NNDAEMPL_02437	MER0011806	53.9
NNDAEMPL_02478	MER0005694	301.0
NNDAEMPL_02529	MER0002565	132.0
NNDAEMPL_02530	MER0005328	57.8
NNDAEMPL_02532	MER0003514	125.0
NNDAEMPL_02552	MER0192051	50.8
NNDAEMPL_02568	MER0069741	86.3
NNDAEMPL_02656	MER0001244	196.0
NNDAEMPL_02659	MER0056022	43.5
NNDAEMPL_02678	MER0015424	176.0
NNDAEMPL_02682	MER0004090	131.0
NNDAEMPL_02704	MER0079705	74.3
NNDAEMPL_02728	MER0001297	128.0
NNDAEMPL_02781	MER0011583	138.0
NNDAEMPL_02795	MER0004480	69.3
NNDAEMPL_02797	MER0005807	59.3
NNDAEMPL_02799	MER0000589	54.3
NNDAEMPL_02810	MER0492485	84.7
NNDAEMPL_02882	MER0015338	110.0
NNDAEMPL_02904	MER0281397	54.7
NNDAEMPL_03045	MER0000576	114.0
NNDAEMPL_03048	MER0033186	156.0
NNDAEMPL_03070	MER0026494	246.0
NNDAEMPL_03101	MER0005900	160.0
NNDAEMPL_03148	MER0003336	174.0
NNDAEMPL_03246	MER0001299	278.0
NNDAEMPL_03256	MER0000474	224.0
NNDAEMPL_03260	MER0031610	157.0
NNDAEMPL_03281	MER0005768	90.1
NNDAEMPL_03287	MER0001295	57.0
NNDAEMPL_03299	MER0006204	134.0
NNDAEMPL_03306	MER0044357	72.8
NNDAEMPL_03324	MER0140154	148.0
NNDAEMPL_03362	MER0037236	72.0
NNDAEMPL_03448	MER0001243	191.0
NNDAEMPL_03452	MER0042387	90.5
NNDAEMPL_03453	MER0001333	43.9
NNDAEMPL_03460	MER0091680	45.8
NNDAEMPL_03472	MER0000474	181.0
NNDAEMPL_03495	MER0056525	257.0
