Query	Hit	Score
EEICGJCE_00005	MER0001978	503.0
EEICGJCE_00013	MER0031610	140.0
EEICGJCE_00016	MER0492485	52.0
EEICGJCE_00030	MER1143079	96.3
EEICGJCE_00048	MER0065588	150.0
EEICGJCE_00049	MER0002959	98.6
EEICGJCE_00060	MER0015424	340.0
EEICGJCE_00083	MER0059846	138.0
EEICGJCE_00104	MER0002251	203.0
EEICGJCE_00106	MER0015684	50.8
EEICGJCE_00115	MER0004321	238.0
EEICGJCE_00147	MER0011700	74.7
EEICGJCE_00158	MER0015659	55.8
EEICGJCE_00159	MER0015458	60.5
EEICGJCE_00173	MER0001313	43.9
EEICGJCE_00207	MER0014137	51.6
EEICGJCE_00220	MER0056525	263.0
EEICGJCE_00238	MER0015475	78.6
EEICGJCE_00258	MER0001295	180.0
EEICGJCE_00262	MER0000459	108.0
EEICGJCE_00287	MER0095620	288.0
EEICGJCE_00291	MER0014333	70.1
EEICGJCE_00355	MER0037236	80.1
EEICGJCE_00379	MER0015121	50.8
EEICGJCE_00388	MER0005139	75.9
EEICGJCE_00392	MER0001283	410.0
EEICGJCE_00449	MER0039993	494.0
EEICGJCE_00456	MER0004775	464.0
EEICGJCE_00465	MER0025086	142.0
EEICGJCE_00501	MER0042387	112.0
EEICGJCE_00510	MER0001289	71.6
EEICGJCE_00561	MER0016191	125.0
EEICGJCE_00567	MER0095620	255.0
EEICGJCE_00570	MER0001284	254.0
EEICGJCE_00574	MER0000472	79.7
EEICGJCE_00614	MER0016067	46.2
EEICGJCE_00626	MER0014827	65.9
EEICGJCE_00629	MER0011700	51.6
EEICGJCE_00652	MER0028025	143.0
EEICGJCE_00660	MER0078640	381.0
EEICGJCE_00700	MER0001289	86.3
EEICGJCE_00715	MER0044357	65.1
EEICGJCE_00726	MER0001161	498.0
EEICGJCE_00780	MER0045094	147.0
EEICGJCE_00790	MER0002161	99.4
EEICGJCE_00799	MER0017142	67.8
EEICGJCE_00833	MER0281397	68.9
EEICGJCE_00842	MER0002443	100.0
EEICGJCE_00843	MER0048181	60.5
EEICGJCE_00878	MER0001423	332.0
EEICGJCE_00889	MER0026213	44.7
EEICGJCE_00913	MER0031619	53.5
EEICGJCE_00914	MER0192051	58.9
EEICGJCE_00984	MER0031431	62.8
EEICGJCE_01006	MER0034615	311.0
EEICGJCE_01021	MER0195774	133.0
EEICGJCE_01022	MER0237414	60.8
EEICGJCE_01039	MER0168983	66.2
EEICGJCE_01074	MER0004090	130.0
EEICGJCE_01112	MER0001244	190.0
EEICGJCE_01149	MER0033186	164.0
EEICGJCE_01153	MER0033259	69.7
EEICGJCE_01155	MER0014188	72.0
EEICGJCE_01158	MER0026552	108.0
EEICGJCE_01182	MER0000474	228.0
EEICGJCE_01191	MER0001299	289.0
EEICGJCE_01210	MER0003338	140.0
EEICGJCE_01219	MER0001158	700.0
EEICGJCE_01238	MER0056022	53.1
EEICGJCE_01284	MER0036308	53.9
EEICGJCE_01334	MER0069741	121.0
EEICGJCE_01376	MER0039456	224.0
EEICGJCE_01409	MER0003850	186.0
EEICGJCE_01439	MER0200434	43.5
EEICGJCE_01483	MER0019881	87.0
EEICGJCE_01507	MER0031614	60.8
EEICGJCE_01553	MER0026494	271.0
EEICGJCE_01623	MER0492485	88.2
EEICGJCE_01625	MER0492485	79.7
EEICGJCE_01627	MER0013450	209.0
EEICGJCE_01648	MER0001423	44.3
EEICGJCE_01669	MER0000589	50.4
EEICGJCE_01671	MER0028365	120.0
EEICGJCE_01672	MER0002565	129.0
EEICGJCE_01753	MER0437468	223.0
EEICGJCE_01800	MER0066178	45.4
EEICGJCE_01814	MER0036054	79.7
EEICGJCE_01821	MER0013829	179.0
EEICGJCE_01926	MER0013458	57.8
EEICGJCE_01954	MER0034582	104.0
EEICGJCE_01965	MER0000410	367.0
EEICGJCE_01989	MER0031618	74.3
EEICGJCE_01990	MER0005900	75.1
EEICGJCE_01991	MER0005900	108.0
EEICGJCE_02023	MER0011806	170.0
EEICGJCE_02041	MER0045886	224.0
EEICGJCE_02048	MER0002443	107.0
EEICGJCE_02058	MER0100667	79.3
EEICGJCE_02079	MER0069741	59.7
EEICGJCE_02105	MER0034961	60.8
EEICGJCE_02126	MER0005244	86.7
EEICGJCE_02205	MER0018473	51.2
EEICGJCE_02206	MER0002489	98.6
EEICGJCE_02235	MER0217397	462.0
EEICGJCE_02246	MER0029616	45.8
EEICGJCE_02254	MER0001421	429.0
EEICGJCE_02265	MER0100667	73.9
EEICGJCE_02274	MER0014827	57.4
EEICGJCE_02301	MER0000485	213.0
EEICGJCE_02356	MER0000392	278.0
EEICGJCE_02365	MER0003242	315.0
EEICGJCE_02370	MER0036308	276.0
EEICGJCE_02372	MER0033259	81.3
EEICGJCE_02386	MER0069741	47.8
EEICGJCE_02389	MER0019759	60.5
EEICGJCE_02390	MER0005196	315.0
EEICGJCE_02393	MER0004925	339.0
EEICGJCE_02410	MER0003336	229.0
EEICGJCE_02450	MER0036114	47.8
EEICGJCE_02459	MER0004480	84.3
EEICGJCE_02467	MER0018254	111.0
EEICGJCE_02516	MER0026262	113.0
EEICGJCE_02557	MER0001243	197.0
EEICGJCE_02568	MER0002746	103.0
EEICGJCE_02607	MER0001425	120.0
EEICGJCE_02622	MER0034615	73.6
EEICGJCE_02653	MER0003327	186.0
EEICGJCE_02666	MER0014135	242.0
EEICGJCE_02732	MER0044357	180.0
EEICGJCE_02783	MER1102827	111.0
EEICGJCE_02792	MER0000576	62.8
EEICGJCE_02865	MER0000576	80.5
