Query	Hit	Score
NECLELIK_00001	MER0026262	90.5
NECLELIK_00004	MER0156574	158.0
NECLELIK_00060	MER0033259	62.8
NECLELIK_00067	MER0001920	187.0
NECLELIK_00117	MER0168983	66.6
NECLELIK_00126	MER1054487	291.0
NECLELIK_00155	MER0004195	48.5
NECLELIK_00166	MER0037236	70.5
NECLELIK_00175	MER0015121	45.8
NECLELIK_00206	MER0095620	287.0
NECLELIK_00219	MER0034548	106.0
NECLELIK_00224	MER0034615	299.0
NECLELIK_00225	MER0015472	62.0
NECLELIK_00228	MER0000472	117.0
NECLELIK_00231	MER0005694	185.0
NECLELIK_00306	MER0000471	123.0
NECLELIK_00324	MER0005244	112.0
NECLELIK_00350	MER0001243	194.0
NECLELIK_00354	MER0004925	311.0
NECLELIK_00369	MER0019096	49.7
NECLELIK_00425	MER0195774	80.1
NECLELIK_00450	MER0026494	260.0
NECLELIK_00491	MER0056022	60.1
NECLELIK_00500	MER0002251	202.0
NECLELIK_00502	MER0001423	195.0
NECLELIK_00503	MER0001244	160.0
NECLELIK_00549	MER0034659	70.9
NECLELIK_00551	MER0039263	94.0
NECLELIK_00576	MER0031619	52.0
NECLELIK_00588	MER0045094	157.0
NECLELIK_00600	MER0002443	113.0
NECLELIK_00612	MER0028284	45.8
NECLELIK_00613	MER0026262	73.9
NECLELIK_00638	MER0060647	263.0
NECLELIK_00673	MER0003514	50.1
NECLELIK_00678	MER0058228	72.4
NECLELIK_00690	MER0005169	176.0
NECLELIK_00740	MER0045886	197.0
NECLELIK_00753	MER0011806	160.0
NECLELIK_00801	MER0026262	108.0
NECLELIK_00855	MER0001612	408.0
NECLELIK_00874	MER0013425	83.2
NECLELIK_00876	MER1143079	113.0
NECLELIK_00903	MER0013450	207.0
NECLELIK_00904	MER0066178	52.4
NECLELIK_01007	MER0026262	139.0
NECLELIK_01040	MER0019881	84.7
NECLELIK_01067	MER1143079	84.3
NECLELIK_01068	MER0034665	99.4
NECLELIK_01069	MER0031433	64.7
NECLELIK_01074	MER0031431	67.0
NECLELIK_01094	MER0000310	112.0
NECLELIK_01096	MER0000589	58.5
NECLELIK_01139	MER0001284	72.0
NECLELIK_01161	MER0001978	476.0
NECLELIK_01163	MER0018254	108.0
NECLELIK_01187	MER0219770	81.3
NECLELIK_01199	MER0065588	160.0
NECLELIK_01200	MER0002959	96.3
NECLELIK_01219	MER0492485	94.0
NECLELIK_01229	MER0195774	132.0
NECLELIK_01230	MER0039456	57.4
NECLELIK_01266	MER0100667	56.6
NECLELIK_01267	MER0045479	89.4
NECLELIK_01268	MER0004775	498.0
NECLELIK_01271	MER0004775	479.0
