Query	Hit	Score
JIIDDAIH_00012	MER0000268	174.0
JIIDDAIH_00017	MER0004466	142.0
JIIDDAIH_00021	MER0492485	90.1
JIIDDAIH_00097	MER0005767	75.5
JIIDDAIH_00099	MER0209507	43.1
JIIDDAIH_00143	MER0033259	61.6
JIIDDAIH_00177	MER0897124	80.9
JIIDDAIH_00186	MER0011464	120.0
JIIDDAIH_00188	MER0002489	129.0
JIIDDAIH_00220	MER0034744	171.0
JIIDDAIH_00221	MER0014135	242.0
JIIDDAIH_00227	MER0003327	202.0
JIIDDAIH_00358	MER0048181	61.2
JIIDDAIH_00372	MER0001978	511.0
JIIDDAIH_00373	MER0001978	483.0
JIIDDAIH_00383	MER0015415	41.6
JIIDDAIH_00436	MER0492485	68.2
JIIDDAIH_00535	MER0001284	63.9
JIIDDAIH_00550	MER0001161	522.0
JIIDDAIH_00567	MER0015475	68.9
JIIDDAIH_00605	MER0078640	220.0
JIIDDAIH_00639	MER0031614	66.6
JIIDDAIH_00668	MER0034539	152.0
JIIDDAIH_00669	MER0034539	272.0
JIIDDAIH_00732	MER0028047	216.0
JIIDDAIH_00753	MER0000437	172.0
JIIDDAIH_00758	MER0042827	109.0
JIIDDAIH_00766	MER0005139	75.9
JIIDDAIH_00807	MER0005767	130.0
JIIDDAIH_00831	MER0001297	125.0
JIIDDAIH_00875	MER0001322	72.0
JIIDDAIH_00880	MER0027775	102.0
JIIDDAIH_00884	MER0025086	137.0
JIIDDAIH_00902	MER0004090	138.0
JIIDDAIH_00916	MER0033186	218.0
JIIDDAIH_00994	MER0005767	106.0
JIIDDAIH_01007	MER0042581	214.0
JIIDDAIH_01076	MER0073084	107.0
JIIDDAIH_01110	MER0036115	51.6
JIIDDAIH_01123	MER0034539	112.0
JIIDDAIH_01132	MER0015473	63.9
JIIDDAIH_01133	MER0015473	47.4
JIIDDAIH_01138	MER0000589	59.3
JIIDDAIH_01139	MER0000589	62.4
JIIDDAIH_01180	MER0003380	55.1
JIIDDAIH_01190	MER0062058	234.0
JIIDDAIH_01303	MER1143079	101.0
JIIDDAIH_01317	MER0004466	51.6
JIIDDAIH_01334	MER0028025	155.0
JIIDDAIH_01412	MER0168983	67.0
JIIDDAIH_01414	MER0001236	243.0
JIIDDAIH_01419	MER0065588	175.0
JIIDDAIH_01494	MER0026494	224.0
JIIDDAIH_01505	MER0001243	196.0
JIIDDAIH_01514	MER0002251	210.0
JIIDDAIH_01519	MER0011183	47.8
JIIDDAIH_01532	MER0037236	99.8
JIIDDAIH_01567	MER0195774	137.0
JIIDDAIH_01568	MER0237414	90.1
JIIDDAIH_01574	MER0015121	58.9
JIIDDAIH_01600	MER0031288	97.8
JIIDDAIH_01613	MER0036036	44.3
JIIDDAIH_01618	MER0026545	117.0
JIIDDAIH_01620	MER0000485	231.0
JIIDDAIH_01640	MER0013623	178.0
JIIDDAIH_01653	MER0492485	83.2
JIIDDAIH_01678	MER0001920	249.0
JIIDDAIH_01687	MER0001012	49.7
JIIDDAIH_01734	MER0001295	131.0
JIIDDAIH_01737	MER0000410	374.0
JIIDDAIH_01761	MER0026262	83.2
JIIDDAIH_01844	MER0004514	71.2
JIIDDAIH_01852	MER0000589	61.2
JIIDDAIH_01860	MER0001423	65.1
JIIDDAIH_01903	MER0047723	427.0
JIIDDAIH_01913	MER0001521	95.9
JIIDDAIH_01917	MER0437468	245.0
JIIDDAIH_01921	MER0045886	179.0
JIIDDAIH_01951	MER0034582	113.0
JIIDDAIH_02031	MER0003336	232.0
JIIDDAIH_02066	MER0195376	97.8
JIIDDAIH_02152	MER0033259	64.7
JIIDDAIH_02153	MER0003537	40.8
JIIDDAIH_02191	MER0066178	53.1
JIIDDAIH_02197	MER0198917	313.0
JIIDDAIH_02205	MER0017193	232.0
JIIDDAIH_02208	MER0492485	106.0
JIIDDAIH_02211	MER0028934	56.2
JIIDDAIH_02220	MER0001421	439.0
JIIDDAIH_02256	MER0001299	269.0
JIIDDAIH_02266	MER0000474	216.0
JIIDDAIH_02282	MER0031610	152.0
JIIDDAIH_02371	MER0002036	83.6
JIIDDAIH_02394	MER0472834	54.3
JIIDDAIH_02409	MER0195774	122.0
JIIDDAIH_02410	MER0237414	61.2
JIIDDAIH_02439	MER0013976	75.1
JIIDDAIH_02440	MER0005768	135.0
JIIDDAIH_02451	MER0045094	150.0
JIIDDAIH_02544	MER0017069	156.0
JIIDDAIH_02548	MER0002443	94.7
JIIDDAIH_02644	MER0005244	128.0
JIIDDAIH_02648	MER0000398	43.1
JIIDDAIH_02659	MER0026262	103.0
JIIDDAIH_02675	MER0066174	111.0
JIIDDAIH_02684	MER0026339	57.0
JIIDDAIH_02725	MER0036084	60.1
JIIDDAIH_02768	MER0005694	304.0
JIIDDAIH_02785	MER0015166	93.2
JIIDDAIH_02788	MER0001244	206.0
