Query	Hit	Score
FHLOMHJD_00006	MER0000576	117.0
FHLOMHJD_00039	MER0003380	81.3
FHLOMHJD_00081	MER0017822	37.0
FHLOMHJD_00105	MER0069741	71.2
FHLOMHJD_00130	MER0000410	344.0
FHLOMHJD_00132	MER0173063	169.0
FHLOMHJD_00142	MER0001400	136.0
FHLOMHJD_00161	MER0000485	219.0
FHLOMHJD_00164	MER0034539	234.0
FHLOMHJD_00178	MER0003380	147.0
FHLOMHJD_00186	MER0014521	45.1
FHLOMHJD_00223	MER0004925	312.0
FHLOMHJD_00256	MER0003327	201.0
FHLOMHJD_00259	MER0036068	67.0
FHLOMHJD_00276	MER0005767	132.0
FHLOMHJD_00313	MER0000474	224.0
FHLOMHJD_00315	MER0031610	93.6
FHLOMHJD_00343	MER0168983	65.9
FHLOMHJD_00362	MER0005900	157.0
FHLOMHJD_00363	MER0001313	48.1
FHLOMHJD_00399	MER0045886	167.0
FHLOMHJD_00401	MER0003003	50.4
FHLOMHJD_00443	MER0001295	158.0
FHLOMHJD_00487	MER0030047	55.5
FHLOMHJD_00490	MER0001978	480.0
FHLOMHJD_00505	MER0033186	194.0
FHLOMHJD_00509	MER0492485	41.6
FHLOMHJD_00512	MER0065554	249.0
FHLOMHJD_00542	MER0016191	120.0
FHLOMHJD_00571	MER0001322	73.9
FHLOMHJD_00580	MER0042827	103.0
FHLOMHJD_00584	MER0060647	224.0
FHLOMHJD_00586	MER0069741	113.0
FHLOMHJD_00593	MER0005169	183.0
FHLOMHJD_00646	MER0014135	228.0
FHLOMHJD_00662	MER0019096	51.6
FHLOMHJD_00680	MER0003336	186.0
FHLOMHJD_00685	MER0001289	74.3
FHLOMHJD_00752	MER0001202	51.2
FHLOMHJD_00763	MER0005767	79.0
FHLOMHJD_00775	MER0011806	57.4
FHLOMHJD_00790	MER0014418	171.0
FHLOMHJD_00814	MER0034582	100.0
FHLOMHJD_00821	MER0001978	259.0
FHLOMHJD_00847	MER0001238	218.0
FHLOMHJD_00852	MER0281397	79.3
FHLOMHJD_00871	MER0213229	41.6
FHLOMHJD_00872	MER0005767	57.4
FHLOMHJD_00888	MER0003338	141.0
FHLOMHJD_00946	MER0195774	128.0
FHLOMHJD_00949	MER0032370	172.0
FHLOMHJD_00958	MER0035036	44.3
FHLOMHJD_00959	MER0015458	53.1
FHLOMHJD_00988	MER0028047	205.0
