Query	Hit	Score
EILFIONH_00019	MER0491616	94.4
EILFIONH_00038	MER0069741	110.0
EILFIONH_00054	MER0026494	234.0
EILFIONH_00057	MER0014140	50.1
EILFIONH_00065	MER0001161	513.0
EILFIONH_00089	MER0034582	127.0
EILFIONH_00120	MER0018473	50.1
EILFIONH_00163	MER0000474	178.0
EILFIONH_00208	MER0005767	135.0
EILFIONH_00261	MER0039993	481.0
EILFIONH_00285	MER0194228	68.6
EILFIONH_00290	MER0001244	189.0
EILFIONH_00294	MER0036053	75.5
EILFIONH_00321	MER0003380	126.0
EILFIONH_00336	MER0001313	42.0
EILFIONH_00340	MER0014135	238.0
EILFIONH_00347	MER0003327	199.0
EILFIONH_00399	MER0001978	466.0
EILFIONH_00431	MER0000576	103.0
EILFIONH_00522	MER0016191	117.0
EILFIONH_00553	MER0001009	97.4
EILFIONH_00554	MER0004468	81.6
EILFIONH_00592	MER0281397	69.7
EILFIONH_00601	MER0017246	69.3
EILFIONH_00607	MER0066182	55.5
EILFIONH_00609	MER0003242	311.0
EILFIONH_00620	MER0005300	46.2
EILFIONH_00666	MER0069741	84.0
EILFIONH_00679	MER0192051	53.5
EILFIONH_00770	MER0044553	61.6
EILFIONH_00785	MER0039993	488.0
EILFIONH_00880	MER0059846	169.0
EILFIONH_00966	MER0039458	47.8
EILFIONH_01016	MER0001284	69.7
EILFIONH_01017	MER0005139	74.7
EILFIONH_01044	MER0029616	54.3
EILFIONH_01165	MER0026262	115.0
EILFIONH_01176	MER0003558	69.7
EILFIONH_01193	MER0033213	50.8
EILFIONH_01251	MER0015631	74.3
EILFIONH_01262	MER0005169	177.0
EILFIONH_01264	MER0057728	115.0
EILFIONH_01285	MER0001521	88.6
EILFIONH_01290	MER0065554	272.0
EILFIONH_01293	MER0045886	174.0
EILFIONH_01324	MER0005778	54.3
EILFIONH_01325	MER0073084	94.7
EILFIONH_01328	MER0005767	60.1
EILFIONH_01330	MER0209507	45.1
EILFIONH_01334	MER0013623	180.0
EILFIONH_01404	MER0011700	172.0
EILFIONH_01488	MER0044622	159.0
EILFIONH_01718	MER0039456	113.0
EILFIONH_01723	MER0000589	77.0
EILFIONH_01728	MER0015465	45.1
EILFIONH_01729	MER0030047	55.5
EILFIONH_01781	MER0035032	49.3
EILFIONH_01827	MER0002251	216.0
EILFIONH_01834	MER0001243	187.0
EILFIONH_01886	MER0004035	92.8
EILFIONH_01890	MER0001295	158.0
EILFIONH_01895	MER0037236	82.4
EILFIONH_02011	MER0028047	209.0
EILFIONH_02027	MER0005244	124.0
EILFIONH_02086	MER0061059	66.2
EILFIONH_02094	MER0036027	82.4
EILFIONH_02107	MER0003558	53.1
EILFIONH_02225	MER0031563	67.0
EILFIONH_02271	MER0001423	190.0
EILFIONH_02318	MER0044357	78.2
EILFIONH_02325	MER0031562	90.1
EILFIONH_02327	MER0028025	147.0
EILFIONH_02404	MER0003336	184.0
EILFIONH_02469	MER0000474	227.0
EILFIONH_02474	MER0031610	146.0
EILFIONH_02519	MER0036036	82.8
EILFIONH_02538	MER0000410	369.0
EILFIONH_02562	MER0013471	63.9
EILFIONH_02616	MER0001920	186.0
EILFIONH_02651	MER0002489	125.0
EILFIONH_02685	MER0065588	164.0
EILFIONH_02729	MER0034539	104.0
EILFIONH_02781	MER0000485	239.0
EILFIONH_02783	MER0048181	62.4
EILFIONH_02830	MER0003558	67.8
EILFIONH_02839	MER0015475	72.4
EILFIONH_02878	MER0078640	234.0
EILFIONH_02891	MER0011748	261.0
EILFIONH_02926	MER0168983	60.1
EILFIONH_02927	MER0001284	69.7
EILFIONH_02945	MER0042827	109.0
EILFIONH_02995	MER0195376	84.3
EILFIONH_02996	MER0195376	87.8
EILFIONH_03021	MER0033186	203.0
EILFIONH_03025	MER0173063	175.0
EILFIONH_03029	MER0047723	439.0
EILFIONH_03108	MER0002642	150.0
EILFIONH_03111	MER0001602	120.0
EILFIONH_03146	MER0015415	43.9
EILFIONH_03221	MER0001421	425.0
EILFIONH_03223	MER0011122	47.0
EILFIONH_03307	MER0069741	61.2
EILFIONH_03322	MER0026545	114.0
EILFIONH_03327	MER0001322	68.9
EILFIONH_03379	MER0001297	130.0
EILFIONH_03387	MER0002003	64.3
EILFIONH_03388	MER0002565	115.0
EILFIONH_03426	MER0015621	298.0
EILFIONH_03475	MER0001297	119.0
EILFIONH_03494	MER0284643	254.0
EILFIONH_03509	MER0198917	311.0
EILFIONH_03528	MER0011806	50.8
EILFIONH_03547	MER0034541	254.0
EILFIONH_03576	MER0045479	77.8
EILFIONH_03612	MER0492485	47.4
EILFIONH_03642	MER0004090	119.0
EILFIONH_03659	MER0034539	117.0
EILFIONH_03662	MER0015166	103.0
EILFIONH_03671	MER0036027	52.0
EILFIONH_03706	MER0002455	120.0
EILFIONH_03826	MER0036036	85.1
EILFIONH_03839	MER0013623	105.0
