Query	Hit	Score
COMOHHMH_00004	MER0034615	323.0
COMOHHMH_00042	MER0013425	89.7
COMOHHMH_00059	MER0001244	182.0
COMOHHMH_00060	MER0000436	83.6
COMOHHMH_00064	MER0014065	69.3
COMOHHMH_00072	MER0001313	45.8
COMOHHMH_00105	MER0003380	140.0
COMOHHMH_00132	MER0014721	45.8
COMOHHMH_00223	MER0005244	124.0
COMOHHMH_00227	MER0031557	43.1
COMOHHMH_00263	MER0001920	71.6
COMOHHMH_00469	MER0000408	73.9
COMOHHMH_00552	MER0016191	126.0
COMOHHMH_00596	MER0048181	66.2
COMOHHMH_00600	MER0001978	480.0
COMOHHMH_00666	MER0033186	218.0
COMOHHMH_00693	MER0025086	136.0
COMOHHMH_00697	MER0027775	85.9
COMOHHMH_00699	MER0002007	159.0
COMOHHMH_00702	MER0000431	52.4
COMOHHMH_00707	MER0059846	125.0
COMOHHMH_00712	MER0014188	73.2
COMOHHMH_00739	MER0002968	47.0
COMOHHMH_00751	MER0000576	111.0
COMOHHMH_00765	MER0002443	94.4
COMOHHMH_00835	MER0033184	135.0
COMOHHMH_00866	MER0031617	54.3
COMOHHMH_01070	MER0003805	62.4
COMOHHMH_01115	MER0187003	43.5
COMOHHMH_01246	MER0014065	82.4
COMOHHMH_01253	MER0001423	48.9
COMOHHMH_01291	MER0028025	164.0
COMOHHMH_01301	MER0019759	50.8
COMOHHMH_01329	MER0000392	302.0
COMOHHMH_01363	MER0005046	135.0
COMOHHMH_01378	MER0026471	230.0
COMOHHMH_01439	MER0001423	352.0
COMOHHMH_01446	MER0004035	100.0
COMOHHMH_01450	MER0001295	157.0
COMOHHMH_01515	MER0044357	70.5
COMOHHMH_01551	MER0034541	283.0
COMOHHMH_01564	MER0237414	65.1
COMOHHMH_01565	MER0195774	123.0
COMOHHMH_01572	MER0036308	266.0
COMOHHMH_01577	MER0034582	118.0
COMOHHMH_01629	MER0001158	443.0
COMOHHMH_01672	MER0005169	181.0
COMOHHMH_01738	MER0069741	111.0
COMOHHMH_01836	MER0037236	85.9
COMOHHMH_01866	MER0091680	47.4
COMOHHMH_01871	MER0002251	221.0
COMOHHMH_01880	MER0001243	199.0
COMOHHMH_01898	MER0013876	342.0
COMOHHMH_01919	MER0017401	77.8
COMOHHMH_01920	MER0001233	172.0
COMOHHMH_01953	MER0002089	66.6
COMOHHMH_01986	MER0061102	122.0
COMOHHMH_02012	MER0195376	68.2
COMOHHMH_02049	MER0026262	97.4
COMOHHMH_02128	MER0005900	56.2
COMOHHMH_02130	MER0017193	142.0
COMOHHMH_02142	MER0001284	68.2
COMOHHMH_02156	MER0026262	96.3
COMOHHMH_02186	MER0001295	142.0
COMOHHMH_02191	MER0000410	380.0
COMOHHMH_02277	MER0472834	65.5
COMOHHMH_02300	MER0005767	67.0
COMOHHMH_02302	MER0209507	54.7
COMOHHMH_02350	MER0047723	429.0
COMOHHMH_02361	MER0001521	100.0
COMOHHMH_02367	MER0437468	243.0
COMOHHMH_02373	MER0045886	187.0
COMOHHMH_02390	MER0073084	98.2
COMOHHMH_02410	MER0061059	45.4
COMOHHMH_02421	MER0198917	313.0
COMOHHMH_02431	MER0031611	63.9
COMOHHMH_02456	MER0017193	221.0
COMOHHMH_02459	MER0034548	64.7
COMOHHMH_02466	MER0001421	446.0
COMOHHMH_02512	MER0034539	270.0
COMOHHMH_02513	MER0034539	144.0
COMOHHMH_02514	MER0039456	415.0
COMOHHMH_02522	MER0003380	47.8
COMOHHMH_02547	MER0001299	272.0
COMOHHMH_02548	MER0045479	50.8
COMOHHMH_02563	MER0000474	223.0
COMOHHMH_02566	MER0031610	149.0
COMOHHMH_02624	MER0003514	125.0
COMOHHMH_02638	MER0004775	506.0
COMOHHMH_02697	MER0003242	54.7
COMOHHMH_02699	MER0003242	312.0
COMOHHMH_02716	MER0001025	221.0
COMOHHMH_02732	MER0011464	117.0
COMOHHMH_02775	MER0014135	240.0
COMOHHMH_02781	MER0003327	211.0
COMOHHMH_02791	MER0264123	67.0
COMOHHMH_02812	MER0026262	79.3
COMOHHMH_02814	MER1143079	181.0
COMOHHMH_02816	MER0003339	121.0
COMOHHMH_02843	MER0001297	125.0
COMOHHMH_02867	MER0005767	131.0
COMOHHMH_02878	MER0017142	52.8
COMOHHMH_02906	MER0000436	62.8
COMOHHMH_02914	MER0026339	355.0
COMOHHMH_02954	MER0026262	85.1
COMOHHMH_02976	MER0004914	156.0
COMOHHMH_02977	MER0015424	106.0
COMOHHMH_03020	MER0002031	84.0
COMOHHMH_03055	MER0492485	50.4
COMOHHMH_03100	MER0011700	56.6
COMOHHMH_03101	MER0016191	131.0
COMOHHMH_03128	MER0012283	62.4
