Query	Hit	Score
FBGAHBJM_00028	MER0025070	69.7
FBGAHBJM_00052	MER0281397	74.7
FBGAHBJM_00073	MER0014418	183.0
FBGAHBJM_00112	MER0003376	84.7
FBGAHBJM_00125	MER0192051	53.5
FBGAHBJM_00137	MER0003514	135.0
FBGAHBJM_00140	MER0011369	140.0
FBGAHBJM_00141	MER0036308	60.5
FBGAHBJM_00142	MER0000332	135.0
FBGAHBJM_00189	MER0000392	305.0
FBGAHBJM_00221	MER0019759	55.5
FBGAHBJM_00231	MER0011781	55.1
FBGAHBJM_00249	MER0034541	264.0
FBGAHBJM_00254	MER0003338	163.0
FBGAHBJM_00300	MER0059846	158.0
FBGAHBJM_00313	MER0006204	67.0
FBGAHBJM_00314	MER0004090	80.1
FBGAHBJM_00322	MER0001313	43.5
FBGAHBJM_00334	MER0003380	138.0
FBGAHBJM_00340	MER0001244	183.0
FBGAHBJM_00346	MER0014135	248.0
FBGAHBJM_00353	MER0003327	200.0
FBGAHBJM_00356	MER0073084	171.0
FBGAHBJM_00375	MER0237414	61.6
FBGAHBJM_00376	MER0195774	126.0
FBGAHBJM_00420	MER0005767	131.0
FBGAHBJM_00456	MER0004923	129.0
FBGAHBJM_00460	MER0029616	44.7
FBGAHBJM_00462	MER0018170	42.7
FBGAHBJM_00478	MER0061102	101.0
FBGAHBJM_00484	MER0005964	115.0
FBGAHBJM_00485	MER0036036	53.5
FBGAHBJM_00591	MER0003065	45.8
FBGAHBJM_00597	MER0000474	184.0
FBGAHBJM_00616	MER0005900	147.0
FBGAHBJM_00664	MER0044357	81.3
FBGAHBJM_00705	MER0001423	135.0
FBGAHBJM_00714	MER0026494	250.0
FBGAHBJM_00755	MER0004914	118.0
FBGAHBJM_00796	MER0036027	56.2
FBGAHBJM_00854	MER0001243	190.0
FBGAHBJM_00919	MER0035017	111.0
FBGAHBJM_00943	MER0016301	81.3
FBGAHBJM_00944	MER0028087	85.5
FBGAHBJM_00965	MER0001920	119.0
FBGAHBJM_00968	MER0000441	62.8
FBGAHBJM_00974	MER0014333	189.0
FBGAHBJM_00984	MER0003558	105.0
FBGAHBJM_00997	MER0001423	187.0
FBGAHBJM_00998	MER0001248	154.0
FBGAHBJM_01016	MER0026339	53.9
FBGAHBJM_01036	MER0168983	51.2
FBGAHBJM_01042	MER0002959	161.0
FBGAHBJM_01046	MER0056022	50.1
FBGAHBJM_01048	MER0002489	111.0
FBGAHBJM_01050	MER0013450	199.0
FBGAHBJM_01054	MER0004925	333.0
FBGAHBJM_01078	MER0000410	351.0
FBGAHBJM_01131	MER0168983	63.2
FBGAHBJM_01132	MER0004514	65.1
FBGAHBJM_01182	MER0213229	47.0
FBGAHBJM_01184	MER0005767	70.9
FBGAHBJM_01232	MER0028025	152.0
FBGAHBJM_01253	MER0000576	63.2
FBGAHBJM_01276	MER0013829	185.0
FBGAHBJM_01313	MER0002635	182.0
FBGAHBJM_01321	MER0001421	417.0
FBGAHBJM_01336	MER0045886	189.0
FBGAHBJM_01458	MER0065588	149.0
FBGAHBJM_01495	MER0031431	72.8
FBGAHBJM_01508	MER0019325	64.3
FBGAHBJM_01540	MER0013471	52.8
FBGAHBJM_01551	MER0002601	127.0
FBGAHBJM_01575	MER0195774	126.0
FBGAHBJM_01608	MER0000589	65.9
FBGAHBJM_01627	MER0027775	84.0
FBGAHBJM_01658	MER0015473	54.3
FBGAHBJM_01659	MER0015473	57.4
FBGAHBJM_01673	MER0047723	434.0
FBGAHBJM_01681	MER0069741	53.9
FBGAHBJM_01708	MER0198917	322.0
FBGAHBJM_01710	MER0002291	90.5
FBGAHBJM_01722	MER0015473	68.2
FBGAHBJM_01727	MER0001978	479.0
FBGAHBJM_01737	MER0036027	79.7
FBGAHBJM_01799	MER0013623	175.0
FBGAHBJM_01820	MER0042827	114.0
FBGAHBJM_01853	MER0005900	46.2
FBGAHBJM_01854	MER0005778	54.3
FBGAHBJM_01902	MER0195376	68.9
FBGAHBJM_01903	MER0195376	73.2
FBGAHBJM_01927	MER0003423	49.7
FBGAHBJM_01929	MER0036052	105.0
FBGAHBJM_01931	MER0014418	173.0
FBGAHBJM_01936	MER0000485	242.0
FBGAHBJM_01942	MER0042387	112.0
