Query	Hit	Score
FLPAOCCK_00008	MER0059846	153.0
FLPAOCCK_00030	MER0042827	109.0
FLPAOCCK_00031	MER0195376	84.3
FLPAOCCK_00084	MER0013471	65.9
FLPAOCCK_00152	MER0001421	421.0
FLPAOCCK_00160	MER0031431	64.3
FLPAOCCK_00166	MER0065588	161.0
FLPAOCCK_00197	MER0002060	49.7
FLPAOCCK_00205	MER0026545	122.0
FLPAOCCK_00218	MER0002251	216.0
FLPAOCCK_00225	MER0011175	50.1
FLPAOCCK_00233	MER0000485	234.0
FLPAOCCK_00242	MER0005169	179.0
FLPAOCCK_00273	MER0044357	86.7
FLPAOCCK_00312	MER0000410	364.0
FLPAOCCK_00411	MER0001284	73.6
FLPAOCCK_00438	MER0047723	448.0
FLPAOCCK_00440	MER0001978	501.0
FLPAOCCK_00441	MER0002959	152.0
FLPAOCCK_00453	MER0000589	50.8
FLPAOCCK_00470	MER0004090	129.0
FLPAOCCK_00504	MER0069741	66.6
FLPAOCCK_00513	MER0005139	78.2
FLPAOCCK_00521	MER0005900	163.0
FLPAOCCK_00580	MER0001017	59.3
FLPAOCCK_00589	MER0001602	137.0
FLPAOCCK_00593	MER0034659	64.3
FLPAOCCK_00626	MER0015458	56.2
FLPAOCCK_00627	MER0048181	46.6
FLPAOCCK_00658	MER0001158	670.0
FLPAOCCK_00723	MER0026262	112.0
FLPAOCCK_00747	MER0095620	262.0
FLPAOCCK_00763	MER0001920	186.0
FLPAOCCK_00812	MER0002031	90.9
FLPAOCCK_00875	MER0002031	93.6
FLPAOCCK_00933	MER0045886	181.0
FLPAOCCK_00993	MER0002443	90.1
FLPAOCCK_00998	MER0001295	171.0
FLPAOCCK_01012	MER0001423	327.0
FLPAOCCK_01116	MER0037236	75.9
FLPAOCCK_01123	MER0003339	131.0
FLPAOCCK_01155	MER0001233	190.0
FLPAOCCK_01161	MER0026494	247.0
FLPAOCCK_01217	MER0036114	145.0
FLPAOCCK_01222	MER0005837	45.4
FLPAOCCK_01284	MER0011806	58.9
FLPAOCCK_01328	MER0016191	125.0
FLPAOCCK_01338	MER0011464	114.0
FLPAOCCK_01371	MER0016185	98.2
FLPAOCCK_01373	MER0014135	238.0
FLPAOCCK_01379	MER0003327	187.0
FLPAOCCK_01391	MER0025086	131.0
FLPAOCCK_01394	MER0281397	48.9
FLPAOCCK_01397	MER0897124	72.4
FLPAOCCK_01467	MER0011345	61.6
FLPAOCCK_01469	MER0002565	119.0
FLPAOCCK_01478	MER0001244	181.0
FLPAOCCK_01495	MER0017033	45.8
FLPAOCCK_01513	MER0004775	492.0
FLPAOCCK_01514	MER0000392	311.0
FLPAOCCK_01536	MER0003338	149.0
FLPAOCCK_01580	MER0005300	47.4
FLPAOCCK_01585	MER0025086	122.0
FLPAOCCK_01586	MER0001026	210.0
FLPAOCCK_01595	MER0003514	130.0
FLPAOCCK_01634	MER0491616	126.0
FLPAOCCK_01644	MER0237414	65.1
FLPAOCCK_01645	MER0195774	130.0
FLPAOCCK_01652	MER0003242	317.0
FLPAOCCK_01664	MER0036053	70.1
FLPAOCCK_01684	MER0039263	132.0
