Query	Hit	Score
NKJCCMFI_00025	MER0015475	70.9
NKJCCMFI_00065	MER0078640	228.0
NKJCCMFI_00069	MER0001289	85.5
NKJCCMFI_00070	MER0492485	75.9
NKJCCMFI_00102	MER0281397	82.4
NKJCCMFI_00115	MER0044622	152.0
NKJCCMFI_00138	MER0011748	251.0
NKJCCMFI_00177	MER0001243	192.0
NKJCCMFI_00182	MER0002251	214.0
NKJCCMFI_00188	MER0001009	45.8
NKJCCMFI_00225	MER0002031	90.9
NKJCCMFI_00236	MER0001161	475.0
NKJCCMFI_00243	MER0016067	55.8
NKJCCMFI_00262	MER0003380	105.0
NKJCCMFI_00356	MER0037236	87.0
NKJCCMFI_00359	MER0001295	165.0
NKJCCMFI_00364	MER0002443	101.0
NKJCCMFI_00369	MER0001423	350.0
NKJCCMFI_00385	MER0000576	112.0
NKJCCMFI_00427	MER0031566	68.2
NKJCCMFI_00448	MER0036038	81.6
NKJCCMFI_00459	MER0066178	67.8
NKJCCMFI_00474	MER0217243	67.8
NKJCCMFI_00516	MER0044581	72.8
NKJCCMFI_00567	MER0026494	235.0
NKJCCMFI_00569	MER0014140	55.8
NKJCCMFI_00592	MER0003629	44.7
NKJCCMFI_00635	MER0005767	125.0
NKJCCMFI_00684	MER0195774	120.0
NKJCCMFI_00685	MER0237414	79.3
NKJCCMFI_00713	MER0039993	506.0
NKJCCMFI_00717	MER0039993	40.4
NKJCCMFI_00721	MER0001289	69.7
NKJCCMFI_00728	MER0001244	184.0
NKJCCMFI_00730	MER0036053	77.8
NKJCCMFI_00766	MER0003380	128.0
NKJCCMFI_00777	MER0013541	62.4
NKJCCMFI_00778	MER0001313	44.3
NKJCCMFI_00784	MER0014135	242.0
NKJCCMFI_00791	MER0003327	196.0
NKJCCMFI_00797	MER0000576	107.0
NKJCCMFI_00831	MER0897124	92.0
NKJCCMFI_00832	MER0001009	94.0
NKJCCMFI_00869	MER0281397	66.2
NKJCCMFI_00871	MER0025086	122.0
NKJCCMFI_00882	MER0003242	312.0
NKJCCMFI_00896	MER0013541	41.6
NKJCCMFI_00954	MER0069741	81.3
NKJCCMFI_00969	MER0192051	52.0
NKJCCMFI_00989	MER0003514	128.0
NKJCCMFI_00991	MER0001009	62.0
NKJCCMFI_00992	MER0017009	120.0
NKJCCMFI_00999	MER0100667	72.0
NKJCCMFI_01010	MER0002013	178.0
NKJCCMFI_01011	MER0005900	180.0
NKJCCMFI_01012	MER0005900	187.0
