Query	Hit	Score
OEHOBAFE_00070	MER0015424	162.0
OEHOBAFE_00077	MER0015475	84.7
OEHOBAFE_00079	MER0066178	73.6
OEHOBAFE_00139	MER0047723	429.0
OEHOBAFE_00167	MER0004090	133.0
OEHOBAFE_00175	MER0019881	76.3
OEHOBAFE_00320	MER0044622	129.0
OEHOBAFE_00324	MER0048181	62.4
OEHOBAFE_00416	MER0034665	87.4
OEHOBAFE_00447	MER0005169	173.0
OEHOBAFE_00514	MER0034558	144.0
OEHOBAFE_00617	MER0004801	474.0
OEHOBAFE_00704	MER0045886	178.0
OEHOBAFE_00854	MER0034541	261.0
OEHOBAFE_00915	MER0031610	160.0
OEHOBAFE_00929	MER0000474	235.0
OEHOBAFE_00951	MER1143079	108.0
OEHOBAFE_00953	MER0492485	86.7
OEHOBAFE_00957	MER0001299	295.0
OEHOBAFE_00962	MER0039993	486.0
OEHOBAFE_01013	MER0001233	147.0
OEHOBAFE_01035	MER0014140	52.4
OEHOBAFE_01052	MER0016191	112.0
OEHOBAFE_01061	MER0011806	57.8
OEHOBAFE_01080	MER0017177	65.9
OEHOBAFE_01094	MER0492485	100.0
OEHOBAFE_01176	MER0034615	307.0
OEHOBAFE_01178	MER0095620	300.0
OEHOBAFE_01180	MER0002455	43.1
OEHOBAFE_01188	MER0039456	199.0
OEHOBAFE_01235	MER0001421	430.0
OEHOBAFE_01236	MER0017242	52.4
OEHOBAFE_01270	MER0056525	260.0
OEHOBAFE_01274	MER0035032	46.2
OEHOBAFE_01275	MER0026545	116.0
OEHOBAFE_01278	MER0000485	231.0
OEHOBAFE_01282	MER0014188	73.6
OEHOBAFE_01287	MER0033259	51.2
OEHOBAFE_01315	MER0001350	221.0
OEHOBAFE_01355	MER0028934	49.7
OEHOBAFE_01366	MER0042827	106.0
OEHOBAFE_01429	MER0004195	57.4
OEHOBAFE_01438	MER0002251	202.0
OEHOBAFE_01446	MER0281397	73.9
OEHOBAFE_01456	MER0005767	126.0
OEHOBAFE_01464	MER0004146	90.1
OEHOBAFE_01533	MER0069741	104.0
OEHOBAFE_01591	MER0001284	64.7
OEHOBAFE_01604	MER0066178	50.4
OEHOBAFE_01613	MER0001236	251.0
OEHOBAFE_01628	MER0015691	74.7
OEHOBAFE_01633	MER0018473	49.3
OEHOBAFE_01636	MER0001161	473.0
OEHOBAFE_01652	MER0039993	508.0
OEHOBAFE_01659	MER0015475	68.2
OEHOBAFE_01694	MER0060647	221.0
OEHOBAFE_01711	MER0015424	122.0
OEHOBAFE_01712	MER0001158	655.0
OEHOBAFE_01725	MER0001978	498.0
OEHOBAFE_01743	MER0001920	192.0
OEHOBAFE_01745	MER0034615	63.9
OEHOBAFE_01786	MER0000495	47.0
OEHOBAFE_01793	MER0013623	176.0
OEHOBAFE_01817	MER0004925	330.0
OEHOBAFE_01826	MER0036115	45.4
OEHOBAFE_01848	MER0219770	63.5
OEHOBAFE_01927	MER0001185	47.0
OEHOBAFE_01934	MER0000410	361.0
OEHOBAFE_01948	MER0069741	62.4
OEHOBAFE_02018	MER0000589	62.4
OEHOBAFE_02044	MER0016067	57.4
OEHOBAFE_02098	MER0016185	125.0
OEHOBAFE_02129	MER0209507	48.5
OEHOBAFE_02131	MER0005767	60.5
OEHOBAFE_02196	MER0065554	251.0
OEHOBAFE_02211	MER0026262	62.0
OEHOBAFE_02239	MER0210990	52.0
OEHOBAFE_02264	MER0004321	195.0
OEHOBAFE_02271	MER0033186	197.0
OEHOBAFE_02285	MER0013471	51.2
OEHOBAFE_02298	MER0043537	42.7
OEHOBAFE_02321	MER0223899	41.2
OEHOBAFE_02332	MER0005139	75.5
OEHOBAFE_02349	MER0003802	108.0
OEHOBAFE_02351	MER0005196	340.0
OEHOBAFE_02392	MER0095620	218.0
OEHOBAFE_02393	MER1143079	109.0
OEHOBAFE_02427	MER0045479	77.8
OEHOBAFE_02429	MER0015424	105.0
OEHOBAFE_02512	MER0011700	94.7
OEHOBAFE_02520	MER0003448	59.7
OEHOBAFE_02521	MER0195774	128.0
OEHOBAFE_02588	MER0001243	186.0
OEHOBAFE_02624	MER0001423	347.0
OEHOBAFE_02633	MER0002443	95.9
OEHOBAFE_02637	MER0001295	172.0
OEHOBAFE_02644	MER0026494	230.0
OEHOBAFE_02703	MER0044357	71.2
OEHOBAFE_02720	MER0000392	302.0
OEHOBAFE_02796	MER0043394	118.0
OEHOBAFE_02806	MER0004775	504.0
OEHOBAFE_02807	MER0001297	129.0
OEHOBAFE_02831	MER0003380	140.0
OEHOBAFE_02847	MER0002959	88.2
OEHOBAFE_02848	MER0001313	48.5
OEHOBAFE_02855	MER0002639	147.0
OEHOBAFE_02861	MER0014135	239.0
OEHOBAFE_02865	MER0003327	204.0
OEHOBAFE_02884	MER0195774	74.7
OEHOBAFE_02939	MER0003242	321.0
OEHOBAFE_02940	MER0003242	50.8
OEHOBAFE_02976	MER0002565	114.0
OEHOBAFE_02977	MER0011345	67.4
OEHOBAFE_02993	MER0192051	59.3
OEHOBAFE_03023	MER0069741	59.3
OEHOBAFE_03030	MER0034539	92.8
OEHOBAFE_03050	MER0028025	160.0
OEHOBAFE_03085	MER0004468	92.0
OEHOBAFE_03104	MER0028047	209.0
OEHOBAFE_03111	MER0045883	49.3
OEHOBAFE_03155	MER0019092	164.0
OEHOBAFE_03158	MER0492485	43.9
OEHOBAFE_03220	MER0058228	48.5
OEHOBAFE_03276	MER0001244	146.0
OEHOBAFE_03283	MER0065588	164.0
OEHOBAFE_03327	MER0156574	182.0
OEHOBAFE_03362	MER0047976	44.3
OEHOBAFE_03363	MER0015473	72.8
OEHOBAFE_03445	MER0001335	54.7
OEHOBAFE_03476	MER0018254	107.0
OEHOBAFE_03534	MER0001423	62.0
OEHOBAFE_03572	MER0005900	187.0
OEHOBAFE_03583	MER0001423	72.0
