Query	Hit	Score
CPIICMEC_00021	MER0026262	89.7
CPIICMEC_00025	MER0199417	154.0
CPIICMEC_00031	MER0001269	171.0
CPIICMEC_00033	MER0019881	93.2
CPIICMEC_00040	MER0002031	75.9
CPIICMEC_00042	MER0013425	86.7
CPIICMEC_00061	MER0033259	84.0
CPIICMEC_00085	MER1143079	107.0
CPIICMEC_00088	MER0214939	43.5
CPIICMEC_00100	MER0001313	46.2
CPIICMEC_00128	MER0056525	254.0
CPIICMEC_00137	MER0000410	385.0
CPIICMEC_00154	MER0195376	86.7
CPIICMEC_00155	MER0195376	84.7
CPIICMEC_00169	MER0001421	373.0
CPIICMEC_00174	MER0281397	65.9
CPIICMEC_00181	MER0015475	68.2
CPIICMEC_00244	MER0017353	92.0
CPIICMEC_00259	MER0011370	54.3
CPIICMEC_00261	MER0025086	101.0
CPIICMEC_00264	MER0005767	130.0
CPIICMEC_00268	MER0005300	51.2
CPIICMEC_00313	MER0004954	107.0
CPIICMEC_00326	MER0031618	80.5
CPIICMEC_00386	MER0001295	158.0
CPIICMEC_00433	MER0000392	275.0
CPIICMEC_00446	MER0003105	202.0
CPIICMEC_00470	MER0034539	243.0
CPIICMEC_00476	MER0492485	55.1
CPIICMEC_00482	MER0047723	402.0
CPIICMEC_00560	MER0037236	73.9
CPIICMEC_00655	MER0019096	48.1
CPIICMEC_00668	MER0004925	321.0
CPIICMEC_00675	MER0001243	189.0
CPIICMEC_00697	MER0005244	105.0
CPIICMEC_00702	MER0069741	95.9
CPIICMEC_00717	MER0000471	130.0
CPIICMEC_00752	MER0000472	120.0
CPIICMEC_00755	MER0015472	63.5
CPIICMEC_00756	MER0034615	301.0
CPIICMEC_00761	MER0034960	111.0
CPIICMEC_00774	MER0095620	288.0
CPIICMEC_00802	MER0107602	44.3
CPIICMEC_00810	MER0037236	68.2
CPIICMEC_00818	MER0004195	60.5
CPIICMEC_00821	MER0004196	52.0
CPIICMEC_00823	MER0004195	61.6
CPIICMEC_00824	MER0004196	48.5
CPIICMEC_00862	MER1054487	289.0
CPIICMEC_00871	MER0168983	63.5
CPIICMEC_00924	MER0001920	189.0
