Query	Hit	Score
OOPMDKBJ_00007	MER0195774	116.0
OOPMDKBJ_00008	MER0237414	60.8
OOPMDKBJ_00010	MER0001284	72.4
OOPMDKBJ_00035	MER0034539	283.0
OOPMDKBJ_00084	MER0001243	194.0
OOPMDKBJ_00120	MER0003380	129.0
OOPMDKBJ_00127	MER0047723	155.0
OOPMDKBJ_00134	MER0195774	120.0
OOPMDKBJ_00135	MER0237414	78.2
OOPMDKBJ_00144	MER0013541	37.7
OOPMDKBJ_00230	MER0002959	144.0
OOPMDKBJ_00303	MER0005767	59.3
OOPMDKBJ_00345	MER0001289	63.9
OOPMDKBJ_00347	MER0001380	182.0
OOPMDKBJ_00351	MER0015473	68.9
OOPMDKBJ_00356	MER0001978	459.0
OOPMDKBJ_00373	MER0015468	61.6
OOPMDKBJ_00374	MER0015473	50.8
OOPMDKBJ_00438	MER0037236	91.3
OOPMDKBJ_00465	MER0192051	61.6
OOPMDKBJ_00515	MER0036053	68.2
OOPMDKBJ_00551	MER0033186	201.0
OOPMDKBJ_00586	MER0016172	57.8
OOPMDKBJ_00590	MER0042387	107.0
OOPMDKBJ_00591	MER0002251	211.0
OOPMDKBJ_00603	MER0011748	174.0
OOPMDKBJ_00729	MER0005300	43.5
OOPMDKBJ_00732	MER0003495	45.4
OOPMDKBJ_00743	MER0001025	167.0
OOPMDKBJ_00751	MER0198917	313.0
OOPMDKBJ_00792	MER0003327	200.0
OOPMDKBJ_00833	MER0004468	73.9
OOPMDKBJ_00845	MER0078640	231.0
OOPMDKBJ_00876	MER0021822	106.0
OOPMDKBJ_00893	MER0002443	93.2
OOPMDKBJ_00913	MER0045886	125.0
OOPMDKBJ_00940	MER0492485	43.1
OOPMDKBJ_00964	MER0003514	120.0
OOPMDKBJ_00965	MER0001161	94.4
OOPMDKBJ_00971	MER0001421	119.0
OOPMDKBJ_00998	MER0006319	121.0
OOPMDKBJ_01008	MER0069741	100.0
OOPMDKBJ_01067	MER0066178	58.5
OOPMDKBJ_01110	MER0066178	43.1
OOPMDKBJ_01212	MER0011781	50.1
OOPMDKBJ_01235	MER0100667	72.0
OOPMDKBJ_01247	MER0017009	119.0
OOPMDKBJ_01248	MER0036308	63.2
OOPMDKBJ_01252	MER0003514	134.0
OOPMDKBJ_01299	MER0005694	310.0
OOPMDKBJ_01320	MER0195376	96.7
OOPMDKBJ_01337	MER0000474	212.0
OOPMDKBJ_01340	MER0057728	106.0
OOPMDKBJ_01348	MER0003336	177.0
OOPMDKBJ_01357	MER0001400	171.0
OOPMDKBJ_01378	MER0005244	129.0
OOPMDKBJ_01406	MER0026494	243.0
OOPMDKBJ_01407	MER0002161	63.9
OOPMDKBJ_01415	MER0000410	322.0
OOPMDKBJ_01423	MER0015166	90.5
OOPMDKBJ_01426	MER0002007	273.0
OOPMDKBJ_01462	MER0001295	147.0
OOPMDKBJ_01469	MER0069741	67.4
OOPMDKBJ_01481	MER0043394	146.0
OOPMDKBJ_01521	MER0039482	52.8
OOPMDKBJ_01632	MER0005767	124.0
OOPMDKBJ_01665	MER0000485	79.7
OOPMDKBJ_01677	MER0001602	81.6
OOPMDKBJ_01680	MER0000436	84.0
OOPMDKBJ_01704	MER0065588	156.0
OOPMDKBJ_01725	MER0001161	474.0
OOPMDKBJ_01762	MER0034582	88.6
OOPMDKBJ_01765	MER0035017	121.0
OOPMDKBJ_01830	MER0031610	160.0
OOPMDKBJ_01850	MER0001236	249.0
OOPMDKBJ_01858	MER0192051	56.2
OOPMDKBJ_01936	MER0492485	53.9
OOPMDKBJ_01942	MER0015691	70.1
OOPMDKBJ_01959	MER0035185	83.6
OOPMDKBJ_01960	MER0031566	103.0
OOPMDKBJ_01967	MER0002646	106.0
OOPMDKBJ_01974	MER0000589	60.8
OOPMDKBJ_02064	MER0013463	44.7
OOPMDKBJ_02091	MER0065554	255.0
OOPMDKBJ_02130	MER0004111	168.0
OOPMDKBJ_02179	MER0004775	514.0
OOPMDKBJ_02181	MER0029965	110.0
OOPMDKBJ_02218	MER0025086	134.0
OOPMDKBJ_02224	MER0001322	69.7
OOPMDKBJ_02259	MER0005472	85.5
