Query	Hit	Score
GNOEIDFJ_00047	MER0069741	121.0
GNOEIDFJ_00134	MER0001400	149.0
GNOEIDFJ_00145	MER0001244	187.0
GNOEIDFJ_00149	MER0031619	73.9
GNOEIDFJ_00192	MER0005767	126.0
GNOEIDFJ_00223	MER0026471	223.0
GNOEIDFJ_00236	MER0034541	265.0
GNOEIDFJ_00251	MER0897124	96.3
GNOEIDFJ_00295	MER0001266	97.1
GNOEIDFJ_00299	MER0000474	175.0
GNOEIDFJ_00334	MER0005694	305.0
GNOEIDFJ_00358	MER0059846	170.0
GNOEIDFJ_00365	MER0004775	502.0
GNOEIDFJ_00367	MER0011464	97.1
GNOEIDFJ_00368	MER0004466	43.9
GNOEIDFJ_00371	MER0003338	160.0
GNOEIDFJ_00416	MER0005300	50.8
GNOEIDFJ_00468	MER0069741	79.0
GNOEIDFJ_00483	MER0192051	63.5
GNOEIDFJ_00500	MER0003514	122.0
GNOEIDFJ_00503	MER0000576	67.8
GNOEIDFJ_00505	MER0012283	56.6
GNOEIDFJ_00506	MER0002565	122.0
GNOEIDFJ_00550	MER0011781	57.8
GNOEIDFJ_00593	MER0001400	261.0
GNOEIDFJ_00596	MER0281397	67.8
GNOEIDFJ_00623	MER0001920	184.0
GNOEIDFJ_00646	MER0016191	102.0
GNOEIDFJ_00701	MER0001297	122.0
GNOEIDFJ_00706	MER0026494	144.0
GNOEIDFJ_00726	MER0025070	77.4
GNOEIDFJ_00727	MER0014135	238.0
GNOEIDFJ_00735	MER0003327	197.0
GNOEIDFJ_00741	MER0073084	174.0
GNOEIDFJ_00788	MER0003380	138.0
GNOEIDFJ_00833	MER0031610	158.0
GNOEIDFJ_00838	MER0000474	229.0
GNOEIDFJ_00867	MER0005900	151.0
GNOEIDFJ_00911	MER0044357	67.0
GNOEIDFJ_00937	MER0001243	195.0
GNOEIDFJ_00943	MER0042387	107.0
GNOEIDFJ_00985	MER0003336	168.0
GNOEIDFJ_01043	MER0031570	78.6
GNOEIDFJ_01044	MER0217243	60.5
GNOEIDFJ_01054	MER0001423	324.0
GNOEIDFJ_01059	MER0002443	92.8
GNOEIDFJ_01063	MER0001295	166.0
GNOEIDFJ_01078	MER0002968	47.8
GNOEIDFJ_01089	MER0034582	110.0
GNOEIDFJ_01094	MER0004514	62.4
GNOEIDFJ_01115	MER0001161	510.0
GNOEIDFJ_01122	MER0013458	62.4
GNOEIDFJ_01131	MER0002251	215.0
GNOEIDFJ_01136	MER0001009	46.6
GNOEIDFJ_01148	MER0056022	45.4
GNOEIDFJ_01201	MER0035036	60.1
GNOEIDFJ_01202	MER0015472	55.8
GNOEIDFJ_01205	MER0000589	57.0
GNOEIDFJ_01345	MER0001212	111.0
GNOEIDFJ_01370	MER0045809	49.3
GNOEIDFJ_01395	MER0042387	112.0
GNOEIDFJ_01404	MER0000485	236.0
GNOEIDFJ_01454	MER0003376	59.3
GNOEIDFJ_01488	MER0013623	166.0
GNOEIDFJ_01579	MER0003380	58.9
GNOEIDFJ_01590	MER0031563	43.1
GNOEIDFJ_01607	MER0035017	105.0
GNOEIDFJ_01621	MER0027775	85.5
GNOEIDFJ_01642	MER0045886	195.0
GNOEIDFJ_01650	MER0028047	207.0
GNOEIDFJ_01654	MER0019280	103.0
GNOEIDFJ_01660	MER0004914	122.0
GNOEIDFJ_01674	MER0198917	311.0
GNOEIDFJ_01686	MER0017069	159.0
GNOEIDFJ_01690	MER0014418	160.0
GNOEIDFJ_01721	MER0065554	254.0
GNOEIDFJ_01731	MER0000410	360.0
GNOEIDFJ_01759	MER0005139	69.3
GNOEIDFJ_01776	MER0015166	92.8
GNOEIDFJ_01801	MER0005900	55.1
GNOEIDFJ_01804	MER0001421	437.0
GNOEIDFJ_01836	MER0005244	84.3
GNOEIDFJ_01851	MER0001978	491.0
GNOEIDFJ_01857	MER0015473	64.3
GNOEIDFJ_01867	MER0195774	125.0
GNOEIDFJ_01868	MER0237414	85.1
GNOEIDFJ_01926	MER0001322	68.6
GNOEIDFJ_01935	MER0001212	133.0
GNOEIDFJ_01936	MER0042827	104.0
GNOEIDFJ_01970	MER0002007	259.0
GNOEIDFJ_01971	MER0000443	247.0
GNOEIDFJ_01972	MER0002007	283.0
GNOEIDFJ_01973	MER0001284	68.6
GNOEIDFJ_01985	MER0209507	42.7
GNOEIDFJ_01987	MER0005767	75.9
GNOEIDFJ_01998	MER0006319	205.0
GNOEIDFJ_02033	MER0031431	58.5
GNOEIDFJ_02038	MER0004775	454.0
GNOEIDFJ_02091	MER0031565	77.4
GNOEIDFJ_02105	MER0036053	46.6
GNOEIDFJ_02108	MER0065588	185.0
GNOEIDFJ_02195	MER0002601	123.0
GNOEIDFJ_02371	MER0036114	50.1
GNOEIDFJ_02372	MER0017248	95.1
GNOEIDFJ_02373	MER0195774	129.0
GNOEIDFJ_02412	MER0073084	98.2
GNOEIDFJ_02426	MER0066178	50.4
GNOEIDFJ_02427	MER0066178	50.1
GNOEIDFJ_02440	MER0015121	52.0
GNOEIDFJ_02457	MER0168983	62.4
GNOEIDFJ_02462	MER0195376	75.9
GNOEIDFJ_02480	MER0005900	46.2
GNOEIDFJ_02483	MER0016609	52.4
GNOEIDFJ_02499	MER0028025	150.0
GNOEIDFJ_02519	MER0013829	177.0
GNOEIDFJ_02521	MER0095620	251.0
GNOEIDFJ_02553	MER0069741	65.1
GNOEIDFJ_02581	MER0047723	462.0
GNOEIDFJ_02605	MER0000389	63.5
GNOEIDFJ_02653	MER0003380	45.8
GNOEIDFJ_02664	MER0005244	130.0
GNOEIDFJ_02729	MER0028087	75.9
GNOEIDFJ_02730	MER0016301	66.2
GNOEIDFJ_02749	MER0045094	152.0
GNOEIDFJ_02786	MER0004931	75.9
GNOEIDFJ_02847	MER0037236	70.5
GNOEIDFJ_02869	MER0078640	234.0
GNOEIDFJ_02913	MER0015475	68.2
GNOEIDFJ_02924	MER0034539	257.0
GNOEIDFJ_02949	MER0056525	250.0
GNOEIDFJ_02978	MER0002352	130.0
GNOEIDFJ_03089	MER0195774	125.0
