Query	Hit	Score
MHJLOEDF_00055	MER0095620	314.0
MHJLOEDF_00069	MER0001295	170.0
MHJLOEDF_00074	MER0015475	72.0
MHJLOEDF_00082	MER0026262	119.0
MHJLOEDF_00116	MER0004146	75.9
MHJLOEDF_00138	MER0003850	180.0
MHJLOEDF_00175	MER0002443	96.7
MHJLOEDF_00199	MER0001425	127.0
MHJLOEDF_00217	MER1143079	80.1
MHJLOEDF_00225	MER0001260	44.3
MHJLOEDF_00301	MER0001400	188.0
MHJLOEDF_00318	MER0000589	74.3
MHJLOEDF_00320	MER0002565	124.0
MHJLOEDF_00322	MER0031618	83.2
MHJLOEDF_00358	MER0026494	258.0
MHJLOEDF_00378	MER0001158	725.0
MHJLOEDF_00407	MER0014366	478.0
MHJLOEDF_00412	MER0005244	85.5
MHJLOEDF_00428	MER0004775	459.0
MHJLOEDF_00430	MER0004775	486.0
MHJLOEDF_00444	MER0031614	53.9
MHJLOEDF_00486	MER0017193	206.0
MHJLOEDF_00525	MER0022664	53.1
MHJLOEDF_00565	MER0004146	61.6
MHJLOEDF_00570	MER0069741	64.3
MHJLOEDF_00574	MER0004321	228.0
MHJLOEDF_00643	MER0000472	68.9
MHJLOEDF_00647	MER0001284	231.0
MHJLOEDF_00659	MER0002746	118.0
MHJLOEDF_00730	MER0192051	60.1
MHJLOEDF_00732	MER0000392	291.0
MHJLOEDF_00737	MER0004468	89.0
MHJLOEDF_00744	MER0044357	184.0
MHJLOEDF_00746	MER0005196	318.0
MHJLOEDF_00749	MER0004925	344.0
MHJLOEDF_00753	MER0015415	54.7
MHJLOEDF_00825	MER0281397	80.1
MHJLOEDF_00865	MER0492485	51.6
MHJLOEDF_00868	MER0031610	151.0
MHJLOEDF_00883	MER0195774	135.0
MHJLOEDF_00884	MER0237414	65.5
MHJLOEDF_00896	MER0003380	77.4
MHJLOEDF_00906	MER0017009	120.0
MHJLOEDF_00982	MER0038671	47.8
MHJLOEDF_01051	MER0437468	238.0
MHJLOEDF_01058	MER0195774	64.7
MHJLOEDF_01063	MER0209507	42.0
MHJLOEDF_01109	MER0056525	259.0
MHJLOEDF_01190	MER0034615	310.0
MHJLOEDF_01210	MER0002455	115.0
MHJLOEDF_01216	MER1102827	104.0
MHJLOEDF_01261	MER0001289	100.0
MHJLOEDF_01295	MER0100667	69.7
MHJLOEDF_01306	MER0054461	118.0
MHJLOEDF_01307	MER0001283	410.0
MHJLOEDF_01313	MER0013829	174.0
MHJLOEDF_01342	MER0059846	135.0
MHJLOEDF_01348	MER0031619	72.0
MHJLOEDF_01445	MER0014135	230.0
MHJLOEDF_01451	MER0003327	194.0
MHJLOEDF_01530	MER0001244	168.0
MHJLOEDF_01543	MER0028025	142.0
MHJLOEDF_01550	MER0060647	385.0
MHJLOEDF_01592	MER0492485	88.2
MHJLOEDF_01593	MER0492485	74.7
MHJLOEDF_01601	MER0034582	103.0
MHJLOEDF_01621	MER0039993	497.0
MHJLOEDF_01639	MER0035089	242.0
MHJLOEDF_01679	MER0001423	332.0
MHJLOEDF_01710	MER0002281	52.0
MHJLOEDF_01753	MER0011700	84.7
MHJLOEDF_01775	MER0069741	77.0
MHJLOEDF_01833	MER0175622	89.0
MHJLOEDF_01864	MER0001243	202.0
MHJLOEDF_01867	MER0036036	63.9
MHJLOEDF_01935	MER0000332	94.7
MHJLOEDF_01946	MER0002031	89.4
MHJLOEDF_01958	MER0056047	60.5
MHJLOEDF_01970	MER0044357	52.8
MHJLOEDF_01995	MER0011806	179.0
MHJLOEDF_02006	MER0042387	105.0
MHJLOEDF_02012	MER0002591	57.8
MHJLOEDF_02028	MER0000410	374.0
MHJLOEDF_02042	MER0045886	227.0
MHJLOEDF_02047	MER0002443	94.4
MHJLOEDF_02053	MER0001289	73.6
MHJLOEDF_02055	MER0002251	184.0
MHJLOEDF_02089	MER0000485	214.0
MHJLOEDF_02135	MER0019881	79.0
MHJLOEDF_02145	MER0045094	141.0
MHJLOEDF_02169	MER0003242	326.0
MHJLOEDF_02175	MER0019759	57.4
MHJLOEDF_02181	MER0016191	145.0
MHJLOEDF_02213	MER0168983	59.7
MHJLOEDF_02224	MER0001313	51.6
MHJLOEDF_02233	MER0015468	52.0
MHJLOEDF_02234	MER0048181	59.7
MHJLOEDF_02256	MER0000474	231.0
MHJLOEDF_02266	MER0001299	289.0
MHJLOEDF_02271	MER0026545	119.0
MHJLOEDF_02274	MER0024252	65.9
MHJLOEDF_02275	MER0001161	458.0
MHJLOEDF_02276	MER0013458	54.7
MHJLOEDF_02307	MER0000576	80.9
MHJLOEDF_02321	MER0018254	106.0
MHJLOEDF_02343	MER0048181	66.2
MHJLOEDF_02345	MER0069741	125.0
MHJLOEDF_02382	MER0001421	434.0
MHJLOEDF_02386	MER0033186	152.0
