Query	Hit	Score
AICJDFHJ_00005	MER0013623	177.0
AICJDFHJ_00118	MER0003986	78.6
AICJDFHJ_00191	MER0044622	142.0
AICJDFHJ_00215	MER0019096	47.8
AICJDFHJ_00260	MER0001233	175.0
AICJDFHJ_00277	MER0033184	140.0
AICJDFHJ_00290	MER0004090	143.0
AICJDFHJ_00298	MER0043126	48.1
AICJDFHJ_00302	MER0003800	103.0
AICJDFHJ_00328	MER1143079	117.0
AICJDFHJ_00382	MER0042827	109.0
AICJDFHJ_00410	MER0017069	89.7
AICJDFHJ_00440	MER0005139	75.9
AICJDFHJ_00484	MER0001322	75.1
AICJDFHJ_00503	MER0027775	77.4
AICJDFHJ_00507	MER0025086	141.0
AICJDFHJ_00535	MER0033186	211.0
AICJDFHJ_00588	MER0192051	57.0
AICJDFHJ_00651	MER0005300	45.1
AICJDFHJ_00715	MER0011781	56.6
AICJDFHJ_00738	MER0095620	278.0
AICJDFHJ_00746	MER0897124	82.4
AICJDFHJ_00760	MER0281397	53.9
AICJDFHJ_00773	MER0002565	120.0
AICJDFHJ_00774	MER0036308	62.0
AICJDFHJ_00781	MER0016191	132.0
AICJDFHJ_00782	MER0011700	52.4
AICJDFHJ_00820	MER0492485	47.4
AICJDFHJ_00833	MER0004196	46.2
AICJDFHJ_00861	MER0002031	84.0
AICJDFHJ_00879	MER0000392	301.0
AICJDFHJ_00923	MER0005046	137.0
AICJDFHJ_00939	MER0026471	232.0
AICJDFHJ_01001	MER0001423	352.0
AICJDFHJ_01008	MER0004035	102.0
AICJDFHJ_01012	MER0001295	155.0
AICJDFHJ_01069	MER0044357	70.5
AICJDFHJ_01103	MER0034541	285.0
AICJDFHJ_01114	MER0237414	67.4
AICJDFHJ_01115	MER0195774	124.0
AICJDFHJ_01124	MER0036308	273.0
AICJDFHJ_01129	MER0034582	123.0
AICJDFHJ_01161	MER0004035	89.7
AICJDFHJ_01227	MER0069741	111.0
AICJDFHJ_01240	MER1143079	145.0
AICJDFHJ_01249	MER0002565	102.0
AICJDFHJ_01263	MER0026262	103.0
AICJDFHJ_01303	MER0014664	79.3
AICJDFHJ_01312	MER0002565	107.0
