Query	Hit	Score
HACDIIEG_00056	MER0031614	60.1
HACDIIEG_00071	MER0209507	43.5
HACDIIEG_00074	MER0005767	66.6
HACDIIEG_00077	MER0073084	104.0
HACDIIEG_00171	MER0036114	118.0
HACDIIEG_00176	MER0059846	177.0
HACDIIEG_00177	MER0026213	44.7
HACDIIEG_00249	MER0033186	201.0
HACDIIEG_00263	MER0000410	376.0
HACDIIEG_00308	MER0013471	55.1
HACDIIEG_00327	MER0195774	79.0
HACDIIEG_00336	MER0065588	162.0
HACDIIEG_00352	MER0195774	117.0
HACDIIEG_00384	MER0078760	48.1
HACDIIEG_00426	MER0031431	61.6
HACDIIEG_00497	MER0001335	71.2
HACDIIEG_00510	MER0056047	55.1
HACDIIEG_00522	MER0004090	123.0
HACDIIEG_00564	MER0014188	67.8
HACDIIEG_00614	MER0001295	153.0
HACDIIEG_00663	MER0000485	227.0
HACDIIEG_00671	MER0026552	109.0
HACDIIEG_00686	MER0069741	69.3
HACDIIEG_00742	MER0005169	173.0
HACDIIEG_00744	MER0057728	112.0
HACDIIEG_00757	MER0001380	153.0
HACDIIEG_00764	MER0031570	87.4
HACDIIEG_00769	MER0492485	40.8
HACDIIEG_00773	MER0004154	124.0
HACDIIEG_00808	MER0217243	68.6
HACDIIEG_00829	MER0004035	68.2
HACDIIEG_00844	MER0069741	54.3
HACDIIEG_00898	MER0015632	61.2
HACDIIEG_00904	MER0001978	491.0
HACDIIEG_00922	MER0017193	252.0
HACDIIEG_00933	MER0031563	48.9
HACDIIEG_00950	MER0015166	102.0
HACDIIEG_00992	MER0001699	59.3
HACDIIEG_00999	MER0003380	47.8
HACDIIEG_01050	MER0013623	176.0
HACDIIEG_01054	MER1143079	122.0
HACDIIEG_01110	MER0005244	124.0
HACDIIEG_01174	MER0004914	142.0
HACDIIEG_01188	MER0004914	60.5
HACDIIEG_01196	MER0034539	266.0
HACDIIEG_01203	MER0044350	45.4
HACDIIEG_01214	MER0002161	79.0
HACDIIEG_01215	MER0011700	75.9
HACDIIEG_01219	MER0078640	228.0
HACDIIEG_01258	MER0015475	74.3
HACDIIEG_01270	MER0018473	50.8
HACDIIEG_01304	MER0000310	86.3
HACDIIEG_01346	MER0037236	84.3
HACDIIEG_01352	MER0013618	55.1
HACDIIEG_01354	MER0001313	55.8
HACDIIEG_01386	MER0000474	220.0
HACDIIEG_01389	MER0031610	161.0
HACDIIEG_01458	MER0003336	172.0
HACDIIEG_01460	MER0005768	140.0
HACDIIEG_01462	MER0003338	163.0
HACDIIEG_01516	MER0001400	174.0
HACDIIEG_01534	MER0003514	127.0
HACDIIEG_01603	MER0039993	485.0
HACDIIEG_01609	MER0001289	61.2
HACDIIEG_01616	MER0001244	186.0
HACDIIEG_01645	MER0036115	63.2
HACDIIEG_01681	MER0034541	275.0
HACDIIEG_01722	MER0036038	64.3
HACDIIEG_01743	MER0004101	53.1
HACDIIEG_01767	MER0004469	73.2
HACDIIEG_01814	MER0034539	93.2
HACDIIEG_01838	MER0030932	95.1
HACDIIEG_01839	MER0003380	82.0
HACDIIEG_01856	MER0050859	264.0
HACDIIEG_01858	MER0192051	57.8
HACDIIEG_01879	MER0001297	122.0
HACDIIEG_01883	MER0012283	59.3
HACDIIEG_01884	MER0000332	115.0
HACDIIEG_01910	MER0025086	107.0
HACDIIEG_01934	MER0000392	312.0
HACDIIEG_01942	MER0100667	60.1
HACDIIEG_01955	MER0025086	126.0
HACDIIEG_01956	MER0001026	212.0
HACDIIEG_01961	MER0281397	75.1
HACDIIEG_01999	MER0004775	507.0
HACDIIEG_02007	MER0031611	110.0
HACDIIEG_02049	MER0000576	93.2
HACDIIEG_02050	MER0073084	177.0
HACDIIEG_02056	MER0012158	194.0
HACDIIEG_02063	MER0014135	237.0
HACDIIEG_02071	MER0003380	117.0
HACDIIEG_02101	MER0016191	129.0
HACDIIEG_02106	MER0237414	72.0
HACDIIEG_02107	MER0195774	122.0
HACDIIEG_02155	MER0005767	119.0
HACDIIEG_02188	MER0000474	181.0
HACDIIEG_02215	MER0014140	51.2
HACDIIEG_02257	MER0014140	53.1
HACDIIEG_02259	MER0004514	76.3
HACDIIEG_02261	MER0026494	227.0
HACDIIEG_02344	MER0028025	145.0
HACDIIEG_02348	MER0198917	323.0
HACDIIEG_02375	MER0001423	353.0
HACDIIEG_02380	MER0002443	92.4
HACDIIEG_02384	MER0001295	171.0
HACDIIEG_02420	MER0002031	91.7
HACDIIEG_02445	MER0001161	506.0
HACDIIEG_02472	MER0069741	104.0
HACDIIEG_02539	MER0001243	198.0
HACDIIEG_02543	MER0013458	52.4
HACDIIEG_02549	MER0002251	198.0
HACDIIEG_02566	MER0044357	78.2
HACDIIEG_02638	MER0066178	65.9
HACDIIEG_02661	MER1102827	127.0
HACDIIEG_02704	MER0034582	104.0
HACDIIEG_02710	MER0100667	70.9
HACDIIEG_02736	MER0045094	153.0
HACDIIEG_02861	MER0030932	43.1
HACDIIEG_02864	MER0001602	128.0
HACDIIEG_02870	MER0173063	183.0
HACDIIEG_02881	MER0047723	429.0
HACDIIEG_02888	MER0001026	144.0
HACDIIEG_02897	MER0015473	53.1
HACDIIEG_02898	MER0015472	51.6
HACDIIEG_02904	MER0000589	62.4
HACDIIEG_03010	MER0031565	84.0
HACDIIEG_03012	MER0001017	57.0
HACDIIEG_03025	MER0042827	107.0
HACDIIEG_03075	MER0195376	86.7
HACDIIEG_03084	MER0026262	113.0
HACDIIEG_03104	MER0005694	231.0
HACDIIEG_03121	MER0005813	102.0
HACDIIEG_03202	MER0015691	67.4
HACDIIEG_03203	MER0005139	80.1
HACDIIEG_03286	MER0001421	421.0
HACDIIEG_03287	MER0036036	47.0
HACDIIEG_03378	MER0003376	46.6
HACDIIEG_03395	MER0031617	68.9
HACDIIEG_03396	MER0003280	69.3
HACDIIEG_03411	MER0019280	87.0
HACDIIEG_03415	MER0065554	253.0
HACDIIEG_03417	MER0281397	79.3
HACDIIEG_03421	MER0045886	178.0
HACDIIEG_03440	MER0023544	254.0
HACDIIEG_03510	MER0000443	239.0
HACDIIEG_03515	MER0472834	61.6
