Query	Hit	Score
MHNDMDLL_00004	MER0192051	64.3
MHNDMDLL_00083	MER0016191	115.0
MHNDMDLL_00146	MER0005767	65.1
MHNDMDLL_00149	MER0213229	42.0
MHNDMDLL_00173	MER0034539	100.0
MHNDMDLL_00227	MER0037236	74.3
MHNDMDLL_00246	MER0003798	107.0
MHNDMDLL_00256	MER0033176	56.2
MHNDMDLL_00293	MER0006204	160.0
MHNDMDLL_00315	MER0005244	130.0
MHNDMDLL_00336	MER0003850	172.0
MHNDMDLL_00345	MER0028284	104.0
MHNDMDLL_00386	MER0492485	47.4
MHNDMDLL_00443	MER0005139	76.3
MHNDMDLL_00471	MER0033186	135.0
MHNDMDLL_00511	MER0036027	63.5
MHNDMDLL_00539	MER0066192	162.0
MHNDMDLL_00567	MER0001313	55.1
MHNDMDLL_00583	MER0073084	97.8
MHNDMDLL_00663	MER0061102	44.7
MHNDMDLL_00766	MER0061102	70.1
MHNDMDLL_00829	MER0001423	327.0
MHNDMDLL_00833	MER0004035	92.4
MHNDMDLL_00839	MER0069741	65.5
MHNDMDLL_00874	MER0004090	144.0
MHNDMDLL_00901	MER0069741	82.8
MHNDMDLL_00926	MER0015166	108.0
MHNDMDLL_00957	MER0031562	75.9
MHNDMDLL_00958	MER0027775	82.0
MHNDMDLL_00965	MER0015691	84.0
MHNDMDLL_00972	MER0029965	104.0
MHNDMDLL_01010	MER0011781	62.0
MHNDMDLL_01023	MER0034541	230.0
MHNDMDLL_01043	MER0003380	142.0
MHNDMDLL_01066	MER0000471	77.4
MHNDMDLL_01074	MER0014188	55.1
MHNDMDLL_01082	MER0065588	166.0
MHNDMDLL_01103	MER0003336	176.0
MHNDMDLL_01122	MER0013623	93.6
MHNDMDLL_01128	MER0031611	50.4
MHNDMDLL_01164	MER0014140	49.3
MHNDMDLL_01176	MER0001244	181.0
MHNDMDLL_01182	MER0002007	289.0
MHNDMDLL_01216	MER0012158	196.0
MHNDMDLL_01269	MER0026262	107.0
MHNDMDLL_01291	MER0192051	51.6
MHNDMDLL_01323	MER0195774	127.0
MHNDMDLL_01343	MER0437468	250.0
MHNDMDLL_01368	MER0034539	273.0
MHNDMDLL_01378	MER0006204	149.0
MHNDMDLL_01382	MER0011700	96.3
MHNDMDLL_01385	MER0017256	89.4
MHNDMDLL_01386	MER0035184	93.2
MHNDMDLL_01416	MER0001920	178.0
MHNDMDLL_01417	MER0031565	86.7
MHNDMDLL_01432	MER0002565	84.3
MHNDMDLL_01433	MER0000310	77.0
MHNDMDLL_01434	MER0001009	58.5
MHNDMDLL_01435	MER0026545	118.0
MHNDMDLL_01441	MER0000485	218.0
MHNDMDLL_01447	MER0195376	84.0
MHNDMDLL_01448	MER0195376	82.4
MHNDMDLL_01516	MER0056525	260.0
MHNDMDLL_01525	MER0015475	81.3
MHNDMDLL_01537	MER0035185	88.6
MHNDMDLL_01538	MER0017243	98.2
MHNDMDLL_01635	MER0002450	73.9
MHNDMDLL_01660	MER0034541	255.0
MHNDMDLL_01679	MER0045886	183.0
