Query	Hit	Score
MPCHFMLD_00035	MER0005900	169.0
MPCHFMLD_00036	MER0005900	196.0
MPCHFMLD_00043	MER0005900	154.0
MPCHFMLD_00045	MER0005900	189.0
MPCHFMLD_00071	MER0014188	63.5
MPCHFMLD_00111	MER0000485	231.0
MPCHFMLD_00117	MER0026545	127.0
MPCHFMLD_00134	MER0014418	181.0
MPCHFMLD_00142	MER0026469	189.0
MPCHFMLD_00143	MER0005238	185.0
MPCHFMLD_00150	MER0437468	265.0
MPCHFMLD_00155	MER0045886	183.0
MPCHFMLD_00160	MER0011256	47.4
MPCHFMLD_00178	MER0069741	68.2
MPCHFMLD_00310	MER0004925	324.0
MPCHFMLD_00374	MER0492485	53.9
MPCHFMLD_00377	MER0043394	141.0
MPCHFMLD_00383	MER0026471	130.0
MPCHFMLD_00400	MER0011748	261.0
MPCHFMLD_00433	MER0000474	183.0
MPCHFMLD_00441	MER0011175	48.9
MPCHFMLD_00453	MER0005742	45.1
MPCHFMLD_00454	MER0042387	98.2
MPCHFMLD_00457	MER0001243	180.0
MPCHFMLD_00508	MER0037236	75.1
MPCHFMLD_00536	MER0003339	166.0
MPCHFMLD_00552	MER0011700	141.0
MPCHFMLD_00564	MER0044357	80.5
MPCHFMLD_00590	MER0031610	151.0
MPCHFMLD_00594	MER0000474	213.0
MPCHFMLD_00601	MER0001299	275.0
MPCHFMLD_00627	MER0002089	72.4
MPCHFMLD_00697	MER0000326	56.2
MPCHFMLD_00703	MER0003336	183.0
MPCHFMLD_00710	MER0073084	103.0
MPCHFMLD_00746	MER0026494	236.0
MPCHFMLD_00758	MER0033186	154.0
MPCHFMLD_00809	MER0033237	43.9
MPCHFMLD_00860	MER0005244	79.7
MPCHFMLD_00861	MER0006204	144.0
MPCHFMLD_00865	MER0029965	107.0
MPCHFMLD_00899	MER0004469	70.5
MPCHFMLD_00906	MER0002959	137.0
MPCHFMLD_00964	MER0001425	126.0
MPCHFMLD_00994	MER0035017	120.0
MPCHFMLD_01001	MER0002959	113.0
MPCHFMLD_01002	MER0013541	44.7
MPCHFMLD_01009	MER0217243	60.1
MPCHFMLD_01031	MER0001244	199.0
MPCHFMLD_01037	MER0281397	61.2
MPCHFMLD_01105	MER0069741	80.9
MPCHFMLD_01144	MER0003514	129.0
MPCHFMLD_01148	MER0002755	61.6
MPCHFMLD_01149	MER0002565	133.0
MPCHFMLD_01155	MER0100667	65.9
MPCHFMLD_01175	MER0003558	81.3
MPCHFMLD_01197	MER0002489	116.0
MPCHFMLD_01265	MER0066178	56.6
MPCHFMLD_01281	MER0000392	310.0
MPCHFMLD_01309	MER0011781	60.8
MPCHFMLD_01373	MER0059846	176.0
MPCHFMLD_01388	MER0001313	44.7
MPCHFMLD_01396	MER0003380	130.0
MPCHFMLD_01415	MER0001380	177.0
MPCHFMLD_01416	MER0014135	243.0
MPCHFMLD_01423	MER0012158	204.0
MPCHFMLD_01447	MER0237414	77.0
MPCHFMLD_01448	MER0195774	136.0
MPCHFMLD_01496	MER0005767	129.0
MPCHFMLD_01511	MER0006198	134.0
MPCHFMLD_01565	MER0028025	158.0
MPCHFMLD_01597	MER0001423	46.6
MPCHFMLD_01626	MER0031570	68.9
MPCHFMLD_01648	MER0026262	88.6
MPCHFMLD_01672	MER0198917	333.0
MPCHFMLD_01689	MER0001284	70.9
MPCHFMLD_01705	MER0001161	505.0
MPCHFMLD_01723	MER0015475	77.0
MPCHFMLD_01762	MER0078640	229.0
MPCHFMLD_01778	MER0004775	530.0
MPCHFMLD_01785	MER0036115	53.5
MPCHFMLD_01797	MER0001266	97.8
