Query	Hit	Score
OHLHFCOO_00017	MER0001161	352.0
OHLHFCOO_00018	MER0001158	114.0
OHLHFCOO_00047	MER0013829	176.0
OHLHFCOO_00059	MER0005768	134.0
OHLHFCOO_00060	MER0003338	77.4
OHLHFCOO_00097	MER0065554	182.0
OHLHFCOO_00113	MER0017248	132.0
OHLHFCOO_00118	MER0024252	64.3
OHLHFCOO_00125	MER0034582	98.6
OHLHFCOO_00143	MER0045886	209.0
OHLHFCOO_00171	MER0002251	182.0
OHLHFCOO_00202	MER0492485	50.1
OHLHFCOO_00208	MER0034539	180.0
OHLHFCOO_00209	MER0034539	49.7
OHLHFCOO_00229	MER0001400	162.0
OHLHFCOO_00303	MER0003380	79.3
OHLHFCOO_00347	MER0492485	48.5
OHLHFCOO_00370	MER0001295	169.0
OHLHFCOO_00395	MER0016191	76.6
OHLHFCOO_00418	MER0031431	77.8
OHLHFCOO_00569	MER0237414	43.5
OHLHFCOO_00570	MER0195774	125.0
OHLHFCOO_00580	MER0209507	43.1
OHLHFCOO_00583	MER0066178	59.7
OHLHFCOO_00602	MER0002746	110.0
OHLHFCOO_00627	MER0005196	330.0
OHLHFCOO_00629	MER0492485	110.0
OHLHFCOO_00669	MER0012158	190.0
OHLHFCOO_00704	MER0036036	53.5
OHLHFCOO_00706	MER0004775	470.0
OHLHFCOO_00707	MER0004775	494.0
OHLHFCOO_00837	MER0005694	197.0
OHLHFCOO_00838	MER0000392	95.1
OHLHFCOO_00874	MER0004146	78.2
OHLHFCOO_00924	MER0026494	256.0
OHLHFCOO_00978	MER1143079	92.8
OHLHFCOO_01007	MER0000485	220.0
OHLHFCOO_01021	MER0042387	83.6
OHLHFCOO_01030	MER0001421	391.0
OHLHFCOO_01032	MER0004468	48.5
OHLHFCOO_01053	MER0034615	298.0
OHLHFCOO_01055	MER0019096	51.6
OHLHFCOO_01059	MER0005244	65.9
OHLHFCOO_01074	MER0056022	64.7
OHLHFCOO_01129	MER0001026	211.0
OHLHFCOO_01130	MER0001236	228.0
OHLHFCOO_01177	MER0001284	70.9
OHLHFCOO_01217	MER0033186	180.0
OHLHFCOO_01254	MER0002655	128.0
OHLHFCOO_01279	MER0003376	62.4
OHLHFCOO_01291	MER0005139	79.7
OHLHFCOO_01298	MER0001313	49.7
OHLHFCOO_01317	MER0001009	92.8
OHLHFCOO_01318	MER0000471	127.0
OHLHFCOO_01323	MER0011806	168.0
OHLHFCOO_01333	MER0017375	80.1
OHLHFCOO_01335	MER0031566	79.0
OHLHFCOO_01365	MER0002601	131.0
OHLHFCOO_01378	MER0001243	188.0
OHLHFCOO_01385	MER0004925	317.0
OHLHFCOO_01420	MER0002746	51.2
OHLHFCOO_01431	MER0044622	163.0
OHLHFCOO_01460	MER0013618	53.1
OHLHFCOO_01503	MER0015473	65.1
OHLHFCOO_01529	MER0281397	60.5
OHLHFCOO_01541	MER0017402	47.4
OHLHFCOO_01543	MER0015475	65.5
OHLHFCOO_01560	MER0002443	74.7
OHLHFCOO_01564	MER0036308	48.1
OHLHFCOO_01565	MER0019096	42.7
OHLHFCOO_01614	MER0026262	128.0
OHLHFCOO_01629	MER0492485	81.3
OHLHFCOO_01660	MER0001032	75.9
OHLHFCOO_01661	MER0001026	111.0
OHLHFCOO_01671	MER0001289	94.7
OHLHFCOO_01676	MER0065588	156.0
OHLHFCOO_01684	MER0002443	103.0
OHLHFCOO_01819	MER0002489	65.9
OHLHFCOO_01820	MER1143079	58.9
OHLHFCOO_01886	MER0031610	144.0
OHLHFCOO_01931	MER0001284	73.2
OHLHFCOO_01960	MER0000410	379.0
OHLHFCOO_01969	MER0056525	259.0
OHLHFCOO_02014	MER0028047	191.0
OHLHFCOO_02041	MER0002489	135.0
OHLHFCOO_02042	MER0003850	174.0
OHLHFCOO_02125	MER0000589	43.5
OHLHFCOO_02127	MER0002565	103.0
OHLHFCOO_02202	MER0019759	63.2
OHLHFCOO_02208	MER0014135	43.5
OHLHFCOO_02209	MER0014135	190.0
OHLHFCOO_02267	MER0004123	63.9
OHLHFCOO_02268	MER0003338	45.1
OHLHFCOO_02291	MER0003242	53.9
OHLHFCOO_02339	MER0035036	62.8
OHLHFCOO_02365	MER0004146	51.6
OHLHFCOO_02366	MER0031611	43.1
OHLHFCOO_02370	MER0039993	473.0
OHLHFCOO_02373	MER0036044	57.0
OHLHFCOO_02459	MER0003105	204.0
OHLHFCOO_02466	MER0013425	68.6
OHLHFCOO_02474	MER0004775	449.0
OHLHFCOO_02475	MER0000443	63.5
OHLHFCOO_02476	MER0000443	157.0
OHLHFCOO_02503	MER0047723	417.0
OHLHFCOO_02521	MER0000471	40.4
OHLHFCOO_02522	MER0000471	87.0
OHLHFCOO_02525	MER0168983	56.2
OHLHFCOO_02544	MER0001978	474.0
OHLHFCOO_02570	MER0011785	69.3
OHLHFCOO_02592	MER0039993	52.4
OHLHFCOO_02593	MER0014366	140.0
OHLHFCOO_02594	MER0217397	226.0
OHLHFCOO_02595	MER0195774	72.4
OHLHFCOO_02611	MER0001299	233.0
OHLHFCOO_02620	MER0001158	701.0
OHLHFCOO_02699	MER0015415	47.8
OHLHFCOO_02704	MER0005767	130.0
OHLHFCOO_02706	MER0195774	83.6
OHLHFCOO_02718	MER0001920	108.0
OHLHFCOO_02745	MER0026262	96.3
OHLHFCOO_02747	MER0060647	261.0
OHLHFCOO_02780	MER0192051	52.4
OHLHFCOO_02817	MER0069741	92.0
OHLHFCOO_02821	MER0031570	52.0
OHLHFCOO_02822	MER0031431	67.0
OHLHFCOO_02829	MER0000474	214.0
OHLHFCOO_02846	MER0001423	151.0
OHLHFCOO_02847	MER0001423	195.0
