Query	Hit	Score
AFGHBOFB_00044	MER0192051	58.2
AFGHBOFB_00052	MER0006293	92.4
AFGHBOFB_00080	MER0136439	45.4
AFGHBOFB_00159	MER0491616	105.0
AFGHBOFB_00161	MER0002163	226.0
AFGHBOFB_00164	MER0491616	100.0
AFGHBOFB_00169	MER0002639	149.0
AFGHBOFB_00175	MER0034558	145.0
AFGHBOFB_00213	MER0001299	281.0
AFGHBOFB_00240	MER0065554	255.0
AFGHBOFB_00251	MER0897124	83.6
AFGHBOFB_00260	MER0001421	436.0
AFGHBOFB_00263	MER0195774	82.0
AFGHBOFB_00266	MER0045886	185.0
AFGHBOFB_00267	MER0026494	236.0
AFGHBOFB_00275	MER0056525	263.0
AFGHBOFB_00351	MER0005767	118.0
AFGHBOFB_00374	MER0000589	63.2
AFGHBOFB_00381	MER0001295	173.0
AFGHBOFB_00382	MER0140154	124.0
AFGHBOFB_00461	MER0042827	108.0
AFGHBOFB_00480	MER0001423	340.0
AFGHBOFB_00566	MER0036308	51.6
AFGHBOFB_00610	MER0044357	75.9
AFGHBOFB_00700	MER0003850	166.0
AFGHBOFB_00723	MER0095620	218.0
AFGHBOFB_00724	MER0095620	241.0
AFGHBOFB_00797	MER0011345	72.0
AFGHBOFB_00823	MER0003380	58.2
AFGHBOFB_00833	MER0078640	225.0
AFGHBOFB_00863	MER0039993	501.0
AFGHBOFB_00864	MER0003242	310.0
AFGHBOFB_00872	MER0492485	44.3
AFGHBOFB_00909	MER0491616	101.0
AFGHBOFB_00911	MER0004775	450.0
AFGHBOFB_00914	MER0004775	486.0
AFGHBOFB_00923	MER0002746	113.0
AFGHBOFB_00925	MER0004775	483.0
AFGHBOFB_00934	MER0003327	183.0
AFGHBOFB_01033	MER0027775	78.6
AFGHBOFB_01068	MER0004054	84.3
AFGHBOFB_01200	MER0004775	441.0
AFGHBOFB_01277	MER0195774	129.0
AFGHBOFB_01278	MER0237414	88.6
AFGHBOFB_01317	MER0015621	290.0
AFGHBOFB_01319	MER0000392	292.0
AFGHBOFB_01334	MER0195376	90.1
AFGHBOFB_01336	MER0004321	196.0
AFGHBOFB_01364	MER0034615	339.0
AFGHBOFB_01380	MER0000485	215.0
AFGHBOFB_01382	MER0001158	546.0
AFGHBOFB_01440	MER0001322	62.8
AFGHBOFB_01465	MER0036053	75.1
AFGHBOFB_01585	MER0011781	63.5
AFGHBOFB_01593	MER0001313	46.2
AFGHBOFB_01597	MER0016067	68.9
AFGHBOFB_01633	MER0000410	380.0
AFGHBOFB_01635	MER0026545	112.0
AFGHBOFB_01636	MER0002746	113.0
AFGHBOFB_01680	MER0017142	54.7
AFGHBOFB_01685	MER0002565	125.0
AFGHBOFB_01712	MER0015462	55.8
AFGHBOFB_01744	MER0069741	109.0
AFGHBOFB_01784	MER0034541	254.0
AFGHBOFB_01824	MER0005767	60.1
AFGHBOFB_01825	MER0066178	43.5
AFGHBOFB_01851	MER0004090	131.0
AFGHBOFB_01858	MER0044622	157.0
AFGHBOFB_01860	MER0014135	241.0
AFGHBOFB_01861	MER0061102	65.5
AFGHBOFB_01925	MER0001243	193.0
AFGHBOFB_01968	MER0001161	449.0
AFGHBOFB_02000	MER0004054	56.6
AFGHBOFB_02018	MER0005300	81.3
AFGHBOFB_02029	MER0042581	95.9
AFGHBOFB_02035	MER0000474	219.0
AFGHBOFB_02053	MER0036027	54.3
AFGHBOFB_02131	MER0015473	60.8
AFGHBOFB_02132	MER0048181	41.6
AFGHBOFB_02203	MER0001978	482.0
AFGHBOFB_02221	MER0491616	137.0
AFGHBOFB_02244	MER0005196	250.0
AFGHBOFB_02268	MER0031610	137.0
AFGHBOFB_02310	MER0047723	427.0
AFGHBOFB_02354	MER0031431	42.0
AFGHBOFB_02361	MER0003380	137.0
AFGHBOFB_02373	MER0001335	65.5
AFGHBOFB_02385	MER0039993	518.0
