Query	Hit	Score
NCGBKBMB_00009	MER0065554	244.0
NCGBKBMB_00011	MER0045886	180.0
NCGBKBMB_00069	MER0044622	138.0
NCGBKBMB_00086	MER0056525	248.0
NCGBKBMB_00102	MER0003327	194.0
NCGBKBMB_00106	MER0198917	328.0
NCGBKBMB_00120	MER0069741	105.0
NCGBKBMB_00160	MER0015121	51.2
NCGBKBMB_00180	MER0065588	167.0
NCGBKBMB_00184	MER0073084	84.0
NCGBKBMB_00212	MER0036617	40.4
NCGBKBMB_00240	MER0002443	39.7
NCGBKBMB_00250	MER0001244	194.0
NCGBKBMB_00260	MER0015472	62.4
NCGBKBMB_00292	MER0000410	354.0
NCGBKBMB_00295	MER0003338	137.0
NCGBKBMB_00308	MER0000589	58.9
NCGBKBMB_00354	MER0028025	146.0
NCGBKBMB_00385	MER0026545	125.0
NCGBKBMB_00415	MER0001243	183.0
NCGBKBMB_00418	MER0013458	57.4
NCGBKBMB_00424	MER0042387	102.0
NCGBKBMB_00431	MER0002007	249.0
NCGBKBMB_00435	MER0034582	124.0
NCGBKBMB_00462	MER0014135	228.0
NCGBKBMB_00583	MER0069741	69.3
NCGBKBMB_00610	MER0003380	142.0
NCGBKBMB_00619	MER0000392	301.0
NCGBKBMB_00628	MER0013541	47.8
NCGBKBMB_00678	MER0281397	55.8
NCGBKBMB_00749	MER0005767	48.1
NCGBKBMB_00756	MER0192051	44.7
NCGBKBMB_00766	MER0011345	57.4
NCGBKBMB_00784	MER0011806	54.3
NCGBKBMB_00795	MER0026494	238.0
NCGBKBMB_00822	MER0005767	134.0
NCGBKBMB_00854	MER0001284	59.3
NCGBKBMB_00860	MER0042827	112.0
NCGBKBMB_00873	MER0078640	216.0
NCGBKBMB_00911	MER0015424	144.0
NCGBKBMB_00922	MER0003380	80.1
NCGBKBMB_00947	MER0005169	181.0
NCGBKBMB_00949	MER0001158	385.0
NCGBKBMB_00975	MER0005244	120.0
NCGBKBMB_01003	MER0003850	155.0
NCGBKBMB_01011	MER0004035	94.0
NCGBKBMB_01015	MER0001295	155.0
NCGBKBMB_01034	MER0195376	100.0
NCGBKBMB_01077	MER0044357	75.9
NCGBKBMB_01192	MER0004468	69.7
NCGBKBMB_01199	MER0002161	70.5
NCGBKBMB_01231	MER0001299	260.0
NCGBKBMB_01238	MER0000474	225.0
NCGBKBMB_01240	MER0031610	145.0
NCGBKBMB_01288	MER0000576	110.0
NCGBKBMB_01299	MER0017822	41.6
NCGBKBMB_01311	MER0001244	192.0
NCGBKBMB_01332	MER0237414	48.9
NCGBKBMB_01355	MER0031614	63.9
NCGBKBMB_01378	MER0000485	213.0
NCGBKBMB_01382	MER0017375	45.4
NCGBKBMB_01393	MER0195774	126.0
NCGBKBMB_01414	MER0037236	73.6
NCGBKBMB_01519	MER0003558	47.8
NCGBKBMB_01524	MER0011369	59.7
NCGBKBMB_01526	MER0034539	257.0
