Query	Hit	Score
INNLHFAG_00046	MER0004925	328.0
INNLHFAG_00056	MER0019759	103.0
INNLHFAG_00061	MER0002007	268.0
INNLHFAG_00066	MER0017193	260.0
INNLHFAG_00081	MER0168983	64.3
INNLHFAG_00142	MER0195774	124.0
INNLHFAG_00147	MER0045886	189.0
INNLHFAG_00152	MER0019280	100.0
INNLHFAG_00157	MER0065554	258.0
INNLHFAG_00167	MER0001920	187.0
INNLHFAG_00170	MER0066178	64.3
INNLHFAG_00192	MER0011509	70.1
INNLHFAG_00232	MER0026213	48.5
INNLHFAG_00255	MER0028025	144.0
INNLHFAG_00284	MER0003280	84.0
INNLHFAG_00293	MER0002352	130.0
INNLHFAG_00294	MER0001123	136.0
INNLHFAG_00298	MER0048181	66.6
INNLHFAG_00368	MER0005778	58.2
INNLHFAG_00371	MER0073084	94.0
INNLHFAG_00379	MER0001978	479.0
INNLHFAG_00381	MER0001158	407.0
INNLHFAG_00406	MER0016301	68.9
INNLHFAG_00407	MER0028087	78.2
INNLHFAG_00440	MER0013829	182.0
INNLHFAG_00463	MER0015415	52.0
INNLHFAG_00476	MER0035041	47.8
INNLHFAG_00477	MER0026545	127.0
INNLHFAG_00483	MER0000485	235.0
INNLHFAG_00497	MER0195376	82.8
INNLHFAG_00547	MER0000410	385.0
INNLHFAG_00585	MER0065588	168.0
INNLHFAG_00657	MER0004090	136.0
INNLHFAG_00741	MER0006319	177.0
INNLHFAG_00774	MER0014188	56.6
INNLHFAG_00789	MER0002601	122.0
INNLHFAG_00794	MER0013471	59.3
INNLHFAG_00824	MER0005767	67.4
INNLHFAG_00870	MER0195376	75.1
INNLHFAG_00877	MER1143079	48.5
INNLHFAG_00906	MER0042827	113.0
INNLHFAG_00913	MER0025086	155.0
INNLHFAG_00918	MER0004514	69.7
INNLHFAG_00938	MER0036038	92.4
INNLHFAG_01006	MER0281397	97.1
INNLHFAG_01035	MER0066178	47.8
INNLHFAG_01042	MER0003537	153.0
INNLHFAG_01043	MER0001244	211.0
INNLHFAG_01053	MER0036084	197.0
INNLHFAG_01059	MER0003537	85.1
INNLHFAG_01080	MER0002968	52.0
INNLHFAG_01096	MER0000589	59.3
INNLHFAG_01099	MER0048181	52.4
INNLHFAG_01100	MER0015473	61.6
INNLHFAG_01112	MER0001283	426.0
INNLHFAG_01118	MER0002635	179.0
INNLHFAG_01138	MER0033186	209.0
INNLHFAG_01158	MER0031431	52.4
INNLHFAG_01162	MER0037181	71.6
INNLHFAG_01188	MER0001602	129.0
INNLHFAG_01206	MER0000268	168.0
INNLHFAG_01257	MER0034539	43.5
INNLHFAG_01258	MER0034539	79.3
INNLHFAG_01304	MER0003906	41.2
INNLHFAG_01314	MER0005244	132.0
INNLHFAG_01357	MER0014137	50.4
INNLHFAG_01383	MER0004914	134.0
INNLHFAG_01398	MER0000474	169.0
INNLHFAG_01405	MER0001243	202.0
INNLHFAG_01444	MER0033220	46.6
INNLHFAG_01493	MER0044357	70.9
INNLHFAG_01535	MER0005900	157.0
INNLHFAG_01578	MER0003380	104.0
INNLHFAG_01585	MER0000474	222.0
INNLHFAG_01590	MER0031610	157.0
INNLHFAG_01658	MER0003336	165.0
INNLHFAG_01688	MER0005767	135.0
INNLHFAG_01720	MER0014137	48.5
INNLHFAG_01739	MER0028047	214.0
INNLHFAG_01740	MER0026494	256.0
INNLHFAG_01826	MER0195774	132.0
INNLHFAG_01827	MER0237414	78.6
INNLHFAG_01856	MER0073084	181.0
INNLHFAG_01859	MER0003327	202.0
INNLHFAG_01866	MER0014135	246.0
INNLHFAG_01867	MER0025070	70.1
INNLHFAG_01928	MER0001297	129.0
INNLHFAG_01957	MER0005244	87.0
INNLHFAG_01958	MER0001423	125.0
INNLHFAG_01969	MER0059846	166.0
INNLHFAG_02003	MER0003338	166.0
INNLHFAG_02021	MER0011781	59.7
INNLHFAG_02027	MER0036038	81.6
INNLHFAG_02046	MER0005694	302.0
INNLHFAG_02072	MER0004090	137.0
