Query	Hit	Score
NHGHKNNI_00026	MER0223899	48.1
NHGHKNNI_00095	MER0015424	677.0
NHGHKNNI_00118	MER0005169	179.0
NHGHKNNI_00130	MER0005244	109.0
NHGHKNNI_00132	MER0005244	92.0
NHGHKNNI_00142	MER0195774	73.9
NHGHKNNI_00169	MER0001243	181.0
NHGHKNNI_00181	MER0004925	317.0
NHGHKNNI_00205	MER0005139	71.6
NHGHKNNI_00220	MER0061102	134.0
NHGHKNNI_00234	MER0003065	43.9
NHGHKNNI_00280	MER0026262	128.0
NHGHKNNI_00334	MER0002443	101.0
NHGHKNNI_00344	MER0065588	162.0
NHGHKNNI_00349	MER0001289	92.0
NHGHKNNI_00355	MER0013425	70.5
NHGHKNNI_00382	MER1143079	137.0
NHGHKNNI_00458	MER0011806	161.0
NHGHKNNI_00505	MER0005768	119.0
NHGHKNNI_00527	MER0026494	267.0
NHGHKNNI_00567	MER0035089	219.0
NHGHKNNI_00576	MER0005768	131.0
NHGHKNNI_00577	MER0013976	81.6
NHGHKNNI_00606	MER0168983	64.3
NHGHKNNI_00607	MER0073084	102.0
NHGHKNNI_00609	MER0000471	123.0
NHGHKNNI_00610	MER0002251	181.0
NHGHKNNI_00638	MER0015473	69.7
NHGHKNNI_00653	MER0003380	62.4
NHGHKNNI_00656	MER0002601	136.0
NHGHKNNI_00683	MER0492485	48.1
NHGHKNNI_00708	MER0026262	111.0
NHGHKNNI_00719	MER0192051	50.8
NHGHKNNI_00770	MER0001009	91.7
NHGHKNNI_00771	MER0000471	134.0
NHGHKNNI_00778	MER0003336	277.0
NHGHKNNI_00784	MER0004199	44.7
NHGHKNNI_00859	MER0031611	43.9
NHGHKNNI_00970	MER0026262	112.0
NHGHKNNI_00971	MER0001425	57.0
NHGHKNNI_00974	MER0026339	336.0
NHGHKNNI_00987	MER0001920	189.0
NHGHKNNI_01009	MER0014065	82.0
NHGHKNNI_01033	MER0014664	92.0
NHGHKNNI_01047	MER0011700	108.0
NHGHKNNI_01076	MER0095620	280.0
NHGHKNNI_01094	MER0034615	300.0
NHGHKNNI_01097	MER0033259	96.7
NHGHKNNI_01139	MER0002355	48.1
NHGHKNNI_01156	MER0038141	146.0
NHGHKNNI_01161	MER0034548	48.5
NHGHKNNI_01164	MER0031570	62.0
NHGHKNNI_01167	MER0061102	92.8
NHGHKNNI_01169	MER0043146	95.5
NHGHKNNI_01204	MER0003105	206.0
NHGHKNNI_01237	MER0034582	90.9
NHGHKNNI_01261	MER0031610	139.0
NHGHKNNI_01316	MER0034665	96.7
NHGHKNNI_01335	MER0002746	95.1
NHGHKNNI_01337	MER0002489	120.0
NHGHKNNI_01368	MER0000310	110.0
NHGHKNNI_01370	MER0000589	59.3
NHGHKNNI_01466	MER0034615	75.1
NHGHKNNI_01498	MER0000264	43.1
NHGHKNNI_01556	MER0026262	146.0
NHGHKNNI_01557	MER0387040	48.1
NHGHKNNI_01569	MER0039993	458.0
NHGHKNNI_01570	MER0195774	75.5
NHGHKNNI_01629	MER0045479	72.0
NHGHKNNI_01633	MER0033242	60.5
NHGHKNNI_01636	MER0029616	58.2
NHGHKNNI_01641	MER0195774	138.0
NHGHKNNI_01642	MER0237414	61.2
NHGHKNNI_01648	MER0047723	416.0
NHGHKNNI_01650	MER0005694	172.0
NHGHKNNI_01658	MER0492485	49.7
NHGHKNNI_01664	MER0034539	236.0
NHGHKNNI_01694	MER0001161	466.0
NHGHKNNI_01776	MER0001299	278.0
NHGHKNNI_01792	MER0029719	214.0
NHGHKNNI_01907	MER0437468	238.0
NHGHKNNI_01909	MER0492485	91.3
NHGHKNNI_01910	MER0014135	245.0
NHGHKNNI_01918	MER0019759	62.4
NHGHKNNI_01964	MER0031562	51.2
NHGHKNNI_01986	MER0030934	123.0
NHGHKNNI_02061	MER0033186	183.0
NHGHKNNI_02178	MER0014188	65.9
NHGHKNNI_02185	MER0004146	82.8
NHGHKNNI_02231	MER0026262	103.0
NHGHKNNI_02245	MER0002084	46.6
