Query	Hit	Score
PHEKPBKI_00032	MER0001423	63.9
PHEKPBKI_00069	MER0023251	51.6
PHEKPBKI_00079	MER0011785	69.3
PHEKPBKI_00135	MER0192051	51.2
PHEKPBKI_00142	MER0014188	72.4
PHEKPBKI_00144	MER0025070	68.2
PHEKPBKI_00151	MER0015473	64.3
PHEKPBKI_00226	MER0002251	191.0
PHEKPBKI_00227	MER0000471	121.0
PHEKPBKI_00229	MER0168983	69.7
PHEKPBKI_00243	MER0013976	76.3
PHEKPBKI_00244	MER0005768	129.0
PHEKPBKI_00259	MER0001236	220.0
PHEKPBKI_00260	MER0066178	46.2
PHEKPBKI_00271	MER0017368	93.2
PHEKPBKI_00273	MER0017375	83.6
PHEKPBKI_00300	MER0100667	77.0
PHEKPBKI_00306	MER0026494	260.0
PHEKPBKI_00320	MER0000471	129.0
PHEKPBKI_00321	MER0002060	81.3
PHEKPBKI_00331	MER0044622	158.0
PHEKPBKI_00351	MER0001978	469.0
PHEKPBKI_00391	MER0045886	201.0
PHEKPBKI_00466	MER0060647	272.0
PHEKPBKI_00490	MER0013829	169.0
PHEKPBKI_00497	MER0005244	114.0
PHEKPBKI_00498	MER0005244	91.3
PHEKPBKI_00523	MER0001284	75.1
PHEKPBKI_00533	MER0001243	181.0
PHEKPBKI_00543	MER0002601	134.0
PHEKPBKI_00589	MER0031610	134.0
PHEKPBKI_00642	MER0011806	166.0
PHEKPBKI_00683	MER0001289	89.0
PHEKPBKI_00688	MER0002443	99.4
PHEKPBKI_00703	MER0031562	86.7
PHEKPBKI_00718	MER0005768	124.0
PHEKPBKI_00733	MER0004953	99.8
PHEKPBKI_00793	MER0005139	79.7
PHEKPBKI_00860	MER0034615	301.0
PHEKPBKI_00946	MER0036115	66.6
PHEKPBKI_00951	MER0002443	58.9
PHEKPBKI_00989	MER0025086	103.0
PHEKPBKI_00995	MER0033186	188.0
PHEKPBKI_01072	MER0019759	60.1
PHEKPBKI_01076	MER0014135	249.0
PHEKPBKI_01077	MER0492485	94.0
PHEKPBKI_01078	MER0437468	235.0
PHEKPBKI_01152	MER0001299	273.0
PHEKPBKI_01159	MER0001158	699.0
PHEKPBKI_01161	MER0005196	324.0
PHEKPBKI_01163	MER0492485	109.0
PHEKPBKI_01165	MER0026262	118.0
PHEKPBKI_01215	MER0001161	459.0
PHEKPBKI_01329	MER0004775	493.0
PHEKPBKI_01330	MER0004775	479.0
PHEKPBKI_01332	MER0036036	58.2
PHEKPBKI_01349	MER0000474	217.0
PHEKPBKI_01361	MER0031570	54.3
PHEKPBKI_01375	MER0026552	47.8
PHEKPBKI_01440	MER0492485	44.7
PHEKPBKI_01456	MER0056022	62.0
PHEKPBKI_01473	MER0001400	155.0
PHEKPBKI_01505	MER0028047	216.0
PHEKPBKI_01509	MER0003105	214.0
PHEKPBKI_01510	MER0013425	75.9
PHEKPBKI_01511	MER0003558	52.4
PHEKPBKI_01543	MER0003536	47.8
PHEKPBKI_01551	MER0034615	70.5
PHEKPBKI_01631	MER0036308	58.5
PHEKPBKI_01637	MER0001313	47.8
PHEKPBKI_01640	MER0026545	107.0
PHEKPBKI_01649	MER0000495	45.8
PHEKPBKI_01656	MER0001421	392.0
PHEKPBKI_01692	MER0004468	95.5
PHEKPBKI_01724	MER0195376	81.6
PHEKPBKI_01737	MER0015621	284.0
PHEKPBKI_01749	MER0037236	82.8
PHEKPBKI_01771	MER0015458	66.2
PHEKPBKI_01803	MER0016191	118.0
PHEKPBKI_01830	MER0001295	168.0
PHEKPBKI_01882	MER0039993	464.0
PHEKPBKI_01892	MER0015475	72.8
PHEKPBKI_01903	MER0002443	107.0
PHEKPBKI_01913	MER0056525	259.0
PHEKPBKI_01922	MER0000410	386.0
PHEKPBKI_01946	MER1143079	116.0
PHEKPBKI_01979	MER0000485	216.0
PHEKPBKI_02036	MER0015424	201.0
PHEKPBKI_02054	MER0003850	169.0
PHEKPBKI_02055	MER0003242	61.2
PHEKPBKI_02160	MER0005767	124.0
PHEKPBKI_02161	MER0195774	80.9
PHEKPBKI_02170	MER0019759	55.5
PHEKPBKI_02286	MER0002746	105.0
PHEKPBKI_02288	MER0002489	154.0
PHEKPBKI_02387	MER0034582	99.0
PHEKPBKI_02429	MER0002565	112.0
PHEKPBKI_02431	MER0000589	61.6
PHEKPBKI_02475	MER0217397	451.0
PHEKPBKI_02478	MER0195774	73.6
PHEKPBKI_02488	MER0195774	142.0
PHEKPBKI_02489	MER0237414	61.2
PHEKPBKI_02498	MER0047723	425.0
PHEKPBKI_02510	MER0492485	53.9
PHEKPBKI_02539	MER0012158	190.0
PHEKPBKI_02557	MER0001423	422.0
PHEKPBKI_02580	MER0069741	102.0
PHEKPBKI_02582	MER0031563	78.6
PHEKPBKI_02590	MER0031431	67.4
