Query	Hit	Score
FCDLCHFP_00015	MER0001400	163.0
FCDLCHFP_00017	MER0011509	69.7
FCDLCHFP_00037	MER0003336	273.0
FCDLCHFP_00043	MER0000471	132.0
FCDLCHFP_00044	MER0001009	89.4
FCDLCHFP_00050	MER0026262	107.0
FCDLCHFP_00082	MER0045094	155.0
FCDLCHFP_00101	MER0001978	468.0
FCDLCHFP_00171	MER0045886	202.0
FCDLCHFP_00186	MER0000310	79.3
FCDLCHFP_00231	MER0028025	164.0
FCDLCHFP_00235	MER0060647	265.0
FCDLCHFP_00242	MER0250299	56.2
FCDLCHFP_00303	MER0031431	58.5
FCDLCHFP_00306	MER0034659	55.1
FCDLCHFP_00318	MER0017193	141.0
FCDLCHFP_00332	MER0014065	73.9
FCDLCHFP_00338	MER0000432	103.0
FCDLCHFP_00400	MER0001423	68.2
FCDLCHFP_00468	MER0033259	67.4
FCDLCHFP_00542	MER0195376	60.1
FCDLCHFP_00575	MER0014065	61.6
FCDLCHFP_00604	MER0017069	140.0
FCDLCHFP_00630	MER0005169	177.0
FCDLCHFP_00639	MER0005244	117.0
FCDLCHFP_00640	MER0005244	115.0
FCDLCHFP_00641	MER0005244	94.4
FCDLCHFP_00652	MER0195774	78.2
FCDLCHFP_00654	MER0001284	80.1
FCDLCHFP_00686	MER0001243	190.0
FCDLCHFP_00694	MER0004925	320.0
FCDLCHFP_00727	MER0005139	76.3
FCDLCHFP_00756	MER0003514	44.3
FCDLCHFP_00757	MER0031619	48.9
FCDLCHFP_00758	MER0000432	173.0
FCDLCHFP_00824	MER0026339	338.0
FCDLCHFP_00856	MER0002443	108.0
FCDLCHFP_00870	MER0065588	175.0
FCDLCHFP_00877	MER0001289	89.0
FCDLCHFP_00878	MER0001289	84.7
FCDLCHFP_00879	MER0001289	83.6
FCDLCHFP_00891	MER0013425	76.6
FCDLCHFP_00910	MER0011806	160.0
FCDLCHFP_00965	MER0034548	102.0
FCDLCHFP_00993	MER0002489	102.0
FCDLCHFP_01023	MER0001423	195.0
FCDLCHFP_01024	MER0001244	158.0
FCDLCHFP_01030	MER0002084	270.0
FCDLCHFP_01047	MER0031432	67.4
FCDLCHFP_01089	MER0001295	159.0
FCDLCHFP_01097	MER0014664	82.8
FCDLCHFP_01147	MER0031563	71.6
FCDLCHFP_01151	MER0031562	68.2
FCDLCHFP_01178	MER0001920	251.0
FCDLCHFP_01202	MER0011700	84.7
FCDLCHFP_01206	MER0017177	200.0
FCDLCHFP_01258	MER0005207	53.9
FCDLCHFP_01259	MER0022935	68.2
FCDLCHFP_01274	MER0026494	259.0
FCDLCHFP_01320	MER0066178	50.4
FCDLCHFP_01321	MER0001236	228.0
FCDLCHFP_01331	MER0005768	131.0
FCDLCHFP_01333	MER0003338	76.3
FCDLCHFP_01370	MER0168983	65.9
FCDLCHFP_01371	MER0073084	112.0
FCDLCHFP_01373	MER0000472	117.0
FCDLCHFP_01375	MER0002251	185.0
FCDLCHFP_01391	MER0056022	43.9
FCDLCHFP_01394	MER1143079	162.0
FCDLCHFP_01401	MER0015473	65.1
FCDLCHFP_01423	MER0492485	44.3
FCDLCHFP_01427	MER0015691	76.6
FCDLCHFP_01464	MER0000432	211.0
FCDLCHFP_01483	MER0000431	48.5
FCDLCHFP_01494	MER0192051	50.8
FCDLCHFP_01496	MER0492485	41.6
FCDLCHFP_01524	MER0001920	189.0
FCDLCHFP_01533	MER0033259	77.8
FCDLCHFP_01544	MER0214982	45.4
FCDLCHFP_01652	MER0002084	55.1
FCDLCHFP_01659	MER0016067	64.7
FCDLCHFP_01663	MER1143079	108.0
