Query	Hit	Score
IAKHLFAH_00014	MER0000392	308.0
IAKHLFAH_00038	MER0281397	62.4
IAKHLFAH_00040	MER0034615	325.0
IAKHLFAH_00052	MER0014137	47.8
IAKHLFAH_00215	MER0217243	60.1
IAKHLFAH_00233	MER0168983	63.5
IAKHLFAH_00234	MER0001248	157.0
IAKHLFAH_00257	MER0032370	65.5
IAKHLFAH_00313	MER0031234	77.8
IAKHLFAH_00317	MER0011461	111.0
IAKHLFAH_00346	MER0198917	337.0
IAKHLFAH_00362	MER0001284	75.9
IAKHLFAH_00404	MER0004775	523.0
IAKHLFAH_00427	MER0002161	76.6
IAKHLFAH_00437	MER0003800	45.4
IAKHLFAH_00444	MER0195376	82.0
IAKHLFAH_00454	MER0000443	230.0
IAKHLFAH_00474	MER0036053	65.1
IAKHLFAH_00475	MER0001244	188.0
IAKHLFAH_00477	MER0034539	259.0
IAKHLFAH_00489	MER0056525	257.0
IAKHLFAH_00550	MER0004468	80.1
IAKHLFAH_00567	MER0045479	67.4
IAKHLFAH_00573	MER0011781	57.0
IAKHLFAH_00584	MER0195774	118.0
IAKHLFAH_00693	MER0015415	44.7
IAKHLFAH_00739	MER0028004	224.0
IAKHLFAH_00795	MER0000410	352.0
IAKHLFAH_00813	MER0056022	47.0
IAKHLFAH_00815	MER0002036	99.4
IAKHLFAH_00904	MER0073084	174.0
IAKHLFAH_00915	MER0026545	124.0
IAKHLFAH_00958	MER0001009	47.4
IAKHLFAH_00995	MER0036115	46.2
IAKHLFAH_01005	MER0000263	42.7
IAKHLFAH_01021	MER0001233	74.7
IAKHLFAH_01031	MER0003336	168.0
IAKHLFAH_01040	MER0001297	52.4
IAKHLFAH_01091	MER0033186	201.0
IAKHLFAH_01115	MER0107602	47.0
IAKHLFAH_01167	MER0069741	75.1
IAKHLFAH_01168	MER0014135	253.0
IAKHLFAH_01179	MER0048181	62.0
IAKHLFAH_01196	MER0019759	55.5
IAKHLFAH_01248	MER0005837	44.3
IAKHLFAH_01261	MER0069741	106.0
IAKHLFAH_01267	MER0042827	113.0
IAKHLFAH_01275	MER0195376	95.1
IAKHLFAH_01291	MER0005767	68.2
IAKHLFAH_01293	MER0066178	46.2
IAKHLFAH_01309	MER0019759	102.0
IAKHLFAH_01327	MER0069741	41.6
IAKHLFAH_01345	MER0045479	49.3
IAKHLFAH_01394	MER0016301	72.8
IAKHLFAH_01401	MER0001233	59.7
IAKHLFAH_01405	MER0028025	148.0
IAKHLFAH_01415	MER0017194	59.7
IAKHLFAH_01419	MER0000589	60.5
IAKHLFAH_01492	MER0014188	61.6
IAKHLFAH_01509	MER0005767	81.6
IAKHLFAH_01532	MER0065588	162.0
IAKHLFAH_01547	MER0016185	143.0
IAKHLFAH_01548	MER0000472	77.8
IAKHLFAH_01652	MER0001423	329.0
IAKHLFAH_01656	MER0002443	86.7
IAKHLFAH_01674	MER0013623	169.0
IAKHLFAH_01728	MER0073084	114.0
IAKHLFAH_01753	MER0069741	62.0
IAKHLFAH_01821	MER0031610	160.0
IAKHLFAH_01826	MER0000474	228.0
IAKHLFAH_01936	MER0006204	87.8
IAKHLFAH_01941	MER0019759	102.0
IAKHLFAH_02035	MER0003280	72.8
IAKHLFAH_02050	MER0001158	416.0
IAKHLFAH_02091	MER0034959	122.0
IAKHLFAH_02119	MER0001421	435.0
IAKHLFAH_02159	MER0005778	57.4
IAKHLFAH_02204	MER0031562	69.7
IAKHLFAH_02333	MER0015475	74.3
IAKHLFAH_02423	MER1143079	140.0
IAKHLFAH_02469	MER0217243	69.7
IAKHLFAH_02481	MER0002251	203.0
IAKHLFAH_02535	MER0017193	233.0
IAKHLFAH_02570	MER0437468	259.0
IAKHLFAH_02583	MER0192051	48.1
IAKHLFAH_02653	MER0026494	246.0
IAKHLFAH_02654	MER0013541	43.9
IAKHLFAH_02803	MER0001322	63.5
IAKHLFAH_02817	MER0004775	493.0
IAKHLFAH_02877	MER0002007	268.0
IAKHLFAH_02887	MER0015121	58.2
IAKHLFAH_02903	MER0001322	65.1
IAKHLFAH_02904	MER0001978	489.0
IAKHLFAH_02945	MER0037236	85.5
IAKHLFAH_03057	MER0013450	209.0
IAKHLFAH_03061	MER0030212	43.5
IAKHLFAH_03076	MER0044622	137.0
IAKHLFAH_03127	MER0014333	82.0
IAKHLFAH_03143	MER0000485	137.0
IAKHLFAH_03163	MER0034539	107.0
IAKHLFAH_03169	MER1143079	85.9
IAKHLFAH_03177	MER0002635	182.0
IAKHLFAH_03178	MER0195774	122.0
IAKHLFAH_03212	MER0017240	48.9
IAKHLFAH_03253	MER0005244	127.0
IAKHLFAH_03263	MER0168983	64.3
