Query	Hit	Score
FNGMHGIL_00014	MER0003336	299.0
FNGMHGIL_00021	MER0001423	478.0
FNGMHGIL_00044	MER0002489	103.0
FNGMHGIL_00062	MER0004775	477.0
FNGMHGIL_00065	MER0004775	493.0
FNGMHGIL_00066	MER0045479	89.7
FNGMHGIL_00069	MER0001289	58.2
FNGMHGIL_00102	MER0237414	50.4
FNGMHGIL_00103	MER0195774	133.0
FNGMHGIL_00112	MER0492485	90.9
FNGMHGIL_00134	MER0002959	96.3
FNGMHGIL_00135	MER0065588	159.0
FNGMHGIL_00151	MER0001158	744.0
FNGMHGIL_00296	MER0026262	145.0
FNGMHGIL_00315	MER0019881	85.5
FNGMHGIL_00340	MER1143079	114.0
FNGMHGIL_00349	MER0000310	114.0
FNGMHGIL_00351	MER0000589	58.2
FNGMHGIL_00392	MER0001284	70.9
FNGMHGIL_00398	MER0025086	99.4
FNGMHGIL_00401	MER0005767	127.0
FNGMHGIL_00405	MER0005300	48.1
FNGMHGIL_00535	MER0031611	72.8
FNGMHGIL_00556	MER0005694	278.0
FNGMHGIL_00583	MER0195774	78.6
FNGMHGIL_00605	MER0005768	88.6
FNGMHGIL_00606	MER0003338	127.0
FNGMHGIL_00615	MER0026494	262.0
FNGMHGIL_00654	MER0056022	62.0
FNGMHGIL_00680	MER0033186	180.0
FNGMHGIL_00700	MER0004196	47.4
FNGMHGIL_00725	MER0014188	65.5
FNGMHGIL_00729	MER0004146	76.3
FNGMHGIL_00756	MER1143079	108.0
FNGMHGIL_00818	MER0015475	69.3
FNGMHGIL_00820	MER0004236	46.2
FNGMHGIL_00826	MER0281397	60.1
FNGMHGIL_00831	MER0001421	369.0
FNGMHGIL_00844	MER0195376	86.3
FNGMHGIL_00845	MER0195376	83.6
FNGMHGIL_00860	MER0000410	393.0
FNGMHGIL_00869	MER0056525	256.0
FNGMHGIL_00897	MER0001313	44.7
FNGMHGIL_00916	MER0034615	49.7
FNGMHGIL_00917	MER0034615	46.2
FNGMHGIL_00948	MER0001612	404.0
FNGMHGIL_00967	MER0013425	81.3
FNGMHGIL_00969	MER1143079	110.0
FNGMHGIL_00988	MER0156574	157.0
FNGMHGIL_01014	MER0002007	150.0
FNGMHGIL_01094	MER1143079	123.0
FNGMHGIL_01114	MER0003338	134.0
FNGMHGIL_01136	MER0016185	122.0
FNGMHGIL_01137	MER0492485	48.1
FNGMHGIL_01178	MER0492485	48.9
FNGMHGIL_01258	MER0005139	77.0
FNGMHGIL_01393	MER0031618	82.8
FNGMHGIL_01407	MER0019759	55.5
FNGMHGIL_01421	MER0031558	84.0
FNGMHGIL_01525	MER1143079	103.0
FNGMHGIL_01534	MER0039456	275.0
FNGMHGIL_01569	MER0002489	81.6
FNGMHGIL_01612	MER0030934	134.0
