Query	Hit	Score
NDDDFFEK_00039	MER0066174	79.3
NDDDFFEK_00104	MER0048181	67.8
NDDDFFEK_00132	MER0001289	74.3
NDDDFFEK_00190	MER0019759	48.5
NDDDFFEK_00206	MER0013829	179.0
NDDDFFEK_00235	MER0069741	59.3
NDDDFFEK_00257	MER0006204	156.0
NDDDFFEK_00280	MER0198917	320.0
NDDDFFEK_00316	MER0001421	452.0
NDDDFFEK_00324	MER0042387	82.8
NDDDFFEK_00472	MER0003802	47.0
NDDDFFEK_00505	MER0000589	60.5
NDDDFFEK_00508	MER0030047	47.8
NDDDFFEK_00509	MER0015473	52.0
NDDDFFEK_00528	MER0073084	99.4
NDDDFFEK_00605	MER0013623	180.0
NDDDFFEK_00606	MER0004035	97.1
NDDDFFEK_00711	MER0047723	430.0
NDDDFFEK_00721	MER0000310	97.1
NDDDFFEK_00725	MER0065554	240.0
NDDDFFEK_00730	MER0045886	186.0
NDDDFFEK_00735	MER0015631	87.0
NDDDFFEK_00756	MER0034615	328.0
NDDDFFEK_00773	MER0001244	183.0
NDDDFFEK_00775	MER0036053	65.5
NDDDFFEK_00796	MER0011781	58.5
NDDDFFEK_00814	MER0003380	141.0
NDDDFFEK_00820	MER0001313	44.7
NDDDFFEK_00843	MER0031432	59.7
NDDDFFEK_00875	MER0016191	127.0
NDDDFFEK_00908	MER0000589	58.9
NDDDFFEK_00914	MER0026262	99.8
NDDDFFEK_00925	MER0005139	84.0
NDDDFFEK_00972	MER0002968	89.7
NDDDFFEK_00974	MER0000485	231.0
NDDDFFEK_00977	MER0026545	129.0
NDDDFFEK_01060	MER0168983	65.1
NDDDFFEK_01062	MER0001236	234.0
NDDDFFEK_01063	MER0066178	46.6
NDDDFFEK_01067	MER0065588	164.0
NDDDFFEK_01115	MER0015121	53.5
NDDDFFEK_01175	MER0069741	110.0
NDDDFFEK_01193	MER0036027	59.7
NDDDFFEK_01194	MER0034961	65.5
NDDDFFEK_01205	MER0034959	60.5
NDDDFFEK_01326	MER0037236	96.3
NDDDFFEK_01341	MER0002251	194.0
NDDDFFEK_01350	MER0001243	199.0
NDDDFFEK_01352	MER0014333	196.0
NDDDFFEK_01378	MER0492485	105.0
NDDDFFEK_01395	MER0001299	267.0
NDDDFFEK_01416	MER0000474	216.0
NDDDFFEK_01437	MER0031610	154.0
NDDDFFEK_01508	MER0002038	130.0
NDDDFFEK_01514	MER0013484	102.0
NDDDFFEK_01516	MER0001423	182.0
NDDDFFEK_01549	MER0472834	55.8
NDDDFFEK_01550	MER0472834	57.8
NDDDFFEK_01571	MER0195774	127.0
NDDDFFEK_01572	MER0237414	75.5
NDDDFFEK_01602	MER0001297	121.0
NDDDFFEK_01631	MER0005767	132.0
NDDDFFEK_01689	MER0012283	57.4
NDDDFFEK_01690	MER0000332	115.0
NDDDFFEK_01716	MER0897124	70.1
NDDDFFEK_01768	MER0005300	56.2
NDDDFFEK_01817	MER0192051	61.2
NDDDFFEK_01841	MER0003242	59.3
NDDDFFEK_01842	MER0003242	311.0
NDDDFFEK_01845	MER0195376	76.3
NDDDFFEK_01860	MER0281397	81.6
NDDDFFEK_01897	MER0001297	125.0
NDDDFFEK_01967	MER0013876	351.0
NDDDFFEK_02013	MER0011464	111.0
NDDDFFEK_02016	MER0014135	238.0
NDDDFFEK_02022	MER0012158	202.0
NDDDFFEK_02080	MER0000576	124.0
NDDDFFEK_02116	MER0492485	56.2
NDDDFFEK_02139	MER0031562	68.6
NDDDFFEK_02169	MER0000392	298.0
NDDDFFEK_02192	MER0000335	158.0
NDDDFFEK_02222	MER0026494	234.0
NDDDFFEK_02228	MER0031562	97.4
NDDDFFEK_02289	MER0001423	348.0
NDDDFFEK_02293	MER0002443	96.7
NDDDFFEK_02296	MER0001295	154.0
NDDDFFEK_02328	MER0044357	77.0
NDDDFFEK_02422	MER0044350	53.5
NDDDFFEK_02451	MER0033259	76.6
NDDDFFEK_02512	MER0045094	147.0
NDDDFFEK_02585	MER0035017	133.0
NDDDFFEK_02610	MER0001295	51.2
NDDDFFEK_02629	MER0003336	181.0
NDDDFFEK_02651	MER0028025	165.0
NDDDFFEK_02781	MER0060647	232.0
NDDDFFEK_02818	MER0015475	80.9
NDDDFFEK_02834	MER0001161	530.0
NDDDFFEK_02902	MER0042827	107.0
NDDDFFEK_02920	MER0056525	255.0
NDDDFFEK_02977	MER0036084	61.2
NDDDFFEK_02999	MER0036038	52.8
NDDDFFEK_03008	MER0000410	373.0
NDDDFFEK_03058	MER0002489	70.1
NDDDFFEK_03108	MER0027775	87.8
NDDDFFEK_03109	MER0014188	69.7
NDDDFFEK_03134	MER0005964	117.0
NDDDFFEK_03190	MER0005767	68.9
NDDDFFEK_03192	MER0209507	44.3
NDDDFFEK_03202	MER0061102	130.0
NDDDFFEK_03203	MER0061102	112.0
NDDDFFEK_03204	MER0061102	96.3
NDDDFFEK_03205	MER0061102	84.3
NDDDFFEK_03243	MER0195376	98.2
