Query	Hit	Score
MPPCPKEF_00013	MER0003850	169.0
MPPCPKEF_00201	MER0015166	101.0
MPPCPKEF_00208	MER0002007	286.0
MPPCPKEF_00213	MER0017193	238.0
MPPCPKEF_00237	MER0011583	143.0
MPPCPKEF_00242	MER0033186	200.0
MPPCPKEF_00246	MER0005139	66.2
MPPCPKEF_00261	MER0002489	109.0
MPPCPKEF_00318	MER0003359	43.9
MPPCPKEF_00321	MER0195774	135.0
MPPCPKEF_00354	MER0095620	291.0
MPPCPKEF_00357	MER0034539	266.0
MPPCPKEF_00366	MER0001978	486.0
MPPCPKEF_00370	MER0015473	69.7
MPPCPKEF_00432	MER0043008	201.0
MPPCPKEF_00449	MER0005169	184.0
MPPCPKEF_00471	MER0069741	68.6
MPPCPKEF_00486	MER0026545	114.0
MPPCPKEF_00493	MER0000485	234.0
MPPCPKEF_00522	MER0001295	152.0
MPPCPKEF_00536	MER0014188	69.3
MPPCPKEF_00565	MER0004090	141.0
MPPCPKEF_00608	MER0039482	50.8
MPPCPKEF_00624	MER0005244	86.3
MPPCPKEF_00625	MER0073084	92.0
MPPCPKEF_00652	MER0027775	75.9
MPPCPKEF_00670	MER0065588	168.0
MPPCPKEF_00700	MER0002601	131.0
MPPCPKEF_00703	MER0013471	47.4
MPPCPKEF_00716	MER0035185	95.5
MPPCPKEF_00717	MER0017377	92.0
MPPCPKEF_00738	MER0005767	63.9
MPPCPKEF_00741	MER0209507	43.1
MPPCPKEF_00760	MER0000410	380.0
MPPCPKEF_00832	MER0195376	90.1
MPPCPKEF_00863	MER0042827	109.0
MPPCPKEF_00873	MER0001212	140.0
MPPCPKEF_00881	MER0001284	67.4
MPPCPKEF_00882	MER0168983	68.6
MPPCPKEF_00893	MER0001920	185.0
MPPCPKEF_00895	MER0031565	87.0
MPPCPKEF_00898	MER0001400	275.0
MPPCPKEF_01030	MER0000589	54.3
MPPCPKEF_01033	MER0035036	56.6
MPPCPKEF_01034	MER0015473	55.8
MPPCPKEF_01046	MER0047723	425.0
MPPCPKEF_01056	MER0002646	184.0
MPPCPKEF_01101	MER0004123	107.0
MPPCPKEF_01105	MER0065554	262.0
MPPCPKEF_01110	MER0045886	189.0
MPPCPKEF_01146	MER0004925	319.0
MPPCPKEF_01210	MER0000332	72.0
MPPCPKEF_01245	MER0492485	41.2
MPPCPKEF_01247	MER0045094	141.0
MPPCPKEF_01304	MER0100667	58.5
MPPCPKEF_01326	MER0078640	232.0
MPPCPKEF_01368	MER0015475	73.2
MPPCPKEF_01386	MER0001161	484.0
MPPCPKEF_01406	MER0034582	97.8
MPPCPKEF_01501	MER0005900	168.0
MPPCPKEF_01524	MER0000474	224.0
MPPCPKEF_01529	MER0031610	160.0
MPPCPKEF_01600	MER0003336	169.0
MPPCPKEF_01604	MER0005768	144.0
MPPCPKEF_01605	MER0003338	163.0
MPPCPKEF_01647	MER0001400	182.0
MPPCPKEF_01658	MER0056027	43.5
MPPCPKEF_01666	MER0001425	122.0
MPPCPKEF_01713	MER0016191	119.0
MPPCPKEF_01739	MER0059846	161.0
MPPCPKEF_01768	MER0003338	170.0
MPPCPKEF_01770	MER0034541	269.0
MPPCPKEF_01785	MER0011806	58.5
MPPCPKEF_01791	MER0036036	77.8
MPPCPKEF_01811	MER0000392	317.0
MPPCPKEF_01837	MER0002565	125.0
MPPCPKEF_01838	MER0011345	62.0
MPPCPKEF_01841	MER0003514	123.0
MPPCPKEF_01856	MER0192051	58.2
MPPCPKEF_01868	MER0003380	80.1
MPPCPKEF_01916	MER0005300	42.7
MPPCPKEF_01917	MER0015424	95.9
MPPCPKEF_01933	MER0015424	151.0
MPPCPKEF_01936	MER0281397	60.8
MPPCPKEF_01971	MER0004468	66.6
MPPCPKEF_01976	MER0004775	503.0
MPPCPKEF_01978	MER0029965	105.0
MPPCPKEF_01988	MER0001313	41.6
MPPCPKEF_02003	MER0003380	133.0
MPPCPKEF_02035	MER0036072	73.2
MPPCPKEF_02037	MER0001244	193.0
MPPCPKEF_02059	MER0014135	237.0
MPPCPKEF_02068	MER0012158	195.0
MPPCPKEF_02093	MER0472834	65.9
MPPCPKEF_02132	MER0005767	126.0
MPPCPKEF_02160	MER0000474	181.0
MPPCPKEF_02179	MER0492485	86.3
MPPCPKEF_02210	MER0472834	54.3
MPPCPKEF_02217	MER0003423	58.9
MPPCPKEF_02219	MER0014140	45.1
MPPCPKEF_02222	MER0015142	236.0
MPPCPKEF_02225	MER0004514	241.0
MPPCPKEF_02226	MER0281397	67.4
MPPCPKEF_02227	MER0026262	87.4
MPPCPKEF_02369	MER0001289	70.1
MPPCPKEF_02400	MER0001423	319.0
MPPCPKEF_02405	MER0002443	97.1
MPPCPKEF_02409	MER0001295	159.0
MPPCPKEF_02468	MER0024298	105.0
MPPCPKEF_02558	MER0069741	111.0
MPPCPKEF_02592	MER0000277	105.0
MPPCPKEF_02606	MER0037236	74.7
MPPCPKEF_02671	MER0015424	137.0
MPPCPKEF_02675	MER0001243	197.0
MPPCPKEF_02679	MER0042387	96.7
MPPCPKEF_02680	MER0005742	43.1
MPPCPKEF_02682	MER0002251	215.0
MPPCPKEF_02686	MER0001009	44.7
MPPCPKEF_02728	MER0056525	255.0
MPPCPKEF_02750	MER0004914	130.0
MPPCPKEF_02783	MER0028047	206.0
MPPCPKEF_02792	MER0492485	46.2
MPPCPKEF_02801	MER0005244	123.0
MPPCPKEF_02888	MER0001198	48.1
MPPCPKEF_02895	MER0001421	427.0
MPPCPKEF_02938	MER0002489	129.0
