Query	Hit	Score
FKNFHEJG_00036	MER0000474	161.0
FKNFHEJG_00039	MER0035035	44.3
FKNFHEJG_00041	MER0066178	50.8
FKNFHEJG_00099	MER0002959	142.0
FKNFHEJG_00117	MER0017368	97.4
FKNFHEJG_00118	MER0017375	79.7
FKNFHEJG_00139	MER0001421	444.0
FKNFHEJG_00166	MER0069741	60.1
FKNFHEJG_00183	MER0003423	51.6
FKNFHEJG_00205	MER0001602	85.9
FKNFHEJG_00326	MER0002038	53.5
FKNFHEJG_00406	MER0005139	73.2
FKNFHEJG_00430	MER0024252	61.6
FKNFHEJG_00460	MER1143079	45.1
FKNFHEJG_00478	MER0100667	64.3
FKNFHEJG_00500	MER0492485	42.4
FKNFHEJG_00524	MER0001161	506.0
FKNFHEJG_00556	MER0198917	326.0
FKNFHEJG_00575	MER0002959	79.7
FKNFHEJG_00627	MER0039464	63.9
FKNFHEJG_00655	MER0140154	125.0
FKNFHEJG_00658	MER0030235	49.7
FKNFHEJG_00659	MER1143079	106.0
FKNFHEJG_00661	MER0002489	102.0
FKNFHEJG_00696	MER0004925	336.0
FKNFHEJG_00725	MER0017193	231.0
FKNFHEJG_00751	MER0015473	48.1
FKNFHEJG_00761	MER0000589	57.8
FKNFHEJG_00847	MER0028025	148.0
FKNFHEJG_00852	MER0005244	80.5
FKNFHEJG_00855	MER0004775	478.0
FKNFHEJG_00900	MER0002635	184.0
FKNFHEJG_00903	MER0005169	189.0
FKNFHEJG_00937	MER0042827	118.0
FKNFHEJG_00951	MER0000485	237.0
FKNFHEJG_00958	MER0026545	117.0
FKNFHEJG_00966	MER0014333	208.0
FKNFHEJG_00981	MER0044553	53.1
FKNFHEJG_00990	MER0005900	116.0
FKNFHEJG_00992	MER0217243	73.6
FKNFHEJG_01030	MER0281397	55.8
FKNFHEJG_01054	MER0387040	50.1
FKNFHEJG_01063	MER0015424	170.0
FKNFHEJG_01065	MER0002601	122.0
FKNFHEJG_01068	MER0013471	61.6
FKNFHEJG_01093	MER0195376	77.0
FKNFHEJG_01096	MER0031565	83.2
FKNFHEJG_01126	MER0013623	165.0
FKNFHEJG_01181	MER0005767	55.5
FKNFHEJG_01196	MER0000410	327.0
FKNFHEJG_01203	MER0035017	149.0
FKNFHEJG_01213	MER0001283	395.0
FKNFHEJG_01229	MER0066178	44.3
FKNFHEJG_01358	MER0015449	45.8
FKNFHEJG_01359	MER0035036	55.1
FKNFHEJG_01383	MER0003380	59.7
FKNFHEJG_01413	MER0015166	108.0
FKNFHEJG_01432	MER0065554	259.0
FKNFHEJG_01435	MER0045886	196.0
FKNFHEJG_01445	MER0005244	128.0
FKNFHEJG_01463	MER0069741	103.0
FKNFHEJG_01491	MER0019280	112.0
FKNFHEJG_01511	MER0004914	137.0
FKNFHEJG_01524	MER0026262	107.0
FKNFHEJG_01526	MER0005964	130.0
FKNFHEJG_01641	MER0001978	433.0
FKNFHEJG_01675	MER0002968	55.5
FKNFHEJG_01684	MER0078640	237.0
FKNFHEJG_01721	MER0015475	62.0
FKNFHEJG_01737	MER0056525	256.0
FKNFHEJG_01757	MER0034539	272.0
FKNFHEJG_01760	MER0045094	157.0
FKNFHEJG_01770	MER0065588	155.0
FKNFHEJG_01781	MER0003338	169.0
FKNFHEJG_01782	MER0005768	155.0
FKNFHEJG_01792	MER0002489	107.0
FKNFHEJG_01817	MER0037236	82.4
FKNFHEJG_01895	MER0001243	182.0
FKNFHEJG_01901	MER0003336	164.0
FKNFHEJG_01957	MER0036044	85.1
