Query	Hit	Score
MDHHJDEN_00027	MER0003380	72.8
MDHHJDEN_00045	MER0003380	138.0
MDHHJDEN_00070	MER0001313	43.9
MDHHJDEN_00079	MER0237414	74.7
MDHHJDEN_00080	MER0195774	129.0
MDHHJDEN_00142	MER0002565	133.0
MDHHJDEN_00143	MER0019096	64.7
MDHHJDEN_00196	MER0003514	129.0
MDHHJDEN_00241	MER0001289	69.7
MDHHJDEN_00260	MER0000474	227.0
MDHHJDEN_00321	MER0044357	85.5
MDHHJDEN_00376	MER1143079	137.0
MDHHJDEN_00399	MER0002959	130.0
MDHHJDEN_00440	MER0002007	274.0
MDHHJDEN_00464	MER0028047	186.0
MDHHJDEN_00473	MER0028934	54.3
MDHHJDEN_00482	MER0001289	66.2
MDHHJDEN_00502	MER0015475	59.3
MDHHJDEN_00545	MER0078640	226.0
MDHHJDEN_00551	MER0057728	114.0
MDHHJDEN_00560	MER0005900	142.0
MDHHJDEN_00567	MER0001322	70.1
MDHHJDEN_00572	MER0026494	128.0
MDHHJDEN_00609	MER0056525	250.0
MDHHJDEN_00619	MER0001284	70.9
MDHHJDEN_00700	MER0001602	126.0
MDHHJDEN_00768	MER0003850	181.0
MDHHJDEN_00824	MER0001202	47.0
MDHHJDEN_00849	MER0281397	86.3
MDHHJDEN_00928	MER0026545	114.0
MDHHJDEN_00940	MER0019280	110.0
MDHHJDEN_00951	MER0035036	47.0
MDHHJDEN_00952	MER0015458	52.4
MDHHJDEN_01011	MER0069741	65.5
MDHHJDEN_01021	MER0059846	161.0
MDHHJDEN_01032	MER0017123	168.0
MDHHJDEN_01033	MER0017123	136.0
MDHHJDEN_01034	MER0017123	114.0
MDHHJDEN_01091	MER0001421	422.0
MDHHJDEN_01095	MER0195376	85.9
MDHHJDEN_01096	MER0195376	48.9
MDHHJDEN_01101	MER0002746	106.0
MDHHJDEN_01105	MER0013471	56.6
MDHHJDEN_01153	MER0065588	164.0
MDHHJDEN_01170	MER0002959	73.6
MDHHJDEN_01190	MER0011583	142.0
MDHHJDEN_01198	MER0173063	186.0
MDHHJDEN_01210	MER0038141	150.0
MDHHJDEN_01219	MER0000410	352.0
MDHHJDEN_01257	MER0001244	222.0
MDHHJDEN_01345	MER0028025	142.0
MDHHJDEN_01369	MER0033186	197.0
MDHHJDEN_01387	MER0005139	68.2
MDHHJDEN_01396	MER0002251	215.0
MDHHJDEN_01401	MER0001009	48.9
MDHHJDEN_01402	MER0011175	47.8
MDHHJDEN_01421	MER0042827	110.0
MDHHJDEN_01453	MER0005764	61.2
MDHHJDEN_01455	MER0005767	74.7
MDHHJDEN_01482	MER0015472	79.3
MDHHJDEN_01521	MER0000485	229.0
MDHHJDEN_01542	MER0065554	249.0
MDHHJDEN_01546	MER0003336	174.0
MDHHJDEN_01564	MER0001185	48.9
MDHHJDEN_01566	MER0013829	177.0
MDHHJDEN_01595	MER0001978	462.0
MDHHJDEN_01653	MER0036027	63.5
MDHHJDEN_01676	MER0030934	43.9
MDHHJDEN_01708	MER0001283	424.0
MDHHJDEN_01713	MER0000589	52.4
MDHHJDEN_01729	MER0004090	119.0
MDHHJDEN_01747	MER0001290	72.0
MDHHJDEN_01770	MER0031618	87.4
MDHHJDEN_01771	MER0033259	43.9
MDHHJDEN_01786	MER0014418	170.0
MDHHJDEN_01790	MER0045886	172.0
MDHHJDEN_01795	MER0034582	124.0
MDHHJDEN_01857	MER0198917	316.0
MDHHJDEN_01866	MER0014188	66.6
MDHHJDEN_01916	MER0003817	45.8
MDHHJDEN_01920	MER0000443	224.0
MDHHJDEN_01978	MER0005244	121.0
MDHHJDEN_01988	MER0045094	152.0
MDHHJDEN_02005	MER0003906	56.2
MDHHJDEN_02020	MER0004146	95.5
MDHHJDEN_02041	MER0001423	317.0
MDHHJDEN_02046	MER0004035	89.7
MDHHJDEN_02050	MER0001295	172.0
MDHHJDEN_02055	MER0026494	249.0
MDHHJDEN_02077	MER0037236	91.3
MDHHJDEN_02082	MER0003339	116.0
MDHHJDEN_02089	MER0004468	87.4
MDHHJDEN_02166	MER0031610	154.0
MDHHJDEN_02202	MER0056525	238.0
MDHHJDEN_02288	MER0069741	109.0
MDHHJDEN_02297	MER0001243	197.0
MDHHJDEN_02325	MER0001161	488.0
MDHHJDEN_02334	MER0031618	151.0
MDHHJDEN_02339	MER0005837	50.1
MDHHJDEN_02393	MER0011781	55.8
MDHHJDEN_02426	MER0001425	115.0
MDHHJDEN_02449	MER0016191	125.0
MDHHJDEN_02490	MER0011464	110.0
MDHHJDEN_02509	MER0001244	179.0
MDHHJDEN_02510	MER0031614	67.0
MDHHJDEN_02513	MER0026262	120.0
MDHHJDEN_02514	MER0036053	77.0
MDHHJDEN_02528	MER0281397	48.5
MDHHJDEN_02530	MER0025086	127.0
MDHHJDEN_02565	MER0192051	57.0
MDHHJDEN_02594	MER0045479	84.0
MDHHJDEN_02621	MER0005694	302.0
MDHHJDEN_02646	MER0003338	151.0
MDHHJDEN_02654	MER0005767	128.0
MDHHJDEN_02659	MER0014135	235.0
MDHHJDEN_02664	MER0012158	193.0
MDHHJDEN_02684	MER0100667	57.0
