Query	Hit	Score
LJNPGJEK_00057	MER0491616	63.9
LJNPGJEK_00066	MER0000471	130.0
LJNPGJEK_00091	MER0069741	102.0
LJNPGJEK_00120	MER0026494	251.0
LJNPGJEK_00159	MER0001283	422.0
LJNPGJEK_00190	MER0004775	485.0
LJNPGJEK_00235	MER0031610	138.0
LJNPGJEK_00243	MER0001161	446.0
LJNPGJEK_00246	MER0001299	288.0
LJNPGJEK_00283	MER0038141	163.0
LJNPGJEK_00298	MER0034539	98.6
LJNPGJEK_00302	MER0034539	112.0
LJNPGJEK_00317	MER0005196	321.0
LJNPGJEK_00374	MER1143079	71.2
LJNPGJEK_00405	MER0056525	263.0
LJNPGJEK_00414	MER0002443	103.0
LJNPGJEK_00417	MER0015475	60.1
LJNPGJEK_00483	MER0004468	81.6
LJNPGJEK_00496	MER0000495	44.3
LJNPGJEK_00503	MER0016191	110.0
LJNPGJEK_00518	MER0026545	111.0
LJNPGJEK_00564	MER0002959	67.8
LJNPGJEK_00589	MER0002489	147.0
LJNPGJEK_00641	MER0005767	134.0
LJNPGJEK_00642	MER0195774	84.7
LJNPGJEK_00656	MER0002251	202.0
LJNPGJEK_00681	MER0000474	220.0
LJNPGJEK_00747	MER0437468	233.0
LJNPGJEK_00762	MER0014135	247.0
LJNPGJEK_00864	MER0013623	169.0
LJNPGJEK_00865	MER0003242	317.0
LJNPGJEK_00875	MER0004146	79.3
LJNPGJEK_00927	MER0039993	464.0
LJNPGJEK_00979	MER0004146	81.3
LJNPGJEK_00983	MER0000485	223.0
LJNPGJEK_00992	MER0000589	62.0
LJNPGJEK_00994	MER0002565	112.0
LJNPGJEK_00998	MER0492485	43.5
LJNPGJEK_01034	MER0028934	50.4
LJNPGJEK_01039	MER0014664	79.3
LJNPGJEK_01076	MER0003105	209.0
LJNPGJEK_01096	MER0015621	286.0
LJNPGJEK_01107	MER0001158	716.0
LJNPGJEK_01153	MER0001423	412.0
LJNPGJEK_01207	MER0018254	69.3
LJNPGJEK_01222	MER0492485	51.6
LJNPGJEK_01232	MER0012158	191.0
LJNPGJEK_01300	MER0004954	97.8
LJNPGJEK_01334	MER0044357	65.1
LJNPGJEK_01346	MER0002968	99.8
LJNPGJEK_01380	MER0200434	42.4
LJNPGJEK_01481	MER0000410	372.0
LJNPGJEK_01513	MER0001295	155.0
LJNPGJEK_01558	MER0036308	66.6
LJNPGJEK_01571	MER0001313	48.9
LJNPGJEK_01583	MER0002031	88.6
LJNPGJEK_01620	MER0005244	73.2
LJNPGJEK_01633	MER0015472	63.2
LJNPGJEK_01696	MER0095620	278.0
LJNPGJEK_01749	MER0005169	191.0
LJNPGJEK_01763	MER0045886	201.0
LJNPGJEK_01770	MER0002443	98.6
LJNPGJEK_01778	MER0195774	139.0
LJNPGJEK_01779	MER0237414	72.0
LJNPGJEK_01783	MER0015424	224.0
LJNPGJEK_01786	MER0001185	50.4
LJNPGJEK_01815	MER0011781	161.0
LJNPGJEK_01825	MER0044622	150.0
LJNPGJEK_01835	MER0001978	473.0
LJNPGJEK_01847	MER0060647	268.0
LJNPGJEK_01850	MER0000203	147.0
LJNPGJEK_01904	MER0034615	290.0
LJNPGJEK_01925	MER0192051	51.6
LJNPGJEK_01941	MER0217397	474.0
LJNPGJEK_01942	MER0195774	75.1
LJNPGJEK_01958	MER0034539	260.0
LJNPGJEK_02013	MER0005300	47.0
LJNPGJEK_02082	MER0001173	46.6
LJNPGJEK_02093	MER0015424	543.0
LJNPGJEK_02110	MER0034582	107.0
LJNPGJEK_02125	MER0001243	191.0
LJNPGJEK_02143	MER0000471	124.0
LJNPGJEK_02154	MER0056022	65.9
LJNPGJEK_02178	MER0016067	63.2
LJNPGJEK_02236	MER0014188	69.3
LJNPGJEK_02259	MER0001421	387.0
