Query	Hit	Score
PGLMAKHB_00002	MER0014188	72.4
PGLMAKHB_00040	MER0000589	64.3
PGLMAKHB_00045	MER0015632	51.6
PGLMAKHB_00046	MER0015473	60.1
PGLMAKHB_00099	MER0002968	51.2
PGLMAKHB_00102	MER0000410	363.0
PGLMAKHB_00149	MER0042827	117.0
PGLMAKHB_00174	MER0000488	58.2
PGLMAKHB_00351	MER0036054	46.6
PGLMAKHB_00363	MER0000320	56.6
PGLMAKHB_00377	MER0004925	323.0
PGLMAKHB_00421	MER0069741	73.2
PGLMAKHB_00450	MER0034582	118.0
PGLMAKHB_00532	MER0000474	226.0
PGLMAKHB_00537	MER0031610	143.0
PGLMAKHB_00559	MER0060647	229.0
PGLMAKHB_00596	MER0015475	62.8
PGLMAKHB_00611	MER0039993	465.0
PGLMAKHB_00627	MER0001161	489.0
PGLMAKHB_00644	MER0001236	239.0
PGLMAKHB_00665	MER0001284	70.1
PGLMAKHB_00669	MER0026494	235.0
PGLMAKHB_00692	MER0015234	46.6
PGLMAKHB_00711	MER0011806	58.9
PGLMAKHB_00745	MER0004466	42.0
PGLMAKHB_00749	MER0016191	108.0
PGLMAKHB_00762	MER0042581	60.8
PGLMAKHB_00848	MER0095620	291.0
PGLMAKHB_00849	MER0034615	327.0
PGLMAKHB_00866	MER0004775	483.0
PGLMAKHB_00868	MER0004775	498.0
PGLMAKHB_00896	MER0001313	48.1
PGLMAKHB_00915	MER0005300	50.8
PGLMAKHB_00956	MER0028025	153.0
PGLMAKHB_00971	MER0014333	181.0
PGLMAKHB_01021	MER0001009	52.8
PGLMAKHB_01022	MER0000332	114.0
PGLMAKHB_01072	MER0192051	58.5
PGLMAKHB_01112	MER0002746	81.6
PGLMAKHB_01113	MER0004469	70.9
PGLMAKHB_01134	MER0014135	235.0
PGLMAKHB_01140	MER0003327	205.0
PGLMAKHB_01173	MER0004196	120.0
PGLMAKHB_01183	MER0003380	158.0
PGLMAKHB_01211	MER0003242	301.0
PGLMAKHB_01212	MER0003242	72.4
PGLMAKHB_01273	MER0492485	113.0
PGLMAKHB_01335	MER0004321	205.0
PGLMAKHB_01359	MER0015424	149.0
PGLMAKHB_01406	MER0015621	300.0
PGLMAKHB_01418	MER0002251	201.0
PGLMAKHB_01441	MER0037236	86.3
PGLMAKHB_01467	MER0000576	97.1
PGLMAKHB_01471	MER0281397	63.5
PGLMAKHB_01482	MER0005767	134.0
PGLMAKHB_01510	MER0044357	62.8
PGLMAKHB_01537	MER0036053	65.5
PGLMAKHB_01547	MER0028047	215.0
PGLMAKHB_01559	MER0001295	172.0
PGLMAKHB_01563	MER0002443	94.4
PGLMAKHB_01570	MER0001423	313.0
PGLMAKHB_01582	MER0001158	522.0
PGLMAKHB_01583	MER0492485	89.4
PGLMAKHB_01593	MER0001243	187.0
PGLMAKHB_01601	MER0237414	62.8
PGLMAKHB_01602	MER0195774	126.0
PGLMAKHB_01684	MER0020029	76.3
PGLMAKHB_01688	MER0019881	105.0
PGLMAKHB_01767	MER0001299	281.0
PGLMAKHB_01773	MER0014366	505.0
PGLMAKHB_01787	MER0003423	49.3
PGLMAKHB_01823	MER0001421	413.0
PGLMAKHB_01851	MER0005149	87.8
PGLMAKHB_01941	MER0004090	139.0
PGLMAKHB_01968	MER0005169	181.0
PGLMAKHB_02004	MER0001283	419.0
PGLMAKHB_02006	MER0045886	179.0
PGLMAKHB_02012	MER0065554	246.0
PGLMAKHB_02021	MER0033259	70.5
PGLMAKHB_02146	MER0001026	170.0
PGLMAKHB_02158	MER0003850	169.0
PGLMAKHB_02200	MER0011900	48.1
PGLMAKHB_02220	MER0002959	95.1
PGLMAKHB_02317	MER0045094	137.0
PGLMAKHB_02331	MER0026545	124.0
PGLMAKHB_02334	MER0000485	241.0
PGLMAKHB_02341	MER0030932	46.6
PGLMAKHB_02358	MER0002489	122.0
PGLMAKHB_02362	MER0016067	52.0
PGLMAKHB_02375	MER0005196	330.0
PGLMAKHB_02404	MER0056525	253.0
PGLMAKHB_02407	MER0035041	56.2
PGLMAKHB_02421	MER0004035	97.4
PGLMAKHB_02451	MER0048181	65.9
PGLMAKHB_02487	MER0013471	54.7
PGLMAKHB_02519	MER0209507	44.7
PGLMAKHB_02521	MER0005767	68.9
PGLMAKHB_02542	MER0031431	87.0
PGLMAKHB_02658	MER0017401	77.4
PGLMAKHB_02739	MER0042387	88.2
PGLMAKHB_02793	MER0017401	80.5
PGLMAKHB_02799	MER0018254	43.9
PGLMAKHB_02873	MER0033186	210.0
PGLMAKHB_02897	MER0002968	95.5
PGLMAKHB_03124	MER0014721	160.0
PGLMAKHB_03154	MER0001284	75.5
PGLMAKHB_03161	MER1143079	108.0
PGLMAKHB_03174	MER0003065	51.2
PGLMAKHB_03179	MER0026213	45.1
PGLMAKHB_03223	MER0034615	69.7
