Query	Hit	Score
CPJNMNPH_00030	MER0033186	209.0
CPJNMNPH_00058	MER0025086	145.0
CPJNMNPH_00062	MER0027775	83.2
CPJNMNPH_00075	MER0001289	74.3
CPJNMNPH_00086	MER0003336	183.0
CPJNMNPH_00098	MER0001233	164.0
CPJNMNPH_00109	MER0001322	72.8
CPJNMNPH_00161	MER0005139	77.8
CPJNMNPH_00169	MER0002031	82.4
CPJNMNPH_00203	MER0004775	504.0
CPJNMNPH_00205	MER0195376	75.1
CPJNMNPH_00212	MER0014300	132.0
CPJNMNPH_00229	MER0069741	112.0
CPJNMNPH_00266	MER0002443	96.7
CPJNMNPH_00337	MER0034711	69.7
CPJNMNPH_00338	MER0011583	150.0
CPJNMNPH_00353	MER0001233	182.0
CPJNMNPH_00362	MER0073084	251.0
CPJNMNPH_00389	MER0019759	97.1
CPJNMNPH_00444	MER0002455	49.7
CPJNMNPH_00446	MER0026262	71.6
CPJNMNPH_00510	MER0014465	87.4
CPJNMNPH_00520	MER0000410	380.0
CPJNMNPH_00532	MER0168983	64.3
CPJNMNPH_00564	MER0065588	165.0
CPJNMNPH_00641	MER0000437	66.2
CPJNMNPH_00653	MER0005244	118.0
CPJNMNPH_00710	MER0045886	187.0
CPJNMNPH_00715	MER0065554	241.0
CPJNMNPH_00740	MER0472834	57.8
CPJNMNPH_00741	MER0472834	59.7
CPJNMNPH_00746	MER0209507	55.5
CPJNMNPH_00748	MER0005767	68.6
CPJNMNPH_00888	MER0214939	81.3
CPJNMNPH_00901	MER0034615	71.6
CPJNMNPH_00985	MER0004054	60.8
CPJNMNPH_01018	MER0001233	171.0
CPJNMNPH_01065	MER0031565	46.2
CPJNMNPH_01080	MER0001295	144.0
CPJNMNPH_01128	MER0028934	56.6
CPJNMNPH_01140	MER0061059	46.6
CPJNMNPH_01300	MER0001978	471.0
CPJNMNPH_01308	MER0056525	252.0
CPJNMNPH_01347	MER0000485	237.0
CPJNMNPH_01390	MER0026545	124.0
CPJNMNPH_01403	MER0069741	49.7
CPJNMNPH_01407	MER0015121	50.1
CPJNMNPH_01423	MER0019759	51.6
CPJNMNPH_01432	MER0028025	162.0
CPJNMNPH_01439	MER0013499	79.3
CPJNMNPH_01472	MER0001233	161.0
CPJNMNPH_01485	MER0195774	114.0
CPJNMNPH_01486	MER0039456	60.1
CPJNMNPH_01606	MER0059846	129.0
CPJNMNPH_01611	MER0015473	65.9
CPJNMNPH_01672	MER0014664	97.8
CPJNMNPH_01784	MER0031562	99.8
CPJNMNPH_01831	MER0015424	108.0
CPJNMNPH_01945	MER0195376	105.0
CPJNMNPH_01957	MER0003380	55.5
CPJNMNPH_02007	MER0013626	61.6
CPJNMNPH_02010	MER0035036	51.6
CPJNMNPH_02011	MER0015473	57.4
CPJNMNPH_02028	MER0002639	146.0
CPJNMNPH_02037	MER0035038	49.7
CPJNMNPH_02079	MER0004925	337.0
CPJNMNPH_02080	MER0073084	102.0
CPJNMNPH_02190	MER0078640	223.0
CPJNMNPH_02228	MER0015475	70.5
CPJNMNPH_02238	MER0039993	486.0
CPJNMNPH_02248	MER0001161	520.0
CPJNMNPH_02270	MER0001284	68.2
CPJNMNPH_02289	MER0492485	42.7
CPJNMNPH_02330	MER0048191	45.4
CPJNMNPH_02348	MER0031562	80.1
CPJNMNPH_02367	MER0004111	62.0
CPJNMNPH_02461	MER0001423	68.9
CPJNMNPH_02499	MER0002489	146.0
CPJNMNPH_02529	MER1143079	112.0
CPJNMNPH_02532	MER0004775	540.0
CPJNMNPH_02541	MER0042827	109.0
CPJNMNPH_02545	MER0002637	45.1
CPJNMNPH_02574	MER0047723	436.0
CPJNMNPH_02583	MER0001521	107.0
CPJNMNPH_02661	MER0031562	89.7
CPJNMNPH_02695	MER0045094	145.0
CPJNMNPH_02776	MER0003986	82.8
CPJNMNPH_02794	MER0011900	48.1
CPJNMNPH_02866	MER0056022	43.1
CPJNMNPH_02878	MER0031558	80.9
CPJNMNPH_02910	MER0013623	178.0
CPJNMNPH_02950	MER0195774	114.0
CPJNMNPH_03016	MER0031617	54.3
CPJNMNPH_03034	MER0037236	87.0
CPJNMNPH_03057	MER0011175	53.5
CPJNMNPH_03062	MER0002251	219.0
CPJNMNPH_03070	MER0001243	202.0
CPJNMNPH_03085	MER0013876	342.0
CPJNMNPH_03094	MER0492485	84.3
CPJNMNPH_03111	MER0036050	44.3
CPJNMNPH_03145	MER0001299	267.0
CPJNMNPH_03146	MER0045479	46.2
CPJNMNPH_03162	MER0000474	223.0
CPJNMNPH_03165	MER0031610	144.0
CPJNMNPH_03232	MER0001158	434.0
CPJNMNPH_03251	MER0472834	56.2
CPJNMNPH_03263	MER0237414	75.1
CPJNMNPH_03264	MER0195774	123.0
CPJNMNPH_03275	MER0036308	275.0
CPJNMNPH_03280	MER0034582	124.0
CPJNMNPH_03305	MER0034541	284.0
CPJNMNPH_03322	MER0031562	64.7
CPJNMNPH_03352	MER0044357	72.8
CPJNMNPH_03358	MER0001289	61.2
CPJNMNPH_03435	MER0001295	159.0
CPJNMNPH_03439	MER0002443	90.9
CPJNMNPH_03446	MER0001423	353.0
CPJNMNPH_03499	MER0011369	139.0
CPJNMNPH_03504	MER0015142	230.0
CPJNMNPH_03547	MER0000392	301.0
CPJNMNPH_03604	MER0492485	58.9
CPJNMNPH_03636	MER0004086	44.3
CPJNMNPH_03639	MER0016191	126.0
CPJNMNPH_03642	MER0281397	56.6
CPJNMNPH_03660	MER0897124	67.8
CPJNMNPH_03677	MER0011345	60.8
CPJNMNPH_03678	MER0002565	124.0
CPJNMNPH_03697	MER0095620	272.0
CPJNMNPH_03712	MER0011781	55.8
CPJNMNPH_03745	MER0014135	240.0
CPJNMNPH_03751	MER0003327	205.0
CPJNMNPH_03760	MER0264123	49.7
CPJNMNPH_03803	MER0003242	52.8
CPJNMNPH_03825	MER0011464	112.0
CPJNMNPH_03857	MER0004775	519.0
