Query	Hit	Score
JMLIDIGH_00026	MER0001244	204.0
JMLIDIGH_00031	MER0001295	159.0
JMLIDIGH_00044	MER0195376	89.7
JMLIDIGH_00083	MER0042827	106.0
JMLIDIGH_00096	MER0001284	70.1
JMLIDIGH_00112	MER0001920	182.0
JMLIDIGH_00132	MER0026262	125.0
JMLIDIGH_00256	MER0003336	171.0
JMLIDIGH_00261	MER0005768	149.0
JMLIDIGH_00262	MER0003338	167.0
JMLIDIGH_00341	MER0025086	87.0
JMLIDIGH_00357	MER0001297	126.0
JMLIDIGH_00389	MER0003280	72.0
JMLIDIGH_00390	MER0014065	68.2
JMLIDIGH_00409	MER0017069	154.0
JMLIDIGH_00419	MER0044581	71.2
JMLIDIGH_00421	MER0001244	176.0
JMLIDIGH_00435	MER0195774	122.0
JMLIDIGH_00436	MER0237414	72.0
JMLIDIGH_00452	MER0011781	46.2
JMLIDIGH_00458	MER0045479	55.1
JMLIDIGH_00473	MER0023251	110.0
JMLIDIGH_00486	MER0000392	311.0
JMLIDIGH_00512	MER0033213	46.2
JMLIDIGH_00529	MER0001289	70.5
JMLIDIGH_00539	MER0002565	127.0
JMLIDIGH_00540	MER0002003	60.8
JMLIDIGH_00543	MER0003514	128.0
JMLIDIGH_00560	MER0192051	58.5
JMLIDIGH_00577	MER0003380	85.1
JMLIDIGH_00637	MER0005300	42.7
JMLIDIGH_00664	MER0034541	240.0
JMLIDIGH_00726	MER0014188	69.7
JMLIDIGH_00780	MER0001158	388.0
JMLIDIGH_00804	MER0005244	129.0
JMLIDIGH_00857	MER0001421	426.0
JMLIDIGH_00859	MER0029657	47.8
JMLIDIGH_00877	MER0036308	268.0
JMLIDIGH_00946	MER0003850	176.0
JMLIDIGH_01020	MER0031551	73.9
JMLIDIGH_01053	MER0003280	82.0
JMLIDIGH_01090	MER0059846	171.0
JMLIDIGH_01134	MER0028025	155.0
JMLIDIGH_01137	MER0198917	327.0
JMLIDIGH_01150	MER0217243	63.2
JMLIDIGH_01190	MER0472834	67.4
JMLIDIGH_01202	MER0031565	78.6
JMLIDIGH_01253	MER0030932	110.0
JMLIDIGH_01254	MER0029657	61.6
JMLIDIGH_01256	MER0013450	194.0
JMLIDIGH_01257	MER0026262	133.0
JMLIDIGH_01286	MER0026494	235.0
JMLIDIGH_01287	MER0001284	91.7
JMLIDIGH_01289	MER0014140	52.4
JMLIDIGH_01293	MER0001350	147.0
JMLIDIGH_01336	MER0000474	178.0
JMLIDIGH_01364	MER0005767	126.0
JMLIDIGH_01420	MER0039993	511.0
JMLIDIGH_01445	MER0003380	129.0
JMLIDIGH_01465	MER0014135	236.0
JMLIDIGH_01467	MER0066178	44.7
JMLIDIGH_01473	MER0012158	201.0
JMLIDIGH_01478	MER0000576	91.3
JMLIDIGH_01493	MER0000436	92.8
JMLIDIGH_01517	MER0016191	128.0
JMLIDIGH_01538	MER0004775	524.0
JMLIDIGH_01564	MER0019759	94.7
JMLIDIGH_01565	MER0004480	84.7
JMLIDIGH_01592	MER0281397	65.5
JMLIDIGH_01594	MER0015424	144.0
JMLIDIGH_01643	MER0069741	103.0
JMLIDIGH_01693	MER0015462	56.2
JMLIDIGH_01715	MER0002455	122.0
JMLIDIGH_01722	MER0034960	53.1
JMLIDIGH_01726	MER0002007	288.0
JMLIDIGH_01731	MER0015166	103.0
JMLIDIGH_01758	MER0005139	74.3
JMLIDIGH_01759	MER0005139	77.4
JMLIDIGH_01786	MER0011900	69.7
JMLIDIGH_01810	MER0039993	499.0
JMLIDIGH_01854	MER0026262	129.0
JMLIDIGH_01967	MER0004085	75.5
JMLIDIGH_01974	MER0002251	219.0
JMLIDIGH_01978	MER0013458	51.6
JMLIDIGH_01979	MER0042387	102.0
JMLIDIGH_01983	MER0001243	194.0
JMLIDIGH_01986	MER0031611	45.4
JMLIDIGH_01990	MER0066178	53.9
JMLIDIGH_02034	MER0045886	174.0
JMLIDIGH_02039	MER0065554	262.0
JMLIDIGH_02044	MER0000313	86.7
JMLIDIGH_02160	MER0044357	81.3
JMLIDIGH_02194	MER0001313	51.2
JMLIDIGH_02201	MER0001266	101.0
JMLIDIGH_02215	MER0000474	220.0
JMLIDIGH_02220	MER0031610	160.0
JMLIDIGH_02330	MER0037236	80.9
JMLIDIGH_02334	MER0001295	166.0
JMLIDIGH_02338	MER0002443	92.0
JMLIDIGH_02343	MER0001423	338.0
JMLIDIGH_02380	MER0066182	69.3
JMLIDIGH_02396	MER0031431	61.2
JMLIDIGH_02458	MER0002968	50.1
JMLIDIGH_02462	MER0002489	137.0
JMLIDIGH_02463	MER0031432	52.4
JMLIDIGH_02466	MER0002489	112.0
JMLIDIGH_02468	MER0011785	48.5
JMLIDIGH_02475	MER0187003	42.4
JMLIDIGH_02477	MER0002489	119.0
JMLIDIGH_02539	MER0065588	173.0
JMLIDIGH_02550	MER0195774	80.9
JMLIDIGH_02577	MER0034539	83.6
JMLIDIGH_02580	MER0034539	113.0
JMLIDIGH_02624	MER0056047	52.4
JMLIDIGH_02636	MER0015121	55.8
JMLIDIGH_02659	MER0069741	61.6
JMLIDIGH_02687	MER0001185	50.8
JMLIDIGH_02689	MER0005169	176.0
JMLIDIGH_02692	MER0057728	108.0
JMLIDIGH_02775	MER0095620	242.0
JMLIDIGH_02814	MER0033186	207.0
JMLIDIGH_02829	MER0000410	363.0
JMLIDIGH_02855	MER0209507	43.1
JMLIDIGH_02857	MER0005767	70.5
JMLIDIGH_02860	MER0073084	89.4
JMLIDIGH_02890	MER0026545	125.0
JMLIDIGH_02898	MER0000485	240.0
