Query	Hit	Score
CIEHILLM_00032	MER0065554	245.0
CIEHILLM_00036	MER0045886	177.0
CIEHILLM_00075	MER0056525	264.0
CIEHILLM_00085	MER0001521	100.0
CIEHILLM_00145	MER0002007	266.0
CIEHILLM_00156	MER0073084	116.0
CIEHILLM_00173	MER0005767	107.0
CIEHILLM_00182	MER0004925	333.0
CIEHILLM_00193	MER0011440	52.0
CIEHILLM_00211	MER0026545	124.0
CIEHILLM_00214	MER0000485	233.0
CIEHILLM_00246	MER0015415	42.7
CIEHILLM_00273	MER0015121	51.6
CIEHILLM_00344	MER1143079	169.0
CIEHILLM_00383	MER0001495	47.0
CIEHILLM_00391	MER0002655	169.0
CIEHILLM_00423	MER0003339	120.0
CIEHILLM_00460	MER0044357	71.6
CIEHILLM_00475	MER0005900	149.0
CIEHILLM_00493	MER0001295	153.0
CIEHILLM_00497	MER0002443	87.0
CIEHILLM_00502	MER0001423	355.0
CIEHILLM_00541	MER0001158	530.0
CIEHILLM_00579	MER0000589	62.0
CIEHILLM_00582	MER0035036	48.5
CIEHILLM_00583	MER0015473	62.0
CIEHILLM_00592	MER0034539	111.0
CIEHILLM_00606	MER0036115	51.2
CIEHILLM_00609	MER0031614	70.1
CIEHILLM_00641	MER0034539	148.0
CIEHILLM_00644	MER0034539	275.0
CIEHILLM_00661	MER0026262	108.0
CIEHILLM_00702	MER0492485	85.9
CIEHILLM_00717	MER0003850	173.0
CIEHILLM_00726	MER0005244	129.0
CIEHILLM_00736	MER0045094	147.0
CIEHILLM_00795	MER0026262	102.0
CIEHILLM_00811	MER0000410	367.0
CIEHILLM_00816	MER0001295	139.0
CIEHILLM_00856	MER0026494	232.0
CIEHILLM_00901	MER0004775	499.0
CIEHILLM_00909	MER0000392	300.0
CIEHILLM_00928	MER0492485	67.0
CIEHILLM_00983	MER0003327	201.0
CIEHILLM_00989	MER0014135	242.0
CIEHILLM_01024	MER0011464	118.0
CIEHILLM_01029	MER0004775	514.0
CIEHILLM_01042	MER0003242	57.4
CIEHILLM_01044	MER0003242	305.0
CIEHILLM_01076	MER0003413	126.0
CIEHILLM_01100	MER0192051	60.5
CIEHILLM_01167	MER0000332	112.0
CIEHILLM_01180	MER0005300	42.4
CIEHILLM_01189	MER0004469	65.9
CIEHILLM_01207	MER0281397	44.7
CIEHILLM_01218	MER0002565	112.0
CIEHILLM_01219	MER0002003	60.5
CIEHILLM_01228	MER0016191	126.0
CIEHILLM_01253	MER0031431	57.0
CIEHILLM_01268	MER0039263	112.0
CIEHILLM_01271	MER0001313	41.6
CIEHILLM_01281	MER0003380	140.0
CIEHILLM_01299	MER0004101	57.4
CIEHILLM_01308	MER0027775	93.2
CIEHILLM_01312	MER0025086	146.0
CIEHILLM_01313	MER0025086	137.0
CIEHILLM_01328	MER0004090	137.0
CIEHILLM_01342	MER0028025	156.0
CIEHILLM_01365	MER0011583	141.0
CIEHILLM_01374	MER0014140	48.1
CIEHILLM_01408	MER0000459	123.0
CIEHILLM_01412	MER0002443	93.6
CIEHILLM_01444	MER0015424	179.0
CIEHILLM_01498	MER0069741	108.0
CIEHILLM_01513	MER0004090	97.8
CIEHILLM_01517	MER0061102	46.2
CIEHILLM_01526	MER0004090	148.0
CIEHILLM_01579	MER0037236	100.0
CIEHILLM_01594	MER0001009	50.4
CIEHILLM_01600	MER0002251	202.0
CIEHILLM_01614	MER0001243	196.0
CIEHILLM_01620	MER0014333	186.0
CIEHILLM_01639	MER0039993	483.0
CIEHILLM_01649	MER0001299	283.0
CIEHILLM_01656	MER0000474	218.0
