Query	Hit	Score
GMKJACAI_00020	MER0026262	119.0
GMKJACAI_00021	MER0001289	62.0
GMKJACAI_00079	MER0042827	110.0
GMKJACAI_00092	MER0001284	72.0
GMKJACAI_00093	MER0168983	61.2
GMKJACAI_00100	MER0005900	120.0
GMKJACAI_00105	MER0002959	80.5
GMKJACAI_00108	MER0001920	139.0
GMKJACAI_00180	MER0011781	57.0
GMKJACAI_00214	MER0000392	299.0
GMKJACAI_00222	MER0036036	47.4
GMKJACAI_00239	MER0011258	46.2
GMKJACAI_00266	MER0001290	72.4
GMKJACAI_00278	MER0002565	128.0
GMKJACAI_00279	MER0001009	62.8
GMKJACAI_00281	MER0001297	124.0
GMKJACAI_00293	MER0001322	77.8
GMKJACAI_00332	MER0020159	123.0
GMKJACAI_00343	MER0030934	211.0
GMKJACAI_00376	MER0001244	150.0
GMKJACAI_00377	MER0002746	95.5
GMKJACAI_00387	MER0001978	288.0
GMKJACAI_00397	MER0005900	53.1
GMKJACAI_00403	MER0005925	174.0
GMKJACAI_00424	MER0002007	293.0
GMKJACAI_00429	MER0015166	102.0
GMKJACAI_00435	MER0026262	116.0
GMKJACAI_00456	MER0003339	133.0
GMKJACAI_00460	MER0005900	47.0
GMKJACAI_00489	MER0069741	94.0
GMKJACAI_00520	MER0001978	458.0
GMKJACAI_00532	MER0001313	68.6
GMKJACAI_00618	MER0014664	77.0
GMKJACAI_00633	MER0016191	130.0
GMKJACAI_00689	MER0004090	134.0
GMKJACAI_00711	MER0200434	42.0
GMKJACAI_00731	MER0000589	59.7
GMKJACAI_00735	MER0035036	45.4
GMKJACAI_00736	MER0015458	58.2
GMKJACAI_00748	MER0001283	429.0
GMKJACAI_00752	MER0003339	149.0
GMKJACAI_00765	MER0173063	173.0
GMKJACAI_00786	MER0069741	64.3
GMKJACAI_00809	MER0005900	50.4
GMKJACAI_00811	MER0217243	60.1
GMKJACAI_00882	MER0044581	84.0
GMKJACAI_00889	MER0004466	151.0
GMKJACAI_00979	MER0026494	234.0
GMKJACAI_01024	MER0014137	48.5
GMKJACAI_01030	MER0033186	155.0
GMKJACAI_01105	MER0003798	94.7
GMKJACAI_01144	MER0037236	73.6
GMKJACAI_01209	MER0059846	155.0
GMKJACAI_01228	MER0001313	43.5
GMKJACAI_01234	MER0003380	140.0
GMKJACAI_01253	MER0069741	52.4
GMKJACAI_01264	MER0005900	191.0
GMKJACAI_01322	MER0014188	55.1
GMKJACAI_01331	MER0001244	187.0
GMKJACAI_01362	MER0005767	118.0
GMKJACAI_01401	MER0006198	127.0
GMKJACAI_01405	MER0013425	87.0
GMKJACAI_01444	MER0005160	140.0
GMKJACAI_01458	MER0011583	146.0
GMKJACAI_01480	MER0013471	55.5
GMKJACAI_01506	MER0065588	187.0
GMKJACAI_01567	MER0369336	52.8
GMKJACAI_01572	MER0195774	142.0
GMKJACAI_01573	MER0237414	89.7
GMKJACAI_01583	MER0005900	142.0
GMKJACAI_01601	MER0004923	132.0
GMKJACAI_01603	MER0281397	60.1
GMKJACAI_01605	MER0002601	122.0
GMKJACAI_01616	MER0001289	50.1
GMKJACAI_01618	MER0002161	85.5
GMKJACAI_01640	MER0004231	52.0
GMKJACAI_01643	MER0031570	58.5
GMKJACAI_01648	MER0004909	50.4
GMKJACAI_01661	MER0026262	124.0
GMKJACAI_01698	MER0006204	144.0
GMKJACAI_01715	MER0006204	119.0
GMKJACAI_01776	MER0026469	184.0
GMKJACAI_01777	MER0015691	78.6
GMKJACAI_01786	MER0011464	108.0
GMKJACAI_01836	MER0015121	51.2
GMKJACAI_01839	MER0281397	51.2
GMKJACAI_01856	MER0006319	201.0
GMKJACAI_01894	MER0013623	178.0
GMKJACAI_01932	MER0069741	85.1
GMKJACAI_01964	MER0003380	103.0
GMKJACAI_01970	MER0001244	189.0
GMKJACAI_01991	MER0492485	101.0
GMKJACAI_02007	MER0167712	100.0
GMKJACAI_02015	MER0000472	57.8
GMKJACAI_02029	MER0017193	247.0
GMKJACAI_02039	MER0030244	47.4
GMKJACAI_02045	MER0036076	47.0
GMKJACAI_02065	MER0004154	102.0
GMKJACAI_02066	MER0026262	120.0
GMKJACAI_02080	MER0014135	235.0
GMKJACAI_02087	MER0012158	199.0
GMKJACAI_02096	MER0073084	187.0
GMKJACAI_02139	MER0026262	93.2
GMKJACAI_02140	MER0001425	43.5
GMKJACAI_02144	MER0026262	151.0
