Query	Hit	Score
CJOJNBKK_00015	MER0069741	66.2
CJOJNBKK_00030	MER0026545	131.0
CJOJNBKK_00036	MER0000485	241.0
CJOJNBKK_00039	MER0014418	155.0
CJOJNBKK_00042	MER0017009	103.0
CJOJNBKK_00075	MER0001322	72.0
CJOJNBKK_00127	MER0001289	62.8
CJOJNBKK_00144	MER0078640	230.0
CJOJNBKK_00181	MER0056047	41.2
CJOJNBKK_00205	MER0472834	64.7
CJOJNBKK_00207	MER0002007	165.0
CJOJNBKK_00263	MER0000310	65.5
CJOJNBKK_00302	MER0012158	194.0
CJOJNBKK_00309	MER0014135	248.0
CJOJNBKK_00310	MER0025070	68.9
CJOJNBKK_00329	MER0001244	195.0
CJOJNBKK_00333	MER0011785	56.2
CJOJNBKK_00360	MER0003380	131.0
CJOJNBKK_00374	MER0001313	42.7
CJOJNBKK_00381	MER0004466	43.5
CJOJNBKK_00382	MER0011462	106.0
CJOJNBKK_00384	MER0004775	506.0
CJOJNBKK_00398	MER0897124	64.7
CJOJNBKK_00439	MER0281397	67.0
CJOJNBKK_00441	MER0015424	143.0
CJOJNBKK_00444	MER0000459	47.8
CJOJNBKK_00459	MER0015424	96.7
CJOJNBKK_00460	MER0005300	48.5
CJOJNBKK_00505	MER0003380	75.9
CJOJNBKK_00517	MER0192051	57.4
CJOJNBKK_00533	MER0003514	123.0
CJOJNBKK_00535	MER0011345	61.6
CJOJNBKK_00536	MER0000332	120.0
CJOJNBKK_00559	MER0000392	313.0
CJOJNBKK_00587	MER0011781	62.4
CJOJNBKK_00605	MER0034541	285.0
CJOJNBKK_00607	MER0003338	172.0
CJOJNBKK_00675	MER0217243	46.6
CJOJNBKK_00692	MER0004146	72.8
CJOJNBKK_00705	MER0054461	98.2
CJOJNBKK_00781	MER0001421	416.0
CJOJNBKK_00820	MER0069741	115.0
CJOJNBKK_00892	MER0001295	153.0
CJOJNBKK_00896	MER0004035	90.9
CJOJNBKK_00900	MER0001423	328.0
CJOJNBKK_00948	MER0100667	67.4
CJOJNBKK_00960	MER0005925	189.0
CJOJNBKK_00982	MER0217243	64.3
CJOJNBKK_00993	MER0000474	190.0
CJOJNBKK_01030	MER0195666	44.7
CJOJNBKK_01044	MER0472834	60.1
CJOJNBKK_01049	MER0013541	44.3
CJOJNBKK_01051	MER0014140	47.4
CJOJNBKK_01055	MER0026494	232.0
CJOJNBKK_01096	MER0015475	79.7
CJOJNBKK_01115	MER0006087	481.0
CJOJNBKK_01135	MER0034582	84.0
CJOJNBKK_01213	MER0031234	63.2
CJOJNBKK_01253	MER0056047	44.3
CJOJNBKK_01261	MER0003514	124.0
CJOJNBKK_01307	MER0005767	120.0
CJOJNBKK_01310	MER0002217	45.4
CJOJNBKK_01343	MER0281397	75.1
CJOJNBKK_01402	MER0015472	73.2
CJOJNBKK_01408	MER0001978	480.0
CJOJNBKK_01415	MER0034539	259.0
CJOJNBKK_01422	MER0095620	289.0
CJOJNBKK_01474	MER0195774	129.0
CJOJNBKK_01482	MER0002031	87.8
CJOJNBKK_01510	MER0013829	172.0
CJOJNBKK_01512	MER0026494	247.0
CJOJNBKK_01521	MER0001423	134.0
CJOJNBKK_01564	MER0044357	83.2
CJOJNBKK_01604	MER0005900	172.0
CJOJNBKK_01631	MER0000474	222.0
CJOJNBKK_01636	MER0031610	145.0
CJOJNBKK_01743	MER0003336	179.0
CJOJNBKK_01809	MER0005139	69.7
CJOJNBKK_01812	MER0033186	195.0
CJOJNBKK_01831	MER0000589	63.5
CJOJNBKK_01834	MER0048181	62.0
CJOJNBKK_01835	MER0015473	55.1
CJOJNBKK_01848	MER0047723	409.0
CJOJNBKK_01850	MER0001495	47.8
CJOJNBKK_01853	MER0013541	49.7
CJOJNBKK_01877	MER0066178	44.7
CJOJNBKK_01880	MER0005767	55.5
CJOJNBKK_01899	MER0017256	90.9
CJOJNBKK_01900	MER0017250	92.8
CJOJNBKK_01909	MER0033227	159.0
CJOJNBKK_01914	MER0013471	50.1
CJOJNBKK_01917	MER0002455	132.0
CJOJNBKK_01946	MER0065588	172.0
CJOJNBKK_01966	MER0027775	69.7
CJOJNBKK_01987	MER0006319	196.0
CJOJNBKK_01996	MER0000569	70.1
CJOJNBKK_02043	MER0004090	139.0
CJOJNBKK_02082	MER0000410	392.0
CJOJNBKK_02156	MER0195376	86.3
CJOJNBKK_02186	MER0042827	115.0
CJOJNBKK_02189	MER0001212	128.0
CJOJNBKK_02199	MER0003376	62.4
CJOJNBKK_02200	MER0001284	73.2
CJOJNBKK_02201	MER0168983	64.3
CJOJNBKK_02210	MER0036038	95.9
CJOJNBKK_02215	MER0005900	49.3
CJOJNBKK_02256	MER0001400	275.0
CJOJNBKK_02267	MER0017193	270.0
CJOJNBKK_02270	MER0033237	55.1
CJOJNBKK_02273	MER0002007	283.0
CJOJNBKK_02274	MER0002007	291.0
CJOJNBKK_02277	MER0019759	98.6
CJOJNBKK_02299	MER0004682	65.1
CJOJNBKK_02310	MER0011583	141.0
CJOJNBKK_02332	MER0043126	48.9
CJOJNBKK_02336	MER0002635	173.0
