Query	Hit	Score
NLIMONIG_00003	MER0387040	54.3
NLIMONIG_00009	MER0001161	479.0
NLIMONIG_00010	MER0001284	205.0
NLIMONIG_00032	MER0034582	110.0
NLIMONIG_00059	MER0001366	43.9
NLIMONIG_00116	MER0013541	49.7
NLIMONIG_00201	MER0034615	76.6
NLIMONIG_00210	MER0014721	63.9
NLIMONIG_00220	MER0000474	187.0
NLIMONIG_00247	MER0005767	120.0
NLIMONIG_00301	MER0003380	77.4
NLIMONIG_00302	MER0014135	234.0
NLIMONIG_00311	MER0012158	201.0
NLIMONIG_00377	MER0000310	60.5
NLIMONIG_00422	MER0014366	490.0
NLIMONIG_00423	MER0001158	700.0
NLIMONIG_00494	MER0015166	98.2
NLIMONIG_00506	MER0031570	49.3
NLIMONIG_00529	MER0033186	204.0
NLIMONIG_00533	MER0005139	78.6
NLIMONIG_00559	MER0000589	58.2
NLIMONIG_00708	MER0002299	57.8
NLIMONIG_00777	MER0001400	281.0
NLIMONIG_00787	MER0003359	45.1
NLIMONIG_00788	MER0195774	130.0
NLIMONIG_00818	MER0000576	66.6
NLIMONIG_00837	MER0095620	268.0
NLIMONIG_00842	MER0034539	258.0
NLIMONIG_00851	MER0001978	496.0
NLIMONIG_00857	MER0015472	73.6
NLIMONIG_00892	MER0492485	81.3
NLIMONIG_00910	MER0005169	176.0
NLIMONIG_00918	MER0017248	49.7
NLIMONIG_00979	MER0005244	112.0
NLIMONIG_00995	MER0028047	205.0
NLIMONIG_01052	MER0056525	261.0
NLIMONIG_01092	MER0001009	50.8
NLIMONIG_01096	MER0002251	217.0
NLIMONIG_01098	MER0005742	49.7
NLIMONIG_01103	MER0001243	200.0
NLIMONIG_01107	MER0015424	149.0
NLIMONIG_01146	MER0217243	43.5
NLIMONIG_01171	MER0001295	161.0
NLIMONIG_01201	MER0001421	428.0
NLIMONIG_01248	MER0026262	107.0
NLIMONIG_01277	MER0003380	139.0
NLIMONIG_01305	MER0017177	71.2
NLIMONIG_01307	MER0001244	186.0
NLIMONIG_01401	MER0003336	181.0
NLIMONIG_01407	MER0005768	155.0
NLIMONIG_01408	MER0003338	174.0
NLIMONIG_01421	MER0003376	50.1
NLIMONIG_01456	MER0001400	180.0
NLIMONIG_01477	MER0001425	127.0
NLIMONIG_01493	MER0005300	55.5
NLIMONIG_01494	MER0015424	102.0
NLIMONIG_01514	MER0029719	226.0
NLIMONIG_01517	MER0281397	68.2
NLIMONIG_01524	MER0036075	73.6
NLIMONIG_01597	MER0002635	173.0
NLIMONIG_01603	MER0047723	433.0
NLIMONIG_01618	MER0030047	54.3
NLIMONIG_01619	MER0048181	51.6
NLIMONIG_01693	MER0195376	81.3
NLIMONIG_01735	MER0036038	71.6
NLIMONIG_01738	MER0001920	182.0
NLIMONIG_01744	MER0168983	67.4
NLIMONIG_01745	MER0001284	67.8
NLIMONIG_01755	MER0042827	108.0
NLIMONIG_01790	MER0000410	398.0
NLIMONIG_01808	MER0209507	46.2
NLIMONIG_01811	MER0005767	66.2
NLIMONIG_01870	MER0027775	73.2
NLIMONIG_01892	MER0492485	88.6
NLIMONIG_01921	MER0001322	71.6
NLIMONIG_01943	MER0035017	130.0
NLIMONIG_01995	MER0065588	173.0
NLIMONIG_02025	MER0002455	121.0
NLIMONIG_02029	MER0013471	51.2
NLIMONIG_02036	MER0000485	243.0
NLIMONIG_02039	MER0026545	114.0
NLIMONIG_02052	MER0069741	66.2
NLIMONIG_02080	MER0001400	253.0
NLIMONIG_02082	MER0019280	100.0
NLIMONIG_02086	MER0065554	255.0
NLIMONIG_02091	MER0045886	180.0
NLIMONIG_02141	MER0059846	159.0
NLIMONIG_02146	MER0005694	311.0
NLIMONIG_02165	MER0036038	79.3
NLIMONIG_02172	MER0011806	55.8
NLIMONIG_02195	MER0034541	278.0
NLIMONIG_02197	MER0003338	165.0
NLIMONIG_02249	MER0002565	125.0
NLIMONIG_02250	MER0002755	61.6
NLIMONIG_02253	MER0003514	126.0
NLIMONIG_02270	MER0192051	62.8
NLIMONIG_02282	MER0069741	80.5
NLIMONIG_02350	MER0016191	131.0
NLIMONIG_02356	MER0003242	325.0
NLIMONIG_02364	MER0029965	100.0
NLIMONIG_02366	MER0004775	514.0
NLIMONIG_02375	MER0004480	65.1
NLIMONIG_02376	MER0001009	100.0
NLIMONIG_02396	MER0000443	222.0
NLIMONIG_02419	MER0003850	166.0
NLIMONIG_02548	MER0034615	338.0
NLIMONIG_02566	MER0004925	323.0
NLIMONIG_02666	MER0045094	150.0
NLIMONIG_02686	MER0000437	169.0
NLIMONIG_02725	MER0026494	239.0
NLIMONIG_02730	MER0014140	52.8
NLIMONIG_02731	MER0019096	54.7
NLIMONIG_02803	MER0001290	69.7
NLIMONIG_02817	MER0000474	221.0
NLIMONIG_02822	MER0031610	156.0
NLIMONIG_02839	MER0217243	72.8
NLIMONIG_02901	MER0036617	43.5
NLIMONIG_02945	MER0069741	107.0
NLIMONIG_02975	MER0054461	105.0
NLIMONIG_02988	MER0037236	85.5
NLIMONIG_03013	MER0015475	80.5
NLIMONIG_03050	MER0078640	235.0
NLIMONIG_03054	MER0001423	320.0
NLIMONIG_03059	MER0004035	92.8
NLIMONIG_03066	MER0039993	498.0
NLIMONIG_03085	MER0061059	43.9
