Query	Hit	Score
NOCFLIOP_00012	MER0001423	352.0
NOCFLIOP_00019	MER0004035	92.8
NOCFLIOP_00023	MER0001295	156.0
NOCFLIOP_00080	MER0044357	76.6
NOCFLIOP_00121	MER0034541	260.0
NOCFLIOP_00131	MER0237414	65.5
NOCFLIOP_00132	MER0195774	123.0
NOCFLIOP_00141	MER0036308	270.0
NOCFLIOP_00146	MER0034582	123.0
NOCFLIOP_00149	MER0017009	107.0
NOCFLIOP_00156	MER0002036	83.2
NOCFLIOP_00203	MER0001158	464.0
NOCFLIOP_00244	MER0036053	45.4
NOCFLIOP_00288	MER0031610	147.0
NOCFLIOP_00292	MER0000474	222.0
NOCFLIOP_00305	MER0001299	267.0
NOCFLIOP_00324	MER0492485	92.0
NOCFLIOP_00361	MER0033186	199.0
NOCFLIOP_00391	MER0025086	127.0
NOCFLIOP_00392	MER0025086	135.0
NOCFLIOP_00396	MER0027775	80.1
NOCFLIOP_00418	MER0000439	78.2
NOCFLIOP_00421	MER0036114	46.2
NOCFLIOP_00452	MER0014188	74.3
NOCFLIOP_00459	MER0002084	89.7
NOCFLIOP_00495	MER0002161	71.6
NOCFLIOP_00496	MER0005768	99.4
NOCFLIOP_00497	MER0006198	147.0
NOCFLIOP_00500	MER0005139	80.1
NOCFLIOP_00533	MER0017069	101.0
NOCFLIOP_00559	MER0002637	45.4
NOCFLIOP_00563	MER0042827	109.0
NOCFLIOP_00697	MER0195376	96.3
NOCFLIOP_00730	MER0003380	55.1
NOCFLIOP_00798	MER0000589	65.1
NOCFLIOP_00802	MER0035036	47.8
NOCFLIOP_00803	MER0015473	58.5
NOCFLIOP_00811	MER0015630	105.0
NOCFLIOP_00819	MER0002639	147.0
NOCFLIOP_00826	MER0035038	51.2
NOCFLIOP_00855	MER0004925	333.0
NOCFLIOP_00872	MER0001244	209.0
NOCFLIOP_00952	MER0060647	221.0
NOCFLIOP_00990	MER0015475	73.2
NOCFLIOP_00999	MER0039993	492.0
NOCFLIOP_01010	MER0001161	516.0
NOCFLIOP_01026	MER0014664	70.1
NOCFLIOP_01040	MER0001284	69.3
NOCFLIOP_01061	MER0026262	88.6
NOCFLIOP_01064	MER0059675	123.0
NOCFLIOP_01067	MER0011900	50.1
NOCFLIOP_01093	MER0192051	56.6
NOCFLIOP_01217	MER0011781	56.2
NOCFLIOP_01242	MER0095620	281.0
NOCFLIOP_01253	MER0026262	108.0
NOCFLIOP_01256	MER0004469	68.2
NOCFLIOP_01272	MER0281397	52.0
NOCFLIOP_01285	MER0002565	124.0
NOCFLIOP_01286	MER0036308	58.5
NOCFLIOP_01294	MER0016191	122.0
NOCFLIOP_01387	MER0168983	62.8
NOCFLIOP_01392	MER0065588	168.0
NOCFLIOP_01411	MER0491616	147.0
NOCFLIOP_01462	MER0004146	63.2
NOCFLIOP_01499	MER0002746	92.8
NOCFLIOP_01525	MER0100667	62.0
NOCFLIOP_01576	MER0198917	318.0
NOCFLIOP_01584	MER0066178	48.9
NOCFLIOP_01588	MER0036053	62.8
NOCFLIOP_01603	MER0011907	87.0
NOCFLIOP_01613	MER0017193	214.0
