Query	Hit	Score
CKHEEBGM_00007	MER0002251	195.0
CKHEEBGM_00010	MER0001009	50.1
CKHEEBGM_00037	MER0026262	97.1
CKHEEBGM_00039	MER0005244	127.0
CKHEEBGM_00089	MER0013623	181.0
CKHEEBGM_00091	MER0004035	93.2
CKHEEBGM_00094	MER0036115	54.7
CKHEEBGM_00116	MER0030932	71.2
CKHEEBGM_00183	MER0060647	223.0
CKHEEBGM_00219	MER0015475	62.8
CKHEEBGM_00226	MER0039993	501.0
CKHEEBGM_00235	MER0001161	522.0
CKHEEBGM_00259	MER0034582	121.0
CKHEEBGM_00281	MER1143079	131.0
CKHEEBGM_00289	MER0015121	57.4
CKHEEBGM_00308	MER0048181	72.4
CKHEEBGM_00316	MER0000410	368.0
CKHEEBGM_00332	MER0003413	56.2
CKHEEBGM_00337	MER0195774	66.6
CKHEEBGM_00353	MER0025086	97.4
CKHEEBGM_00356	MER0003380	141.0
CKHEEBGM_00390	MER0011781	58.5
CKHEEBGM_00418	MER0208880	43.5
CKHEEBGM_00476	MER0192051	58.5
CKHEEBGM_00486	MER0001400	157.0
CKHEEBGM_00488	MER0001400	154.0
CKHEEBGM_00507	MER0005169	175.0
CKHEEBGM_00523	MER0005767	80.1
CKHEEBGM_00525	MER0209507	46.6
CKHEEBGM_00539	MER0013976	74.7
CKHEEBGM_00540	MER0005768	122.0
CKHEEBGM_00542	MER0005196	301.0
CKHEEBGM_00556	MER0013626	58.9
CKHEEBGM_00572	MER0069741	68.6
CKHEEBGM_00577	MER0035036	55.8
CKHEEBGM_00611	MER0044357	79.3
CKHEEBGM_00620	MER0026552	53.1
CKHEEBGM_00630	MER0073084	97.8
CKHEEBGM_00676	MER0065588	177.0
CKHEEBGM_00722	MER0168983	65.5
CKHEEBGM_00724	MER0028934	57.0
CKHEEBGM_00726	MER0001012	90.1
CKHEEBGM_00742	MER0002084	84.7
CKHEEBGM_00746	MER0013876	352.0
CKHEEBGM_00820	MER0034541	278.0
CKHEEBGM_00841	MER0003339	119.0
CKHEEBGM_00861	MER0042827	111.0
CKHEEBGM_00924	MER0004090	128.0
CKHEEBGM_00930	MER0031431	60.8
CKHEEBGM_00935	MER0001322	72.0
CKHEEBGM_00983	MER0031610	156.0
CKHEEBGM_00986	MER0000474	218.0
CKHEEBGM_01005	MER0037236	93.2
CKHEEBGM_01073	MER0034539	122.0
CKHEEBGM_01133	MER0069741	113.0
CKHEEBGM_01146	MER0047723	420.0
CKHEEBGM_01156	MER0001421	428.0
CKHEEBGM_01175	MER0437468	252.0
CKHEEBGM_01180	MER0045886	173.0
CKHEEBGM_01186	MER0019759	54.3
CKHEEBGM_01191	MER0001158	649.0
CKHEEBGM_01198	MER0014664	79.7
CKHEEBGM_01296	MER0033186	198.0
CKHEEBGM_01299	MER0002084	348.0
CKHEEBGM_01300	MER0016185	103.0
CKHEEBGM_01342	MER0014366	496.0
CKHEEBGM_01351	MER0000576	75.5
CKHEEBGM_01360	MER0001299	283.0
CKHEEBGM_01381	MER0001243	198.0
CKHEEBGM_01421	MER0001297	119.0
CKHEEBGM_01471	MER0001009	72.0
CKHEEBGM_01472	MER0028365	113.0
CKHEEBGM_01479	MER0281397	44.7
CKHEEBGM_01500	MER0095620	289.0
CKHEEBGM_01501	MER0034615	327.0
CKHEEBGM_01516	MER0036115	43.5
CKHEEBGM_01524	MER0003514	129.0
CKHEEBGM_01530	MER0001423	350.0
CKHEEBGM_01536	MER0001295	162.0
CKHEEBGM_01660	MER0017033	57.0
CKHEEBGM_01673	MER0034539	147.0
CKHEEBGM_01687	MER0044622	162.0
CKHEEBGM_01777	MER0042581	215.0
CKHEEBGM_01823	MER0003242	55.5
CKHEEBGM_01859	MER0016191	120.0
CKHEEBGM_01882	MER0004469	71.2
CKHEEBGM_01883	MER0011440	75.1
CKHEEBGM_01887	MER0004775	495.0
CKHEEBGM_01903	MER0014135	248.0
CKHEEBGM_01910	MER0012158	205.0
CKHEEBGM_01971	MER0005496	250.0
CKHEEBGM_02021	MER0005139	74.3
CKHEEBGM_02128	MER0056037	45.1
CKHEEBGM_02145	MER0025086	135.0
CKHEEBGM_02149	MER0027775	83.2
CKHEEBGM_02242	MER0000485	238.0
CKHEEBGM_02245	MER0026545	120.0
CKHEEBGM_02246	MER0004146	48.5
CKHEEBGM_02250	MER0001978	481.0
CKHEEBGM_02285	MER0066178	53.1
CKHEEBGM_02292	MER0001521	107.0
CKHEEBGM_02319	MER0005767	141.0
CKHEEBGM_02329	MER0017177	66.2
CKHEEBGM_02330	MER0001244	185.0
CKHEEBGM_02333	MER0026494	229.0
CKHEEBGM_02366	MER0002639	154.0
CKHEEBGM_02377	MER0026262	124.0
