Query	Hit	Score
KIEDNEAA_00029	MER0036115	52.8
KIEDNEAA_00034	MER0281397	54.7
KIEDNEAA_00044	MER0027775	92.0
KIEDNEAA_00103	MER0013623	172.0
KIEDNEAA_00137	MER0000589	83.6
KIEDNEAA_00140	MER0015473	42.7
KIEDNEAA_00141	MER0015473	61.2
KIEDNEAA_00173	MER0015424	155.0
KIEDNEAA_00329	MER0217243	62.0
KIEDNEAA_00338	MER0069741	112.0
KIEDNEAA_00361	MER0001284	70.5
KIEDNEAA_00366	MER0034582	119.0
KIEDNEAA_00417	MER0002655	143.0
KIEDNEAA_00447	MER0152590	55.5
KIEDNEAA_00461	MER0036036	45.4
KIEDNEAA_00533	MER0078640	221.0
KIEDNEAA_00568	MER0015475	74.3
KIEDNEAA_00578	MER0039993	510.0
KIEDNEAA_00588	MER0001161	513.0
KIEDNEAA_00703	MER0001295	163.0
KIEDNEAA_00707	MER0004035	84.0
KIEDNEAA_00712	MER0001423	355.0
KIEDNEAA_00728	MER0031556	44.7
KIEDNEAA_00778	MER0026262	139.0
KIEDNEAA_00783	MER0015142	230.0
KIEDNEAA_00804	MER0025086	96.7
KIEDNEAA_00825	MER0005767	123.0
KIEDNEAA_00968	MER0095620	301.0
KIEDNEAA_00969	MER0034615	342.0
KIEDNEAA_00974	MER0005694	302.0
KIEDNEAA_00989	MER0002489	93.2
KIEDNEAA_01016	MER0002565	126.0
KIEDNEAA_01018	MER0036308	62.0
KIEDNEAA_01022	MER0001297	134.0
KIEDNEAA_01043	MER0192051	60.8
KIEDNEAA_01062	MER0069741	83.6
KIEDNEAA_01122	MER0003242	52.4
KIEDNEAA_01131	MER0281397	72.4
KIEDNEAA_01168	MER0004775	494.0
KIEDNEAA_01197	MER0012158	200.0
KIEDNEAA_01204	MER0014135	237.0
KIEDNEAA_01219	MER0001009	99.4
KIEDNEAA_01223	MER0004480	89.4
KIEDNEAA_01266	MER0016191	104.0
KIEDNEAA_01322	MER0004954	104.0
KIEDNEAA_01333	MER0011666	62.8
KIEDNEAA_01374	MER0003380	152.0
KIEDNEAA_01402	MER0011806	58.2
KIEDNEAA_01415	MER0036053	72.8
KIEDNEAA_01418	MER0001244	189.0
KIEDNEAA_01479	MER0001297	120.0
KIEDNEAA_01496	MER0034541	249.0
KIEDNEAA_01512	MER0237414	73.2
KIEDNEAA_01513	MER0195774	127.0
KIEDNEAA_01577	MER0031610	147.0
KIEDNEAA_01583	MER0000474	228.0
KIEDNEAA_01589	MER0001299	267.0
KIEDNEAA_01600	MER0039993	500.0
KIEDNEAA_01628	MER0001243	190.0
KIEDNEAA_01641	MER0002251	216.0
KIEDNEAA_01645	MER0001009	58.2
KIEDNEAA_01649	MER0000277	112.0
KIEDNEAA_01651	MER0003850	99.4
KIEDNEAA_01668	MER0037236	82.0
KIEDNEAA_01708	MER0001521	149.0
KIEDNEAA_01718	MER0026545	129.0
KIEDNEAA_01721	MER0000485	235.0
KIEDNEAA_01856	MER0005169	179.0
KIEDNEAA_01909	MER0033186	223.0
KIEDNEAA_01956	MER0005196	341.0
KIEDNEAA_01994	MER0015121	59.3
KIEDNEAA_02012	MER0014140	47.4
KIEDNEAA_02020	MER0019280	103.0
KIEDNEAA_02066	MER0005767	67.8
KIEDNEAA_02068	MER0209507	43.1
KIEDNEAA_02111	MER0001421	438.0
KIEDNEAA_02149	MER0026262	110.0
KIEDNEAA_02158	MER0011345	57.4
KIEDNEAA_02201	MER0002601	125.0
KIEDNEAA_02204	MER0005139	75.9
KIEDNEAA_02226	MER0472834	65.1
KIEDNEAA_02243	MER0002968	95.1
KIEDNEAA_02258	MER0004090	133.0
KIEDNEAA_02286	MER0014188	66.2
KIEDNEAA_02304	MER0001295	139.0
KIEDNEAA_02310	MER0000410	380.0
KIEDNEAA_02324	MER0168983	73.2
KIEDNEAA_02336	MER0048181	72.0
KIEDNEAA_02376	MER0045094	152.0
KIEDNEAA_02386	MER0492485	105.0
KIEDNEAA_02398	MER0056525	258.0
KIEDNEAA_02436	MER0000332	70.5
KIEDNEAA_02502	MER0042581	79.7
KIEDNEAA_02512	MER0047723	440.0
KIEDNEAA_02518	MER0264123	51.6
KIEDNEAA_02538	MER0042827	115.0
KIEDNEAA_02577	MER0065554	254.0
KIEDNEAA_02582	MER0045886	177.0
KIEDNEAA_02619	MER0195376	95.1
KIEDNEAA_02654	MER0069741	62.4
