Query	Hit	Score
OJDBBFMB_00055	MER0001295	159.0
OJDBBFMB_00058	MER0002443	98.6
OJDBBFMB_00063	MER0001423	345.0
OJDBBFMB_00065	MER0002489	80.1
OJDBBFMB_00125	MER0035017	119.0
OJDBBFMB_00155	MER0002489	116.0
OJDBBFMB_00171	MER0001423	191.0
OJDBBFMB_00172	MER0001248	153.0
OJDBBFMB_00241	MER0001284	68.2
OJDBBFMB_00257	MER0015166	108.0
OJDBBFMB_00263	MER0002007	278.0
OJDBBFMB_00311	MER0014137	44.7
OJDBBFMB_00347	MER0045479	57.8
OJDBBFMB_00389	MER0045094	150.0
OJDBBFMB_00425	MER0031562	90.9
OJDBBFMB_00481	MER0023251	102.0
OJDBBFMB_00518	MER0209507	46.2
OJDBBFMB_00520	MER0005767	74.7
OJDBBFMB_00534	MER0001495	49.7
OJDBBFMB_00570	MER0028025	153.0
OJDBBFMB_00617	MER0069741	53.5
OJDBBFMB_00629	MER0002959	161.0
OJDBBFMB_00630	MER0000408	114.0
OJDBBFMB_00649	MER0004925	333.0
OJDBBFMB_00675	MER0000410	350.0
OJDBBFMB_00693	MER0036027	80.5
OJDBBFMB_00751	MER0031562	83.2
OJDBBFMB_00800	MER0001243	189.0
OJDBBFMB_00805	MER0073084	171.0
OJDBBFMB_00826	MER0237414	57.8
OJDBBFMB_00827	MER0195774	130.0
OJDBBFMB_00868	MER0005767	133.0
OJDBBFMB_00896	MER0013484	124.0
OJDBBFMB_00900	MER0029616	43.5
OJDBBFMB_00916	MER0061102	99.4
OJDBBFMB_00920	MER0036036	48.5
OJDBBFMB_00927	MER0004893	105.0
OJDBBFMB_00985	MER0017069	130.0
OJDBBFMB_00986	MER1143079	120.0
OJDBBFMB_00999	MER0003280	78.6
OJDBBFMB_01034	MER0000474	184.0
OJDBBFMB_01063	MER0001322	75.5
OJDBBFMB_01070	MER0026494	247.0
OJDBBFMB_01079	MER0001423	134.0
OJDBBFMB_01123	MER0044357	83.2
OJDBBFMB_01173	MER0005900	156.0
OJDBBFMB_01197	MER0061102	110.0
OJDBBFMB_01198	MER0061102	134.0
OJDBBFMB_01247	MER0195774	120.0
OJDBBFMB_01267	MER0168983	67.4
OJDBBFMB_01270	MER0004514	65.1
OJDBBFMB_01313	MER0000576	69.3
OJDBBFMB_01330	MER0003428	49.3
OJDBBFMB_01338	MER0027775	85.1
OJDBBFMB_01357	MER0000589	64.3
OJDBBFMB_01365	MER0014333	203.0
OJDBBFMB_01397	MER0013829	182.0
OJDBBFMB_01434	MER0002635	177.0
OJDBBFMB_01443	MER0001421	417.0
OJDBBFMB_01462	MER0045886	199.0
OJDBBFMB_01485	MER0034539	267.0
OJDBBFMB_01492	MER0066184	58.9
OJDBBFMB_01511	MER0078640	216.0
OJDBBFMB_01535	MER0003327	211.0
OJDBBFMB_01542	MER0014135	249.0
OJDBBFMB_01548	MER0001244	186.0
OJDBBFMB_01554	MER0003380	133.0
OJDBBFMB_01566	MER0001313	45.1
OJDBBFMB_01570	MER0004090	142.0
OJDBBFMB_01588	MER0059846	169.0
OJDBBFMB_01601	MER0025086	147.0
OJDBBFMB_01637	MER0003338	162.0
OJDBBFMB_01642	MER0034541	244.0
OJDBBFMB_01660	MER0011781	58.5
OJDBBFMB_01698	MER0000392	307.0
OJDBBFMB_01728	MER0000332	132.0
OJDBBFMB_01729	MER0002755	67.4
OJDBBFMB_01732	MER0003514	132.0
OJDBBFMB_01745	MER0192051	56.6
OJDBBFMB_01758	MER0003376	87.4
OJDBBFMB_01822	MER0001025	208.0
OJDBBFMB_01824	MER0281397	76.3
OJDBBFMB_01853	MER0025070	69.3
OJDBBFMB_01894	MER0897124	74.7
OJDBBFMB_01914	MER0004775	522.0
OJDBBFMB_01919	MER0015338	108.0
OJDBBFMB_01943	MER0016191	100.0
OJDBBFMB_02018	MER0031617	82.4
OJDBBFMB_02064	MER0030934	193.0
OJDBBFMB_02143	MER0163432	47.0
OJDBBFMB_02164	MER0002455	129.0
OJDBBFMB_02175	MER0003817	58.9
OJDBBFMB_02265	MER0065588	156.0
OJDBBFMB_02356	MER0004914	130.0
OJDBBFMB_02394	MER0003336	171.0
OJDBBFMB_02429	MER0001400	174.0
OJDBBFMB_02463	MER0003514	124.0
OJDBBFMB_02498	MER0036072	74.7
OJDBBFMB_02536	MER0198917	329.0
