Query	Hit	Score
BFAPADBF_00001	MER0000332	130.0
BFAPADBF_00076	MER0001161	397.0
BFAPADBF_00123	MER0001297	148.0
BFAPADBF_00279	MER0016067	59.7
BFAPADBF_00295	MER0001421	428.0
BFAPADBF_00314	MER0027775	89.4
BFAPADBF_00320	MER0014135	245.0
BFAPADBF_00328	MER0056525	258.0
BFAPADBF_00345	MER0140154	144.0
BFAPADBF_00433	MER0195376	81.6
BFAPADBF_00435	MER0015458	55.5
BFAPADBF_00505	MER0000332	113.0
BFAPADBF_00559	MER0031570	51.6
BFAPADBF_00573	MER0195774	82.0
BFAPADBF_00583	MER0000474	215.0
BFAPADBF_00669	MER0001295	171.0
BFAPADBF_00721	MER0000268	178.0
BFAPADBF_00724	MER0491616	115.0
BFAPADBF_00750	MER0026545	117.0
BFAPADBF_00778	MER0023950	45.4
BFAPADBF_00812	MER0002251	215.0
BFAPADBF_00830	MER0237414	59.3
BFAPADBF_00831	MER0195774	120.0
BFAPADBF_00864	MER0000485	224.0
BFAPADBF_00866	MER0001158	662.0
BFAPADBF_00876	MER0065554	257.0
BFAPADBF_00893	MER0001283	420.0
BFAPADBF_00905	MER0015455	48.5
BFAPADBF_00908	MER0031610	71.2
BFAPADBF_00916	MER0005767	57.8
BFAPADBF_00917	MER0002639	148.0
BFAPADBF_00934	MER0004775	491.0
BFAPADBF_00939	MER0045886	176.0
BFAPADBF_00943	MER0003242	314.0
BFAPADBF_00990	MER0002443	93.6
BFAPADBF_01010	MER0039993	466.0
BFAPADBF_01016	MER0001313	50.8
BFAPADBF_01042	MER0003807	64.7
BFAPADBF_01053	MER0000589	67.4
BFAPADBF_01136	MER0004054	57.8
BFAPADBF_01161	MER0002746	112.0
BFAPADBF_01240	MER0044622	166.0
BFAPADBF_01260	MER0034615	362.0
BFAPADBF_01269	MER0001124	46.6
BFAPADBF_01339	MER0015462	53.1
BFAPADBF_01494	MER0003380	55.1
BFAPADBF_01551	MER0001335	60.8
BFAPADBF_01588	MER0000589	71.6
BFAPADBF_01599	MER0060647	217.0
BFAPADBF_01607	MER0095620	265.0
BFAPADBF_01650	MER0004090	129.0
BFAPADBF_01704	MER0039993	501.0
BFAPADBF_01731	MER0001235	223.0
BFAPADBF_01758	MER0042827	108.0
BFAPADBF_01825	MER0004468	73.2
BFAPADBF_01865	MER0001335	64.3
BFAPADBF_01930	MER0281397	72.4
BFAPADBF_01973	MER0031610	152.0
BFAPADBF_01988	MER0034541	243.0
BFAPADBF_01992	MER0026494	249.0
BFAPADBF_02086	MER0005767	128.0
BFAPADBF_02090	MER0003380	146.0
BFAPADBF_02093	MER0001243	208.0
BFAPADBF_02095	MER0005196	263.0
BFAPADBF_02143	MER0000392	315.0
BFAPADBF_02263	MER0001235	223.0
BFAPADBF_02288	MER0069741	108.0
BFAPADBF_02342	MER0001423	319.0
BFAPADBF_02399	MER0003105	202.0
BFAPADBF_02420	MER0001335	64.3
BFAPADBF_02445	MER0011806	63.9
BFAPADBF_02457	MER0001235	223.0
BFAPADBF_02484	MER0192051	56.2
BFAPADBF_02535	MER0036308	63.2
BFAPADBF_02598	MER0000410	379.0
BFAPADBF_02602	MER0026496	80.1
BFAPADBF_02614	MER0001299	256.0
BFAPADBF_02666	MER0044357	62.0
BFAPADBF_02668	MER0037236	74.3
BFAPADBF_02680	MER0028004	150.0
BFAPADBF_02683	MER0001723	44.3
