Query	Hit	Score
KLKGOCHA_00010	MER0192051	58.5
KLKGOCHA_00032	MER0003242	55.5
KLKGOCHA_00067	MER0016191	120.0
KLKGOCHA_00088	MER0004469	71.2
KLKGOCHA_00089	MER0011440	75.1
KLKGOCHA_00093	MER0004775	495.0
KLKGOCHA_00114	MER0014135	248.0
KLKGOCHA_00121	MER0012158	205.0
KLKGOCHA_00158	MER0026494	228.0
KLKGOCHA_00161	MER0001244	185.0
KLKGOCHA_00163	MER0017177	65.9
KLKGOCHA_00172	MER0005767	141.0
KLKGOCHA_00205	MER0011781	58.5
KLKGOCHA_00239	MER0003380	141.0
KLKGOCHA_00242	MER0025086	97.4
KLKGOCHA_00268	MER0044357	77.8
KLKGOCHA_00300	MER0001400	166.0
KLKGOCHA_00301	MER0001400	167.0
KLKGOCHA_00303	MER0026262	124.0
KLKGOCHA_00314	MER0002639	154.0
KLKGOCHA_00352	MER0016185	103.0
KLKGOCHA_00395	MER0014366	495.0
KLKGOCHA_00404	MER0001299	283.0
KLKGOCHA_00427	MER0001243	198.0
KLKGOCHA_00471	MER0001297	119.0
KLKGOCHA_00487	MER0034582	121.0
KLKGOCHA_00513	MER0001161	523.0
KLKGOCHA_00522	MER0039993	500.0
KLKGOCHA_00529	MER0015475	63.2
KLKGOCHA_00565	MER0060647	224.0
KLKGOCHA_00629	MER0030932	71.2
KLKGOCHA_00650	MER0036115	54.7
KLKGOCHA_00654	MER0004035	93.2
KLKGOCHA_00656	MER0013623	181.0
KLKGOCHA_00723	MER0035036	43.1
KLKGOCHA_00724	MER0035036	57.4
KLKGOCHA_00729	MER0069741	67.8
KLKGOCHA_00746	MER0013626	58.9
KLKGOCHA_00759	MER0005196	301.0
KLKGOCHA_00761	MER0005768	122.0
KLKGOCHA_00762	MER0013976	74.7
KLKGOCHA_00779	MER0209507	46.6
KLKGOCHA_00781	MER0005767	79.3
KLKGOCHA_00796	MER0005169	175.0
KLKGOCHA_00843	MER0042581	215.0
KLKGOCHA_00938	MER0005244	127.0
KLKGOCHA_00940	MER0026262	97.1
KLKGOCHA_00963	MER0044622	161.0
KLKGOCHA_00977	MER0034539	147.0
KLKGOCHA_00990	MER0017033	57.0
KLKGOCHA_01045	MER0005496	250.0
KLKGOCHA_01088	MER0005139	74.3
KLKGOCHA_01133	MER0042827	111.0
KLKGOCHA_01195	MER0004090	128.0
KLKGOCHA_01201	MER0031431	60.8
KLKGOCHA_01206	MER0001322	72.0
KLKGOCHA_01220	MER0015121	57.4
KLKGOCHA_01227	MER0000431	46.6
KLKGOCHA_01230	MER0048181	72.4
KLKGOCHA_01242	MER0000410	368.0
KLKGOCHA_01258	MER0059675	53.9
KLKGOCHA_01263	MER0195774	66.6
KLKGOCHA_01296	MER0010975	73.6
KLKGOCHA_01305	MER0000389	145.0
KLKGOCHA_01399	MER0002251	195.0
KLKGOCHA_01402	MER0001009	50.1
KLKGOCHA_01445	MER0031610	86.7
KLKGOCHA_01446	MER0031610	61.6
KLKGOCHA_01452	MER0000474	218.0
KLKGOCHA_01471	MER0037236	93.2
KLKGOCHA_01545	MER0034539	122.0
KLKGOCHA_01602	MER0069741	113.0
KLKGOCHA_01616	MER0047723	420.0
KLKGOCHA_01628	MER0001421	429.0
KLKGOCHA_01647	MER0437468	252.0
KLKGOCHA_01652	MER0045886	173.0
KLKGOCHA_01659	MER0019759	54.3
KLKGOCHA_01664	MER0001158	650.0
KLKGOCHA_01764	MER0033186	198.0
KLKGOCHA_01767	MER0002084	351.0
KLKGOCHA_01780	MER0001521	107.0
KLKGOCHA_01823	MER0001978	481.0
KLKGOCHA_01827	MER0004146	46.6
KLKGOCHA_01828	MER0026545	120.0
KLKGOCHA_01831	MER0000485	238.0
KLKGOCHA_01922	MER0027775	83.2
KLKGOCHA_01926	MER0025086	135.0
KLKGOCHA_01945	MER0056037	45.1
KLKGOCHA_01983	MER0026552	53.1
KLKGOCHA_01993	MER0073084	100.0
KLKGOCHA_02039	MER0065588	172.0
KLKGOCHA_02084	MER0168983	65.5
KLKGOCHA_02086	MER0028934	57.0
KLKGOCHA_02088	MER0001012	92.0
KLKGOCHA_02103	MER0002084	84.7
KLKGOCHA_02107	MER0013876	352.0
KLKGOCHA_02174	MER0003339	119.0
KLKGOCHA_02194	MER0034541	280.0
KLKGOCHA_02263	MER0001295	162.0
KLKGOCHA_02269	MER0001423	348.0
KLKGOCHA_02275	MER0003514	128.0
KLKGOCHA_02282	MER0036115	43.5
KLKGOCHA_02297	MER0034615	327.0
KLKGOCHA_02298	MER0095620	289.0
KLKGOCHA_02319	MER0281397	44.7
KLKGOCHA_02325	MER0028365	115.0
KLKGOCHA_02326	MER0001009	72.0
