Query	Hit	Score
FINBDPNL_00015	MER0167712	100.0
FINBDPNL_00037	MER0014418	191.0
FINBDPNL_00054	MER0001978	173.0
FINBDPNL_00073	MER0006204	97.8
FINBDPNL_00097	MER0001295	169.0
FINBDPNL_00104	MER0001423	314.0
FINBDPNL_00107	MER0004893	79.7
FINBDPNL_00151	MER0011806	58.5
FINBDPNL_00163	MER0003338	157.0
FINBDPNL_00202	MER0069741	104.0
FINBDPNL_00213	MER0001602	117.0
FINBDPNL_00225	MER0031614	68.6
FINBDPNL_00259	MER0000589	55.5
FINBDPNL_00263	MER0015472	53.9
FINBDPNL_00276	MER0001495	48.1
FINBDPNL_00308	MER0065554	253.0
FINBDPNL_00310	MER0045886	175.0
FINBDPNL_00378	MER0044622	139.0
FINBDPNL_00421	MER0005767	137.0
FINBDPNL_00462	MER0002565	104.0
FINBDPNL_00463	MER0011345	66.6
FINBDPNL_00472	MER0192051	62.0
FINBDPNL_00480	MER0003380	73.6
FINBDPNL_00504	MER0005300	43.9
FINBDPNL_00551	MER0014418	91.3
FINBDPNL_00553	MER0031570	47.4
FINBDPNL_00570	MER0026471	127.0
FINBDPNL_00572	MER0001380	129.0
FINBDPNL_00587	MER0034539	261.0
FINBDPNL_00617	MER0004469	79.0
FINBDPNL_00622	MER0001244	186.0
FINBDPNL_00642	MER0281397	79.0
FINBDPNL_00662	MER0003514	113.0
FINBDPNL_00683	MER0011583	136.0
FINBDPNL_00731	MER0069741	66.2
FINBDPNL_00750	MER0002161	59.7
FINBDPNL_00778	MER0000410	358.0
FINBDPNL_00814	MER0002007	269.0
FINBDPNL_00825	MER0001978	447.0
FINBDPNL_00829	MER0015472	69.7
FINBDPNL_00847	MER0073084	73.2
FINBDPNL_00853	MER0065588	165.0
FINBDPNL_00873	MER0013471	55.8
FINBDPNL_00879	MER0001009	50.1
FINBDPNL_00884	MER0013458	65.9
FINBDPNL_00895	MER0056525	257.0
FINBDPNL_00908	MER0001243	197.0
FINBDPNL_00939	MER0044357	66.2
FINBDPNL_00949	MER0005900	151.0
FINBDPNL_00959	MER0026471	232.0
FINBDPNL_00981	MER0198917	313.0
FINBDPNL_01009	MER0006204	110.0
FINBDPNL_01090	MER0031610	130.0
FINBDPNL_01125	MER0167712	101.0
FINBDPNL_01131	MER0195376	101.0
FINBDPNL_01147	MER0042827	106.0
FINBDPNL_01151	MER0001284	77.4
FINBDPNL_01185	MER0028025	128.0
FINBDPNL_01196	MER0026213	46.6
FINBDPNL_01251	MER0013623	157.0
FINBDPNL_01289	MER0001322	69.7
FINBDPNL_01296	MER0001244	190.0
FINBDPNL_01317	MER0000485	214.0
FINBDPNL_01370	MER0000392	305.0
FINBDPNL_01378	MER0003380	136.0
FINBDPNL_01389	MER0014135	233.0
FINBDPNL_01400	MER0000474	221.0
FINBDPNL_01406	MER0001299	245.0
FINBDPNL_01451	MER0060647	205.0
FINBDPNL_01484	MER0005767	51.6
FINBDPNL_01504	MER0006198	142.0
FINBDPNL_01506	MER0004090	122.0
FINBDPNL_01522	MER0001266	94.7
FINBDPNL_01534	MER0001322	69.7
