Query	Hit	Score
PHMFMOLF_00083	MER0011369	148.0
PHMFMOLF_00109	MER0034539	104.0
PHMFMOLF_00133	MER0004090	146.0
PHMFMOLF_00151	MER0031562	82.4
PHMFMOLF_00152	MER0027775	84.7
PHMFMOLF_00160	MER0026262	141.0
PHMFMOLF_00220	MER0000576	120.0
PHMFMOLF_00223	MER0033186	157.0
PHMFMOLF_00232	MER0003629	49.7
PHMFMOLF_00247	MER0014140	45.4
PHMFMOLF_00250	MER0026494	239.0
PHMFMOLF_00283	MER0005900	157.0
PHMFMOLF_00326	MER0140154	112.0
PHMFMOLF_00339	MER0003336	181.0
PHMFMOLF_00346	MER0025086	100.0
PHMFMOLF_00415	MER0004923	139.0
PHMFMOLF_00431	MER0001299	278.0
PHMFMOLF_00441	MER0000474	224.0
PHMFMOLF_00445	MER0031610	172.0
PHMFMOLF_00459	MER0066178	44.7
PHMFMOLF_00483	MER0044357	71.2
PHMFMOLF_00502	MER0140154	143.0
PHMFMOLF_00529	MER0000443	216.0
PHMFMOLF_00540	MER0037236	75.9
PHMFMOLF_00572	MER0058228	74.3
PHMFMOLF_00578	MER0003514	44.7
PHMFMOLF_00653	MER0281397	58.9
PHMFMOLF_00663	MER0005244	82.8
PHMFMOLF_00687	MER0029965	109.0
PHMFMOLF_00736	MER0492485	90.1
PHMFMOLF_00739	MER0001295	46.6
PHMFMOLF_00762	MER0897124	72.8
PHMFMOLF_00873	MER0001244	196.0
PHMFMOLF_00875	MER0017069	187.0
PHMFMOLF_00876	MER0002489	154.0
PHMFMOLF_00878	MER0281397	71.2
PHMFMOLF_00882	MER0036027	53.5
PHMFMOLF_00902	MER0015424	172.0
PHMFMOLF_00907	MER0035017	121.0
PHMFMOLF_00932	MER0004893	77.0
PHMFMOLF_00986	MER0065588	132.0
PHMFMOLF_01000	MER0069741	83.6
PHMFMOLF_01040	MER0003514	130.0
PHMFMOLF_01042	MER0005328	60.5
PHMFMOLF_01043	MER0002565	123.0
PHMFMOLF_01090	MER0016191	128.0
PHMFMOLF_01092	MER0011256	56.2
PHMFMOLF_01097	MER0045886	189.0
PHMFMOLF_01106	MER0065554	267.0
PHMFMOLF_01135	MER0198917	328.0
PHMFMOLF_01158	MER0036062	49.3
PHMFMOLF_01184	MER0100667	80.5
PHMFMOLF_01203	MER0001161	511.0
PHMFMOLF_01225	MER0015475	67.8
PHMFMOLF_01262	MER0078640	225.0
PHMFMOLF_01288	MER0044350	49.3
PHMFMOLF_01302	MER0001266	95.9
PHMFMOLF_01358	MER0034539	270.0
PHMFMOLF_01460	MER0003537	47.4
PHMFMOLF_01471	MER0011700	105.0
PHMFMOLF_01473	MER0002489	122.0
PHMFMOLF_01628	MER0014721	196.0
PHMFMOLF_01666	MER0016301	84.7
PHMFMOLF_01667	MER0028087	98.6
PHMFMOLF_01714	MER0003889	46.6
PHMFMOLF_01742	MER0005778	62.4
PHMFMOLF_01743	MER0005764	54.3
PHMFMOLF_01822	MER0001017	50.4
PHMFMOLF_01826	MER0069741	106.0
PHMFMOLF_01833	MER0034541	229.0
PHMFMOLF_01835	MER0073084	194.0
PHMFMOLF_01888	MER0001295	159.0
PHMFMOLF_01892	MER0002443	95.5
PHMFMOLF_01895	MER0001423	337.0
PHMFMOLF_01944	MER0028025	155.0
PHMFMOLF_01948	MER0002746	96.3
PHMFMOLF_01987	MER0001978	212.0
PHMFMOLF_01988	MER0006198	134.0
PHMFMOLF_02010	MER0005767	130.0
PHMFMOLF_02065	MER0195774	136.0
PHMFMOLF_02066	MER0237414	82.4
PHMFMOLF_02088	MER0073084	172.0
PHMFMOLF_02094	MER0003327	199.0
PHMFMOLF_02101	MER0014135	238.0
PHMFMOLF_02110	MER0014418	161.0
PHMFMOLF_02112	MER0001289	58.2
PHMFMOLF_02136	MER0003380	139.0
PHMFMOLF_02160	MER0059846	180.0
PHMFMOLF_02225	MER0026469	171.0
PHMFMOLF_02231	MER0195774	130.0
PHMFMOLF_02244	MER0011781	57.0
PHMFMOLF_02281	MER0001297	128.0
PHMFMOLF_02345	MER0000589	62.4
PHMFMOLF_02349	MER0035036	47.4
PHMFMOLF_02350	MER0015459	57.4
PHMFMOLF_02369	MER0173063	179.0
PHMFMOLF_02387	MER0069741	65.1
PHMFMOLF_02458	MER0001421	442.0
PHMFMOLF_02477	MER0061059	55.5
PHMFMOLF_02486	MER0005244	132.0
PHMFMOLF_02530	MER0014140	48.9
PHMFMOLF_02573	MER0005694	306.0
PHMFMOLF_02612	MER0014418	176.0
PHMFMOLF_02627	MER0026545	130.0
PHMFMOLF_02637	MER0000485	231.0
PHMFMOLF_02666	MER0001244	207.0
PHMFMOLF_02675	MER0001322	53.9
PHMFMOLF_02764	MER0014664	80.5
PHMFMOLF_02814	MER0167712	108.0
PHMFMOLF_02816	MER0000472	61.2
PHMFMOLF_02852	MER0001920	182.0
PHMFMOLF_02855	MER0005900	129.0
PHMFMOLF_02858	MER0168983	65.1
PHMFMOLF_02859	MER0001284	73.9
PHMFMOLF_02869	MER0042827	110.0
PHMFMOLF_02870	MER0014418	104.0
PHMFMOLF_02899	MER0492485	85.5
PHMFMOLF_02907	MER0066182	42.4
PHMFMOLF_02920	MER0011583	153.0
PHMFMOLF_02935	MER0195376	74.7
PHMFMOLF_02945	MER0015618	54.3
PHMFMOLF_02967	MER0005169	172.0
PHMFMOLF_02979	MER0013623	176.0
PHMFMOLF_03028	MER0013425	101.0
PHMFMOLF_03096	MER0000459	103.0
PHMFMOLF_03100	MER1143079	150.0
PHMFMOLF_03105	MER0017069	143.0
PHMFMOLF_03130	MER0003339	107.0
PHMFMOLF_03132	MER0001269	208.0
PHMFMOLF_03151	MER0019759	102.0
PHMFMOLF_03156	MER0002007	288.0
