Query	Hit	Score
CDOIOKKB_00105	MER0036051	49.3
CDOIOKKB_00173	MER0000589	59.7
CDOIOKKB_00177	MER0048181	52.8
CDOIOKKB_00178	MER0015472	60.8
CDOIOKKB_00200	MER1143079	92.8
CDOIOKKB_00255	MER0004925	325.0
CDOIOKKB_00290	MER0140154	122.0
CDOIOKKB_00307	MER0284643	224.0
CDOIOKKB_00316	MER0016191	133.0
CDOIOKKB_00326	MER0042827	105.0
CDOIOKKB_00336	MER0028047	204.0
CDOIOKKB_00342	MER0001284	70.1
CDOIOKKB_00343	MER0168983	69.3
CDOIOKKB_00348	MER0015142	127.0
CDOIOKKB_00350	MER0002959	74.7
CDOIOKKB_00354	MER0013425	103.0
CDOIOKKB_00362	MER0031565	79.3
CDOIOKKB_00388	MER0026262	102.0
CDOIOKKB_00390	MER0011583	145.0
CDOIOKKB_00398	MER0000472	71.6
CDOIOKKB_00434	MER0060647	235.0
CDOIOKKB_00472	MER0015475	65.5
CDOIOKKB_00494	MER0001920	174.0
CDOIOKKB_00501	MER0001161	526.0
CDOIOKKB_00519	MER0001284	73.2
CDOIOKKB_00541	MER0014664	85.5
CDOIOKKB_00585	MER0492485	58.2
CDOIOKKB_00587	MER0045094	141.0
CDOIOKKB_00595	MER0026471	144.0
CDOIOKKB_00615	MER0056525	261.0
CDOIOKKB_00649	MER0000474	180.0
CDOIOKKB_00670	MER0034539	252.0
CDOIOKKB_00728	MER0028284	58.9
CDOIOKKB_00739	MER0033259	55.5
CDOIOKKB_00745	MER0014140	45.4
CDOIOKKB_00828	MER0043537	54.7
CDOIOKKB_00832	MER0080749	86.7
CDOIOKKB_00835	MER0187003	59.7
CDOIOKKB_00870	MER0015424	129.0
CDOIOKKB_00902	MER0063616	42.7
CDOIOKKB_00980	MER0036115	47.4
CDOIOKKB_01022	MER0281397	63.9
CDOIOKKB_01106	MER0069741	45.1
CDOIOKKB_01166	MER0003380	115.0
CDOIOKKB_01198	MER0005496	252.0
CDOIOKKB_01203	MER0192051	64.3
CDOIOKKB_01206	MER0001266	126.0
CDOIOKKB_01224	MER0002251	58.9
CDOIOKKB_01257	MER0003558	80.5
CDOIOKKB_01292	MER0006198	131.0
CDOIOKKB_01317	MER0005767	122.0
CDOIOKKB_01379	MER0073084	97.1
CDOIOKKB_01395	MER0195774	134.0
CDOIOKKB_01396	MER0237414	73.9
CDOIOKKB_01420	MER0012158	200.0
CDOIOKKB_01427	MER0014135	235.0
CDOIOKKB_01443	MER0026262	66.6
CDOIOKKB_01470	MER0059846	167.0
CDOIOKKB_01488	MER0001313	44.7
CDOIOKKB_01495	MER0003380	141.0
CDOIOKKB_01507	MER0017069	181.0
CDOIOKKB_01584	MER0004101	58.9
CDOIOKKB_01626	MER0000392	306.0
CDOIOKKB_01700	MER0281397	97.8
CDOIOKKB_01718	MER0026262	115.0
CDOIOKKB_01722	MER0200434	45.1
CDOIOKKB_01734	MER0026262	99.4
CDOIOKKB_01740	MER0492485	89.4
CDOIOKKB_01786	MER0001290	60.8
CDOIOKKB_01804	MER0002565	135.0
CDOIOKKB_01805	MER0005328	60.1
CDOIOKKB_01807	MER0001297	121.0
CDOIOKKB_01838	MER0069741	84.3
CDOIOKKB_01854	MER0065588	119.0
CDOIOKKB_01894	MER0036053	52.0
CDOIOKKB_01927	MER0281397	57.8
CDOIOKKB_01942	MER0001244	204.0
CDOIOKKB_01973	MER0015424	165.0
CDOIOKKB_01978	MER0035017	127.0
CDOIOKKB_02002	MER0013629	74.3
CDOIOKKB_02014	MER0004146	62.8
CDOIOKKB_02044	MER0005244	129.0
CDOIOKKB_02063	MER0001421	424.0
CDOIOKKB_02074	MER0027775	82.4
CDOIOKKB_02080	MER0173063	179.0
CDOIOKKB_02103	MER0004090	129.0
CDOIOKKB_02152	MER0001009	47.0
CDOIOKKB_02183	MER0198917	324.0
CDOIOKKB_02206	MER0026545	114.0
CDOIOKKB_02228	MER0026339	67.4
CDOIOKKB_02260	MER0002031	78.2
CDOIOKKB_02276	MER0028025	160.0
CDOIOKKB_02345	MER0001423	321.0
CDOIOKKB_02348	MER0002443	92.4
CDOIOKKB_02352	MER0001295	158.0
CDOIOKKB_02394	MER0033186	160.0
CDOIOKKB_02440	MER0014140	45.1
CDOIOKKB_02443	MER0026494	247.0
CDOIOKKB_02464	MER0026262	102.0
CDOIOKKB_02474	MER1143079	116.0
CDOIOKKB_02498	MER0026262	87.8
CDOIOKKB_02512	MER0002489	148.0
CDOIOKKB_02517	MER0003537	48.9
CDOIOKKB_02536	MER0021222	125.0
CDOIOKKB_02561	MER0004466	41.2
CDOIOKKB_02635	MER0003336	189.0
CDOIOKKB_02780	MER0065554	259.0
CDOIOKKB_02802	MER0014418	112.0
CDOIOKKB_02818	MER0026545	120.0
CDOIOKKB_02825	MER0000485	231.0
CDOIOKKB_02864	MER0014188	68.6
CDOIOKKB_02885	MER0000332	87.4
CDOIOKKB_02910	MER0036027	82.4
CDOIOKKB_02915	MER1143079	143.0
CDOIOKKB_02923	MER0034961	46.2
CDOIOKKB_02991	MER0004146	53.1
CDOIOKKB_03002	MER0003817	49.3
CDOIOKKB_03014	MER0045886	182.0
CDOIOKKB_03037	MER0069741	47.8
CDOIOKKB_03065	MER0069741	70.5
CDOIOKKB_03134	MER0065588	177.0
CDOIOKKB_03155	MER0002036	94.0
CDOIOKKB_03203	MER0001978	244.0
CDOIOKKB_03209	MER0001273	96.3
CDOIOKKB_03210	MER0006319	236.0
CDOIOKKB_03235	MER0005778	60.5
CDOIOKKB_03241	MER0005767	56.2
