Query	Hit	Score
EFGJDMCA_00009	MER0005244	125.0
EFGJDMCA_00095	MER0011440	53.1
EFGJDMCA_00105	MER0028025	161.0
EFGJDMCA_00189	MER0026262	90.9
EFGJDMCA_00258	MER0026339	336.0
EFGJDMCA_00322	MER0002036	90.1
EFGJDMCA_00342	MER0002565	107.0
EFGJDMCA_00401	MER0005900	51.2
EFGJDMCA_00418	MER0017248	45.4
EFGJDMCA_00449	MER0005900	194.0
EFGJDMCA_00464	MER0031431	68.6
EFGJDMCA_00490	MER0017401	79.0
EFGJDMCA_00491	MER0001233	169.0
EFGJDMCA_00551	MER0002968	88.6
EFGJDMCA_00590	MER0491616	125.0
EFGJDMCA_00610	MER0065588	174.0
EFGJDMCA_00616	MER0168983	63.9
EFGJDMCA_00687	MER0026262	107.0
EFGJDMCA_00702	MER0026262	121.0
EFGJDMCA_00721	MER0015121	49.7
EFGJDMCA_00750	MER0001284	80.9
EFGJDMCA_00755	MER0000431	186.0
EFGJDMCA_00792	MER0014140	49.7
EFGJDMCA_00794	MER0014140	45.1
EFGJDMCA_00795	MER0026262	76.3
EFGJDMCA_00814	MER0000485	240.0
EFGJDMCA_00821	MER0026545	121.0
EFGJDMCA_00826	MER0035032	46.6
EFGJDMCA_00906	MER0195376	99.8
EFGJDMCA_00916	MER0059675	95.1
EFGJDMCA_00917	MER0061102	45.4
EFGJDMCA_00944	MER0069741	53.5
EFGJDMCA_00959	MER0031570	48.5
EFGJDMCA_01009	MER0000589	65.1
EFGJDMCA_01011	MER0001350	196.0
EFGJDMCA_01012	MER0002038	141.0
EFGJDMCA_01013	MER0002084	410.0
EFGJDMCA_01016	MER0001423	182.0
EFGJDMCA_01017	MER0001244	188.0
EFGJDMCA_01024	MER0015473	50.8
EFGJDMCA_01025	MER0015473	53.1
EFGJDMCA_01044	MER0002639	153.0
EFGJDMCA_01051	MER0031614	51.6
EFGJDMCA_01075	MER0004925	328.0
EFGJDMCA_01175	MER0078640	221.0
EFGJDMCA_01216	MER0015475	72.4
EFGJDMCA_01225	MER0018482	51.6
EFGJDMCA_01226	MER0039993	494.0
EFGJDMCA_01240	MER0001161	519.0
EFGJDMCA_01272	MER0014664	73.9
EFGJDMCA_01285	MER0001284	72.4
EFGJDMCA_01308	MER1143079	121.0
EFGJDMCA_01309	MER0000589	60.5
EFGJDMCA_01347	MER0045094	145.0
EFGJDMCA_01374	MER0002746	47.4
EFGJDMCA_01375	MER0066178	47.4
EFGJDMCA_01454	MER0004953	102.0
