Query	Hit	Score
HGOGDIBI_00003	MER0001295	162.0
HGOGDIBI_00087	MER0001421	390.0
HGOGDIBI_00101	MER0000265	76.3
HGOGDIBI_00102	MER0044996	97.8
HGOGDIBI_00120	MER0026213	48.1
HGOGDIBI_00125	MER0014366	444.0
HGOGDIBI_00146	MER0015475	55.8
HGOGDIBI_00194	MER0002443	105.0
HGOGDIBI_00208	MER0036308	56.2
HGOGDIBI_00225	MER0004954	98.2
HGOGDIBI_00233	MER0281397	48.9
HGOGDIBI_00234	MER0026545	48.5
HGOGDIBI_00269	MER0000410	378.0
HGOGDIBI_00278	MER0056525	249.0
HGOGDIBI_00288	MER0001290	52.0
HGOGDIBI_00409	MER0044357	62.8
HGOGDIBI_00434	MER0031563	50.1
HGOGDIBI_00525	MER0003242	61.2
HGOGDIBI_00526	MER0003850	176.0
HGOGDIBI_00587	MER0037236	75.1
HGOGDIBI_00608	MER0015473	55.5
HGOGDIBI_00692	MER0016191	115.0
HGOGDIBI_00719	MER1143079	104.0
HGOGDIBI_00739	MER0001313	48.5
HGOGDIBI_00746	MER0003380	71.2
HGOGDIBI_00760	MER0001400	174.0
HGOGDIBI_00777	MER0195774	73.6
HGOGDIBI_00825	MER0000474	218.0
HGOGDIBI_00852	MER0001289	80.5
HGOGDIBI_00869	MER0036044	60.8
HGOGDIBI_00870	MER1143079	158.0
HGOGDIBI_00891	MER0281397	78.2
HGOGDIBI_00894	MER0015424	642.0
HGOGDIBI_00912	MER0056047	59.3
HGOGDIBI_00945	MER0031431	87.0
HGOGDIBI_00970	MER0045479	67.8
HGOGDIBI_00974	MER0033237	60.5
HGOGDIBI_00978	MER0195774	133.0
HGOGDIBI_00979	MER0237414	58.2
HGOGDIBI_00985	MER0047723	409.0
HGOGDIBI_00992	MER0492485	52.4
HGOGDIBI_00997	MER0034539	238.0
HGOGDIBI_01037	MER0001269	159.0
HGOGDIBI_01041	MER0013450	198.0
HGOGDIBI_01049	MER0034548	104.0
HGOGDIBI_01055	MER0043126	44.3
HGOGDIBI_01108	MER0001423	191.0
HGOGDIBI_01109	MER0001244	160.0
HGOGDIBI_01197	MER0437468	233.0
HGOGDIBI_01203	MER0034558	151.0
HGOGDIBI_01204	MER0492485	79.0
HGOGDIBI_01205	MER0014135	245.0
HGOGDIBI_01209	MER0020326	117.0
HGOGDIBI_01211	MER0019759	61.2
HGOGDIBI_01234	MER1143079	114.0
HGOGDIBI_01243	MER1143079	161.0
HGOGDIBI_01246	MER0043008	66.2
HGOGDIBI_01255	MER0017142	62.0
HGOGDIBI_01259	MER0002084	50.1
HGOGDIBI_01269	MER0492485	52.0
HGOGDIBI_01291	MER0011370	46.6
HGOGDIBI_01356	MER0033259	53.1
HGOGDIBI_01377	MER0005244	95.1
HGOGDIBI_01378	MER0005244	120.0
HGOGDIBI_01379	MER0005244	113.0
HGOGDIBI_01391	MER0005169	177.0
HGOGDIBI_01427	MER0014065	63.2
HGOGDIBI_01463	MER0195376	62.0
HGOGDIBI_01489	MER0001400	161.0
HGOGDIBI_01491	MER0037236	69.3
HGOGDIBI_01512	MER0003336	275.0
HGOGDIBI_01519	MER0000471	131.0
HGOGDIBI_01520	MER0002060	85.9
HGOGDIBI_01560	MER0045094	157.0
HGOGDIBI_01581	MER0095620	276.0
HGOGDIBI_01586	MER0018473	87.8
HGOGDIBI_01610	MER0002489	108.0
HGOGDIBI_01623	MER0031617	75.1
HGOGDIBI_01644	MER0026262	81.3
HGOGDIBI_01645	MER0059675	95.5
HGOGDIBI_01653	MER0026262	94.7
HGOGDIBI_01670	MER0026262	81.6
HGOGDIBI_01754	MER0002036	85.1
HGOGDIBI_01770	MER0030934	204.0
HGOGDIBI_01774	MER0018254	111.0
HGOGDIBI_01802	MER0004199	46.6
HGOGDIBI_01881	MER0033259	71.6
HGOGDIBI_01886	MER0004775	486.0
HGOGDIBI_01887	MER0004775	496.0
HGOGDIBI_01938	MER0003380	80.1
HGOGDIBI_02004	MER0031610	136.0
HGOGDIBI_02021	MER0031562	89.7
HGOGDIBI_02034	MER0034582	90.1
HGOGDIBI_02065	MER0014664	81.6
HGOGDIBI_02078	MER0000320	67.0
HGOGDIBI_02097	MER0066178	55.5
HGOGDIBI_02107	MER0031556	69.3
HGOGDIBI_02120	MER0025086	100.0
HGOGDIBI_02121	MER0025086	109.0
HGOGDIBI_02123	MER0019096	52.8
HGOGDIBI_02130	MER0000310	157.0
HGOGDIBI_02134	MER0019759	53.1
HGOGDIBI_02140	MER0195774	75.5
HGOGDIBI_02142	MER0001284	79.7
HGOGDIBI_02177	MER0001243	187.0
HGOGDIBI_02185	MER0004925	317.0
HGOGDIBI_02234	MER0034539	83.6
HGOGDIBI_02243	MER0000485	213.0
HGOGDIBI_02261	MER0026496	108.0
HGOGDIBI_02270	MER0100667	51.6
HGOGDIBI_02273	MER0015621	280.0
HGOGDIBI_02304	MER0000432	209.0
HGOGDIBI_02315	MER0156574	156.0
HGOGDIBI_02330	MER0192051	50.1
HGOGDIBI_02355	MER0001920	177.0
HGOGDIBI_02359	MER0001920	189.0
HGOGDIBI_02370	MER1143079	46.6
HGOGDIBI_02386	MER1143079	163.0
HGOGDIBI_02393	MER0015473	58.2
HGOGDIBI_02414	MER0492485	46.6
HGOGDIBI_02424	MER0005244	76.3
HGOGDIBI_02437	MER0002007	171.0
HGOGDIBI_02452	MER0017193	57.4
HGOGDIBI_02459	MER0000459	68.9
HGOGDIBI_02461	MER0187003	45.8
HGOGDIBI_02484	MER0003105	204.0
HGOGDIBI_02497	MER0004801	481.0
HGOGDIBI_02522	MER0031619	59.7
HGOGDIBI_02562	MER0000432	173.0
