Query	Hit	Score
OPBPLOKL_00002	MER0002565	123.0
OPBPLOKL_00003	MER0011345	60.8
OPBPLOKL_00018	MER0016191	133.0
OPBPLOKL_00056	MER0492485	52.4
OPBPLOKL_00094	MER0002031	82.4
OPBPLOKL_00096	MER0001425	46.2
OPBPLOKL_00113	MER0000392	302.0
OPBPLOKL_00146	MER0005046	135.0
OPBPLOKL_00163	MER0026471	233.0
OPBPLOKL_00230	MER0001423	344.0
OPBPLOKL_00237	MER0004035	94.0
OPBPLOKL_00241	MER0001295	155.0
OPBPLOKL_00306	MER0001289	58.2
OPBPLOKL_00313	MER0044357	77.8
OPBPLOKL_00348	MER0034541	272.0
OPBPLOKL_00359	MER0237414	66.6
OPBPLOKL_00360	MER0195774	122.0
OPBPLOKL_00369	MER0036308	270.0
OPBPLOKL_00374	MER0034582	115.0
OPBPLOKL_00433	MER0001158	439.0
OPBPLOKL_00522	MER0031610	147.0
OPBPLOKL_00525	MER0000474	224.0
OPBPLOKL_00541	MER0045479	50.4
OPBPLOKL_00542	MER0001299	263.0
OPBPLOKL_00563	MER0492485	86.3
OPBPLOKL_00573	MER0013876	342.0
OPBPLOKL_00588	MER0001243	200.0
OPBPLOKL_00597	MER0002251	207.0
OPBPLOKL_00602	MER0011175	54.7
OPBPLOKL_00622	MER0037236	87.8
OPBPLOKL_00652	MER0217243	47.0
OPBPLOKL_00722	MER0004775	483.0
OPBPLOKL_00753	MER0069741	113.0
OPBPLOKL_00825	MER0004035	92.8
OPBPLOKL_00885	MER0472834	61.2
OPBPLOKL_00912	MER0005767	69.3
OPBPLOKL_00914	MER0209507	58.5
OPBPLOKL_00962	MER0047723	435.0
OPBPLOKL_00971	MER0001521	108.0
OPBPLOKL_00978	MER0437468	238.0
OPBPLOKL_00992	MER0011440	101.0
OPBPLOKL_00999	MER0045886	187.0
OPBPLOKL_01016	MER0073084	100.0
OPBPLOKL_01032	MER0066178	47.4
OPBPLOKL_01088	MER0001920	218.0
OPBPLOKL_01113	MER0039456	348.0
OPBPLOKL_01114	MER0034539	142.0
OPBPLOKL_01115	MER0034539	273.0
OPBPLOKL_01142	MER0026262	109.0
OPBPLOKL_01165	MER0001421	443.0
OPBPLOKL_01172	MER0034548	68.9
OPBPLOKL_01176	MER0017193	221.0
OPBPLOKL_01182	MER0011907	90.5
OPBPLOKL_01200	MER0036065	57.4
OPBPLOKL_01203	MER0066178	59.3
OPBPLOKL_01208	MER0198917	314.0
OPBPLOKL_01229	MER0001495	46.6
OPBPLOKL_01276	MER0001380	172.0
OPBPLOKL_01285	MER0036050	46.2
OPBPLOKL_01292	MER0031617	51.2
OPBPLOKL_01308	MER0026339	363.0
OPBPLOKL_01313	MER0014065	90.1
OPBPLOKL_01415	MER0195376	105.0
OPBPLOKL_01442	MER0003380	55.1
OPBPLOKL_01458	MER0031570	47.0
OPBPLOKL_01507	MER0000589	65.1
