JNIHFONN_00019	MER0014140	30.400	125	67	7	122	235	161	276	2.36e-07	50.1
JNIHFONN_00020	MER0014140	29.752	121	68	7	139	246	160	276	8.01e-07	48.1
JNIHFONN_00029	MER0004123	27.679	336	190	14	137	441	10	323	3.40e-19	85.9
JNIHFONN_00029	MER0019280	31.894	301	164	12	167	450	29	305	1.46e-18	83.6
JNIHFONN_00029	MER0016688	28.846	312	174	12	166	450	28	318	2.73e-18	82.8
JNIHFONN_00029	MER0001521	28.239	301	180	10	153	450	8	275	2.82e-18	82.0
JNIHFONN_00029	MER0175622	28.523	298	160	12	155	430	15	281	7.62e-18	81.3
JNIHFONN_00029	MER0000313	28.239	301	180	10	153	450	8	275	1.14e-17	80.1
JNIHFONN_00029	MER0001523	27.907	301	181	10	153	450	8	275	7.45e-17	77.8
JNIHFONN_00029	MER0000312	27.907	301	181	10	153	450	8	275	7.45e-17	77.8
JNIHFONN_00029	MER0003536	31.786	280	138	12	163	420	25	273	7.65e-17	78.2
JNIHFONN_00029	MER0001755	27.575	301	182	10	153	450	8	275	8.33e-17	77.8
JNIHFONN_00029	MER0000315	27.740	292	169	10	162	450	17	269	8.98e-15	71.6
JNIHFONN_00029	MER0001906	27.740	292	169	10	162	450	17	269	1.60e-14	70.9
JNIHFONN_00029	MER0001520	27.740	292	169	10	162	450	17	269	2.60e-14	70.1
JNIHFONN_00029	MER0001699	25.735	272	165	8	160	428	15	252	7.80e-14	68.9
JNIHFONN_00029	MER0004988	28.137	263	151	9	154	408	17	249	8.08e-14	68.9
JNIHFONN_00029	MER0000316	26.599	297	170	11	160	450	14	268	1.32e-13	68.2
JNIHFONN_00029	MER0000319	24.653	288	169	10	166	445	28	275	3.25e-12	63.9
JNIHFONN_00029	MER0000311	25.556	270	168	7	153	420	8	246	4.29e-12	63.5
JNIHFONN_00029	MER0114485	26.730	318	157	13	160	412	23	329	6.29e-12	63.9
JNIHFONN_00029	MER0030016	29.924	264	138	11	166	413	30	262	9.67e-12	62.4
JNIHFONN_00029	MER0000321	30.545	275	142	14	166	421	100	344	2.10e-11	62.4
JNIHFONN_00029	MER0042897	27.113	284	165	8	153	428	8	257	1.33e-10	59.3
JNIHFONN_00029	MER0000310	25.475	263	162	7	153	413	8	238	3.40e-10	57.8
JNIHFONN_00029	MER0002500	23.881	335	193	12	149	438	66	383	5.05e-10	58.2
JNIHFONN_00029	MER0013656	24.415	299	188	9	153	450	7	268	9.14e-10	56.6
JNIHFONN_00029	MER0004085	28.159	277	165	10	168	428	50	308	1.04e-09	57.0
JNIHFONN_00029	MER0001928	25.606	289	175	10	164	450	19	269	3.41e-09	54.7
JNIHFONN_00029	MER0000320	25.758	264	158	9	153	408	8	241	5.60e-09	54.3
JNIHFONN_00029	MER0000348	25.680	331	186	15	169	450	35	354	8.28e-09	54.3
JNIHFONN_00029	MER0015424	34.653	101	52	3	354	441	278	377	8.35e-09	54.7
JNIHFONN_00029	MER0081072	24.436	266	164	9	168	430	19	250	1.08e-08	53.1
JNIHFONN_00029	MER0000349	25.325	308	177	12	161	426	65	361	1.52e-08	53.5
JNIHFONN_00029	MER0000332	26.812	276	163	10	169	441	23	262	2.32e-08	52.4
JNIHFONN_00029	MER0000347	27.863	262	153	11	202	442	104	350	2.71e-08	53.1
JNIHFONN_00029	MER0013641	25.926	324	174	15	168	450	31	329	7.57e-08	51.6
JNIHFONN_00029	MER0016978	26.513	347	180	18	145	450	4	316	1.07e-07	50.4
JNIHFONN_00029	MER0000326	27.174	276	154	8	162	430	24	259	1.81e-07	49.7
JNIHFONN_00029	MER0002565	24.125	257	165	5	173	429	68	294	2.47e-07	49.7
JNIHFONN_00029	MER0014446	29.630	189	111	6	232	420	218	384	3.62e-07	49.3
JNIHFONN_00029	MER0000309	27.036	307	175	11	153	450	8	274	3.71e-07	48.5
JNIHFONN_00029	MER0014744	29.304	273	153	11	163	417	45	295	3.81e-07	48.9
JNIHFONN_00029	MER0161312	26.801	347	162	18	164	440	18	342	4.44e-07	48.9
JNIHFONN_00029	MER0067924	27.304	293	169	13	160	428	4	276	1.66e-06	46.6
JNIHFONN_00029	MER0016991	31.034	145	69	6	333	453	180	317	4.33e-06	45.8
JNIHFONN_00029	MER0050309	24.790	238	156	7	171	408	6	220	4.78e-06	45.8
JNIHFONN_00029	MER0047718	27.358	212	105	9	161	349	6	191	7.73e-06	45.1
